university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
500,Lviv Polytechnic National University,2024,951-1000,15.0,Not Published,Ukraine,Europe,Ukraine,Public,8.1,14.8,1.8,3736.0,25303.0,1.8,166,23.3,1.98,Arts & Humanities,22580.0,1%,1.0,2.148,11.9,45:55,45.0,55.0,Undergraduate & Postgraduate,14554.0,10533.0,1634.04,5,786.0,23.9251,15.78,11.82,9.68
501,Makerere University,2024,951-1000,1.0,Not Published,Uganda,Africa,Kampala,Public,10.2,4.7,4.6,3202.0,673.0,4.6,64,981.0,0.4584468664850136,Social Sciences & Management,29510.0,3%,4.0,1468.0,19.2,43:57,43.0,57.0,Undergraduate & Postgraduate,14448.0,11058.0,1100.5,1,969.0,33.311499999999995,13.4,6.5,4.0
502,Sumy State University,2024,951-1000,4.0,Not Published,Ukraine,Europe,Sumy,Public,5.6,5.7,2.3,834.0,2494.0,2.3,44,5.8,2.0,Engineering & Technology,8449.0,24%,7.0,893.0,12.0,39:61,39.0,61.0,Undergraduate & Postgraduate,5359.0,2249.0,1634.04,5,786.0,23.9251,15.78,11.82,9.68
503,The University of Alabama,2024,951-1000,34.0,Not Published,United States,North America,Tuscaloosa,Public,9.7,19.0,12.8,6483.0,28674.0,12.8,162,31.5,3.23,Social Sciences & Management,34810.0,4%,3.0,1.694,21.6,57:43,57.0,43.0,Undergraduate & Postgraduate,22789.0,12893.0,755.8,98,2.0,56.84324489795918,42.15,43.47,9.93
504,Tokyo Metropolitan University,2024,951-1000,18.0,Not Published,Japan,Asia,Tokyo,Public,12.6,5.4,14.3,1848.0,304.0,14.3,77,772.0,0.3698296836982968,Social Sciences & Management,8903.0,7%,5.0,822.0,10.9,39:61,39.0,61.0,Undergraduate & Postgraduate,6227.0,2562.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
505,University of Baghdad,2024,951-1000,1.0,Not Published,Iraq,Asia,Baghdad,Public,9.5,11.4,1.5,23592.0,17935.0,1.5,134,10.3,3.18,Engineering & Technology,77128.0,0%,0.0,6.696,13.3,60:40,60.0,40.0,Undergraduate & Postgraduate,52525.0,23068.0,1516.04,5,1346.0,19.2213,18.92,13.9,1.06
506,University of Calabria,2024,951-1000,33.0,Not Published,Italy,Europe,Rende,Public,5.7,2.0,25.7,2334.0,460.0,25.7,173,669.0,0.4821802935010482,Life Sciences & Medicine,12784.0,5%,8.0,954.0,16.1,54:46,54.0,46.0,Undergraduate & Postgraduate,7437.0,2949.0,644.77,18,181.0,47.393,35.17,47.49,13.04
507,University of Ghana,2024,951-1000,1.0,Not Published,Ghana,Africa,Legon,Public,10.5,9.4,5.1,9869.0,48665.0,5.1,222,14.3,1.89,Engineering & Technology,59744.0,1%,1.0,1497.0,35.9,49:51,49.0,51.0,Undergraduate & Postgraduate,46898.0,25436.0,1201.25,2,1048.0,30.1295,19.71,18.72,0.5
508,University of Peshawar,2024,951-1000,25.0,Not Published,Pakistan,Asia,Peshawar,Public,6.0,9.0,17.4,2072.0,11037.0,17.4,99,10.9,1.83,Natural Sciences,20494.0,0%,0.0,1132.0,42.7,24:76,24.0,76.0,Undergraduate & Postgraduate,12386.0,6915.0,1036.01,6,486.0,33.59258333333333,26.97,32.47,4.69
509,University of the Western Cape,2024,951-1000,10.0,Not Published,South Africa,Africa,Cape Town,Public,8.4,7.8,15.1,9305.0,54199.0,15.1,241,18.0,3.85,Natural Sciences,24605.0,6%,4.0,785.0,36.7,63:37,63.0,37.0,Undergraduate & Postgraduate,19392.0,5039.0,773.03,8,167.0,43.0708125,26.92,35.4,8.78
510,Yokohama National University,2024,951-1000,36.0,Not Published,Japan,Asia,Yokohama City,Public,9.6,18.3,8.3,3295.0,673.0,8.3,105,1001.0,0.8855263157894737,Life Sciences & Medicine,9649.0,8%,8.0,760.0,13.4,28:72,28.0,72.0,Undergraduate & Postgraduate,7192.0,2267.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
511,University of Ioannina,2024,1001-1200,6.0,Not Published,Greece,Europe,Greece,Private,6.9,3.7,24.6,7091.0,541.0,24.6,181,741.0,3.35,Arts & Humanities,32155.0,5%,3.0,2117.0,32.6,54:46,54.0,46.0,Undergraduate & Postgraduate,23289.0,10033.0,1152.18,8,521.0,35.509249999999994,26.59,34.58,5.27
512,Aligarh Muslim University,2024,1001-1200,24.0,Not Published,India,Asia,Aligarh,Public,9.7,2.5,10.2,5795.0,61496.0,10.2,257,38.6,3.55,Life Sciences & Medicine,20428.0,1%,1.0,1535.0,12.0,39:61,39.0,61.0,Undergraduate & Postgraduate,15188.0,6035.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
513,Amity University,2024,1001-1200,64.0,Not Published,India,Asia,Noida,Private,8.5,7.6,5.9,5707.0,12208.0,5.9,121,12.7,3.81,Life Sciences & Medicine,30989.0,7%,21.87631296,2236.0,17.1,41:59,40.5796315,59.4203685,Undergraduate & Postgraduate,13732.0,12350.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
514,Amrita Vishwa Vidyapeetham,2024,1001-1200,77.0,Not Published,India,Asia,Amritapuri,Private,4.8,4.1,5.2,3479.0,10735.0,5.2,114,8.8,3.57,Natural Sciences,22085.0,5%,29.67850817,1696.0,11.8,67:33,66.62345313,33.37654687,Undergraduate & Postgraduate,15583.0,3584.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
515,An-Najah National University,2024,1001-1200,2.0,Not Published,"Palestinian Territory, Occupied",Asia,Nablus,Public,6.4,16.5,2.2,5844.0,8425.0,2.2,99,8.9,3.27,Engineering & Technology,24835.0,11%,12.0,1011.0,21.7,63:37,63.0,37.0,Undergraduate & Postgraduate,18384.0,7503.0,1169.25,1,1038.0,31.8155,11.38,3.92,22.29
516,"Arab Academy for Science, Technology and Maritime Transport",2024,1001-1200,11.0,Not Published,Egypt,Africa,Egypt,Public,5.3,5.8,1.5,1806.0,3432.0,1.5,64,5.0,0.97,Natural Sciences,37942.0,10%,14.0,1854.0,13.9,48:52,48.0,52.0,Undergraduate & Postgraduate,21596.0,10678.0,1164.33,7,818.0,31.52378571428571,25.16,18.14,5.76
517,Baku State University,2024,1001-1200,1.0,Not Published,Azerbaijan,Asia,Baku,Public,9.6,3.2,1.4,3246.0,3384.0,1.4,59,12.0,1.97,Natural Sciences,23684.0,2%,5.0,2106.0,13.2,60:40,60.0,40.0,Undergraduate & Postgraduate,15088.0,4077.0,963.0,1,1790.0,16.014,17.37,1.61,18.11
518,Banaras Hindu University,2024,1001-1200,10.0,Not Published,India,Asia,Varanasi,Public,12.1,6.5,7.8,2664.0,898.0,7.8,83,543.0,0.1625339366515837,Social Sciences & Management,12620.0,3%,4.0,5525.0,8.0,49:51,49.0,51.0,Undergraduate & Postgraduate,8506.0,3941.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
519,Baylor University,2024,1001-1200,153.0,Not Published,United States,North America,Waco,Private,6.1,16.8,8.3,3328.0,363.0,8.3,95,787.0,0.2805255023183925,Social Sciences & Management,20859.0,6%,6.0,1294.0,19.0,61:39,61.0,39.0,Undergraduate & Postgraduate,12911.0,8185.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
520,BRAC University,2024,1001-1200,10.0,Not Published,Bangladesh,Asia,Dhaka,Private,10.6,29.1,1.9,3033.0,3977.0,1.9,59,9.2,2.76,Social Sciences & Management,13027.0,1%,1.0,730.0,16.9,45:55,45.0,55.0,Undergraduate & Postgraduate,13052.0,4183.0,1222.88,7,855.0,30.61642857142857,19.73,18.03,4.42
521,Canterbury Christ Church University,2024,1001-1200,113.0,Not Published,United Kingdom,Europe,Bexleyheath,Public,5.7,2.1,4.1,3852.0,9099.0,4.1,90,6.8,2.88,Arts & Humanities,11155.0,15%,55.0,674.0,20.1,57:43,57.0,43.0,Undergraduate & Postgraduate,15183.0,8212.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
522,Chung Yuan Christian University,2024,1001-1200,17.0,Not Published,Taiwan,Asia,Taoyuan City,Public,5.8,5.2,15.1,1360.0,898.0,15.1,108,924.0,1.235213204951857,Arts & Humanities,15939.0,7%,8.0,727.0,33.5,47:53,47.0,53.0,Undergraduate & Postgraduate,10390.0,4286.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
523,Chungbuk National University,2024,1001-1200,28.0,Not Published,South Korea,Asia,Cheongju,Public,5.4,2.8,8.6,3403.0,898.0,8.6,104,633.0,0.6782477341389728,Natural Sciences,17075.0,5%,11.0,1324.0,14.0,43:57,43.0,57.0,Undergraduate & Postgraduate,7706.0,3568.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
524,Doshisha University,2024,1001-1200,47.0,Not Published,Japan,Asia,Kyoto,Private,9.0,13.7,2.1,3436.0,2708.0,2.1,45,6.8,1.97,Engineering & Technology,27624.0,4%,4.0,1441.0,18.6,42:58,42.0,58.0,Undergraduate & Postgraduate,17913.0,8802.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
525,Escuela Politécnica Nacional,2024,1001-1200,10.0,Not Published,Ecuador,Latin America,Ecuador,Public,6.3,17.6,3.3,1092.0,1782.0,3.3,48,8.0,2.06,Life Sciences & Medicine,7458.0,1%,2.0,476.0,13.2,30:70,30.0,70.0,Undergraduate & Postgraduate,5725.0,1844.0,1591.97,1,1573.0,21.4465,19.56,14.58,10.65
526,Ferdowsi University of Mashhad,2024,1001-1200,10.0,Not Published,"Iran, Islamic Republic of",Asia,Iran (Islamic Republic of),Public,5.8,10.3,25.8,2758.0,898.0,25.8,185,627.0,2.61,Engineering & Technology,25009.0,11%,6.0,1058.0,30.5,54:46,54.0,46.0,Undergraduate & Postgraduate,16504.0,4433.0,693.23,6,325.0,44.60775,12.14,70.15,7.0
527,Financial University under the Government of the Russian Federation,2024,1001-1200,29.0,Not Published,Russia,Europe,Moscow,Public,5.5,7.8,1.6,4091.0,2754.0,1.6,50,3.8,4.39,Social Sciences & Management,16580.0,9%,13.0,2.033,13.0,57:43,57.0,43.0,Undergraduate & Postgraduate,10546.0,5968.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
528,German Jordanian University,2024,1001-1200,9.0,Not Published,Jordan,Asia,Jordan,Public,7.1,13.4,4.8,317.0,1579.0,4.8,47,13.6,2.26,Engineering & Technology,4255.0,11%,15.0,357.0,12.8,36:64,36.0,64.0,Undergraduate & Postgraduate,1839.0,991.0,943.43,5,1156.0,26.732,22.8,17.82,20.04
529,Glasgow Caledonian University,2024,1001-1200,101.0,Not Published,United Kingdom,Europe,London,Public,5.5,4.9,6.5,5970.0,10544.0,6.5,94,9.2,5.39,Engineering & Technology,14840.0,18%,30.0,723.0,24.1,57:43,57.0,43.0,Undergraduate & Postgraduate,11472.0,5863.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
530,Harbin Engineering University,2024,1001-1200,84.0,Not Published,China (Mainland),Asia,Harbin,Public,4.6,2.0,23.0,9452.0,673.0,23.0,294,764.0,445.99072233267066,Life Sciences & Medicine,33528.0,2%,2.0,1.509,19.8,24:76,24.0,76.0,Undergraduate & Postgraduate,18451.0,15113.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
531,Howard University,2024,1001-1200,204.0,Not Published,United States,North America,Washington D.C.,Private,6.5,7.7,3.4,5802.0,541.0,3.4,96,1001.0,486.9486948694869,Life Sciences & Medicine,10199.0,5%,20.44880899,1.111,9.7,47:53,47.18833308,52.81166692,Undergraduate & Postgraduate,10324.0,3889.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
532,Hungarian University of Agriculture and Life Sciences,2024,1001-1200,12.0,Not Published,Hungary,Europe,Hungary,Private,5.6,4.0,2.9,2427.0,12951.0,2.9,101,32.1,4.49,Arts & Humanities,10252.0,16%,16.0,541.0,11.6,59:41,59.0,41.0,Undergraduate & Postgraduate,6520.0,2958.0,969.17,8,779.0,28.8165,22.44,17.56,17.81
533,Jiangnan University,2024,1001-1200,57.0,Not Published,China (Mainland),Asia,China (Mainland),Public,4.9,6.8,20.5,14550.0,898.0,20.5,334,476.0,5.82,Engineering & Technology,31018.0,1%,1.0,2502.0,12.9,51:49,50.91399935,49.08600065,Undergraduate & Postgraduate,23247.0,9334.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
534,Kagoshima University,2024,1001-1200,45.0,Not Published,Japan,Asia,Kagoshima City,Public,6.1,2.9,3.9,1269.0,1001.0,3.9,76,757.0,752.0661157024794,Engineering & Technology,10257.0,3%,2.0,1.331,10.1,39:61,39.0,61.0,Undergraduate & Postgraduate,5539.0,4591.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
535,Kazan National Research Technological University,2024,1001-1200,66.0,Not Published,Russia,Europe,Kazan,Public,5.0,3.6,1.4,2300.0,1979.0,1.4,40,3.6,2.07,Natural Sciences,13088.0,16%,16.0,1.184,11.6,39:61,39.0,61.0,Undergraduate & Postgraduate,8007.0,5465.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
536,Kyoto Institute of Technology,2024,1001-1200,47.0,Not Published,Japan,Asia,Kyoto,Public,6.4,4.0,12.9,1066.0,3461.0,12.9,66,13.4,3.68,Social Sciences & Management,3943.0,6%,6.0,310.0,13.8,29:71,29.0,71.0,Undergraduate & Postgraduate,2756.0,1262.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
537,Leeds Beckett University,2024,1001-1200,101.0,Not Published,United Kingdom,Europe,Leeds,Public,4.4,8.0,8.1,6692.0,12911.0,8.1,114,9.3,4.24,Arts & Humanities,20360.0,15%,23.0,1015.0,21.9,54:46,54.0,46.0,Undergraduate & Postgraduate,12015.0,7810.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
538,Lodz University of Technology,2024,1001-1200,14.0,Not Published,Poland,Europe,Lodz,Public,5.4,3.7,8.3,4561.0,10285.0,8.3,98,11.0,3.89,Life Sciences & Medicine,11706.0,5%,6.0,1.207,13.1,38:62,38.0,62.0,Undergraduate & Postgraduate,7497.0,2979.0,1260.32,8,614.0,28.03875,23.47,21.97,11.88
539,Mansoura University,2024,1001-1200,3.0,Not Published,Egypt,Africa,Mansoura ,Public,12.9,8.1,2.4,48774.0,898.0,2.4,236,731.0,0.1188459502382212,Life Sciences & Medicine,174302.0,4%,14.0,7556.0,40.2,55:45,55.0,45.0,Undergraduate & Postgraduate,113034.0,52937.0,1164.33,7,818.0,31.52378571428571,25.16,18.14,5.76
540,Meiji University,2024,1001-1200,47.0,Not Published,Japan,Asia,Tokyo,Private,7.4,24.5,1.7,4589.0,3812.0,1.7,58,6.0,2.31,Arts & Humanities,32810.0,5%,5.0,1693.0,34.0,34:66,34.0,66.0,Undergraduate & Postgraduate,21489.0,12583.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
541,Mississippi State University,2024,1001-1200,163.0,Not Published,United States,North America,Starkville,Public,6.0,5.8,18.4,9593.0,673.0,18.4,323,622.0,0.6101541251133273,Engineering & Technology,21181.0,4%,4.0,1103.0,14.6,53:47,53.0,47.0,Undergraduate & Postgraduate,13830.0,7014.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
542,Mustansiriyah University,2024,1001-1200,4.0,Not Published,Iraq,Asia,Baghdad,Public,3.7,5.3,1.3,6475.0,3543.0,1.3,58,5.1,1.83,Arts & Humanities,30964.0,1%,1.0,4704.0,6.5,55:45,55.0,45.0,Undergraduate & Postgraduate,23873.0,8971.0,1516.04,5,1346.0,19.2213,18.92,13.9,1.06
543,Mutah University,2024,1001-1200,14.0,Not Published,Jordan,Asia,Mu'tah,Public,7.6,8.9,1.7,6304.0,6121.0,1.7,72,9.5,3.41,Engineering & Technology,11348.0,18%,13.0,699.0,15.5,53:47,53.0,47.0,Undergraduate & Postgraduate,12379.0,3200.0,943.43,5,1156.0,26.732,22.8,17.82,20.04
544,Nanjing Normal University,2024,1001-1200,71.0,Not Published,China (Mainland),Asia,Nanjing,Public,5.1,1.7,21.6,9608.0,898.0,21.6,328,682.0,3.0,Natural Sciences,32700.0,2%,2.0,3201.0,13.5,66:34,66.0,34.0,Undergraduate & Postgraduate,26003.0,10004.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
545,Novosibirsk State Technical University,2024,1001-1200,37.0,Not Published,Russia,Europe,Novosibirsk,Public,6.8,5.9,1.8,1777.0,1146.0,1.8,36,4.2,2.56,Natural Sciences,12615.0,17%,20.0,1.143,14.6,37:63,37.0,63.0,Undergraduate & Postgraduate,9880.0,4298.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
546,Panjab University,2024,1001-1200,13.0,Not Published,India,Asia,Chandigarh,Public,6.7,5.9,21.0,6150.0,673.0,21.0,213,774.0,0.642175572519084,Life Sciences & Medicine,19695.0,1%,2.0,1048.0,18.6,65:35,65.0,35.0,Undergraduate & Postgraduate,12065.0,4414.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
547,Russian Presidential Academy of National Economy and Public Administration,2024,1001-1200,48.0,Not Published,Russia,Europe,Moscow,Public,5.2,6.8,1.1,5498.0,31430.0,1.1,188,25.3,3.1,Engineering & Technology,18646.0,4%,4.0,4.984,10.4,66:34,66.0,34.0,Undergraduate & Postgraduate,15807.0,5488.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
548,Saint-Petersburg Mining University,2024,1001-1200,29.0,Not Published,Russia,Europe,St. Petersburg,Public,3.7,3.1,2.2,2607.0,3612.0,2.2,66,3.4,2.22,Arts & Humanities,8345.0,12%,33.0399084,1363.0,13.4,61:39,61.39247193,38.60752807,Undergraduate & Postgraduate,12788.0,4025.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
549,San Diego State University,2024,1001-1200,135.0,Not Published,United States,North America,San Diego ,Public,5.2,3.0,17.1,6317.0,405.0,17.1,248,648.0,0.3209191759112519,Natural Sciences,32069.0,5%,4.0,1262.0,28.1,59:41,59.0,41.0,Undergraduate & Postgraduate,26482.0,6920.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
550,Sheffield Hallam University,2024,1001-1200,101.0,Not Published,United Kingdom,Europe,United Kingdom,Public,6.5,12.1,4.9,7171.0,9809.0,4.9,109,8.4,2.49,Engineering & Technology,26580.0,12%,23.0,1660.0,17.7,55:45,55.0,45.0,Undergraduate & Postgraduate,18415.0,11120.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
551,Silesian University of Technology,2024,1001-1200,23.0,Not Published,Poland,Europe,Gliwice,Public,6.5,3.6,6.2,6549.0,55156.0,6.2,221,32.0,3.78,Arts & Humanities,17424.0,4%,6.0,1.632,12.0,31:69,31.0,69.0,Undergraduate & Postgraduate,12035.0,4319.0,1260.32,8,614.0,28.03875,23.47,21.97,11.88
552,Slovak University of Technology in Bratislava,2024,1001-1200,2.0,Not Published,Slovakia,Europe,Bratislava,Public,9.7,7.9,3.6,2095.0,6531.0,3.6,76,9.2,2.12,Social Sciences & Management,10678.0,7%,19.0,1.255,8.5,33:67,33.0,67.0,Undergraduate & Postgraduate,8102.0,2707.0,1262.85,3,1054.0,26.376166666666663,14.92,15.66,19.95
553,Soonchunhyang University,2024,1001-1200,35.0,Not Published,South Korea,Asia,Republic of Korea,Private not for Profit,5.0,2.9,7.3,1431.0,898.0,7.3,52,881.0,2.64,Social Sciences & Management,10329.0,6%,6.0,543.0,21.4,50:50,50.0,50.0,Undergraduate & Postgraduate,6882.0,2101.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
554,Széchenyi István University,2024,1001-1200,8.0,Not Published,Hungary,Europe,Győr,Private,8.1,24.7,1.6,3461.0,3103.0,1.6,61,7.6,3.0,Life Sciences & Medicine,9573.0,5%,6.0,688.0,14.8,44:56,44.0,56.0,Undergraduate & Postgraduate,7726.0,4334.0,969.17,8,779.0,28.8165,22.44,17.56,17.81
555,Taibah University,2024,1001-1200,37.0,Not Published,Saudi Arabia,Asia,Medina,Public,5.7,2.3,3.2,8449.0,12111.0,3.2,105,8.3,3.02,Engineering & Technology,61471.0,2%,2.0,2497.0,24.4,63:37,63.0,37.0,Undergraduate & Postgraduate,25859.0,20131.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
556,Technical University of Liberec,2024,1001-1200,18.0,Not Published,Czech Republic,Europe,Liberec,Public,4.3,3.2,4.3,1465.0,4853.0,4.3,65,7.4,2.36,Engineering & Technology,5303.0,10%,10.0,543.0,13.3,53:47,53.0,47.0,Undergraduate & Postgraduate,3482.0,2083.0,1055.02,11,459.0,29.91190909090909,21.19,18.6,18.35
557,Telkom University,2024,1001-1200,13.0,Not Published,Indonesia,Asia,Bandung,Private,7.4,9.4,1.4,2029.0,2189.0,1.4,51,8.0,2.47,Life Sciences & Medicine,18956.0,3%,10.0,1794.0,16.8,41:59,41.0,59.0,Undergraduate & Postgraduate,9498.0,8591.0,1323.15,11,1332.0,21.125681818181818,23.15,10.65,6.33
558,Tokai University,2024,1001-1200,40.0,Not Published,Japan,Asia,Hiratsuka City,Private,11.4,6.4,3.0,9139.0,898.0,3.0,136,792.0,0.4319384319384319,Natural Sciences,28334.0,4%,5.0,2079.0,16.0,29:71,29.0,71.0,Undergraduate & Postgraduate,20037.0,8737.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
559,Tokushima University,2024,1001-1200,33.0,Not Published,Japan,Asia,Tokushima City,Public,4.8,1.9,6.6,1354.0,1001.0,6.6,72,736.0,1.0351602895553258,Social Sciences & Management,7482.0,2%,2.0,967.0,9.7,36:64,36.0,64.0,Undergraduate & Postgraduate,4826.0,2569.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
560,Universidad del Valle,2024,1001-1200,11.0,Not Published,Colombia,Latin America,Cali,Public,18.2,15.0,2.0,7450.0,4445.0,2.0,70,13.4,2.83,Arts & Humanities,33442.0,1%,1.0,1.825,8.9,50:50,50.0,50.0,Undergraduate & Postgraduate,22268.0,11261.0,1411.06,2,1236.0,22.158,26.08,14.61,7.46
561,Universitas Sebelas Maret,2024,1001-1200,16.0,Not Published,Indonesia,Asia,Surakarta,Public,10.7,11.5,1.5,6380.0,69952.0,1.5,222,39.1,3.34,Engineering & Technology,27580.0,2%,3.0,1829.0,16.9,65:35,65.0,35.0,Undergraduate & Postgraduate,17327.0,10277.0,1323.15,11,1332.0,21.125681818181818,23.15,10.65,6.33
562,Université de Poitiers,2024,1001-1200,58.0,Not Published,France,Europe,Poitiers,Public,8.7,2.0,6.2,2752.0,16258.0,6.2,134,9.8,1.14,Engineering & Technology,29280.0,11%,13.0,1308.0,31.5,59:41,59.0,41.0,Undergraduate & Postgraduate,21200.0,6805.0,858.67,9,58.0,54.703833333333336,33.89,35.92,20.8
563,Universiti Malaysia Perlis,2024,1001-1200,29.0,Not Published,Malaysia,Asia,Kangar,Public,7.3,5.5,7.5,2389.0,4589.0,7.5,66,12.2,3.94,Arts & Humanities,10836.0,3%,3.0,1.127,13.6,47:53,47.0,53.0,Undergraduate & Postgraduate,7095.0,3375.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
564,Universiti Malaysia Sabah,2024,1001-1200,39.0,Not Published,Malaysia,Asia,Kota Kinabalu,Public,13.6,10.0,3.3,2625.0,14810.0,3.3,129,24.0,2.64,Social Sciences & Management,17316.0,4%,4.0,913.0,16.6,66:34,66.0,34.0,Undergraduate & Postgraduate,10853.0,5371.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
565,Universiti Malaysia Sarawak,2024,1001-1200,29.0,Not Published,Malaysia,Asia,Kuching,Public,12.6,8.7,3.0,4328.0,4053.0,3.0,71,13.4,3.54,Life Sciences & Medicine,12158.0,13%,14.0,894.0,14.9,70:30,70.0,30.0,Undergraduate & Postgraduate,6017.0,5964.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
566,Universiti Malaysia Terengganu,2024,1001-1200,23.0,Not Published,Malaysia,Asia,Kuala Terengganu,Public,10.0,4.6,9.3,2561.0,10657.0,9.3,123,22.8,3.14,Social Sciences & Management,10143.0,5%,11.0,652.0,16.8,69:31,69.0,31.0,Undergraduate & Postgraduate,5435.0,3602.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
567,University of Colombo,2024,1001-1200,1.0,Not Published,Sri Lanka,Asia,"Colombo,",Public,11.7,14.8,3.1,4314.0,8165.0,3.1,83,10.6,1.82,Engineering & Technology,34058.0,0%,1.0,837.0,32.0,61:39,61.0,39.0,Undergraduate & Postgraduate,28354.0,7505.0,1682.83,1,1012.0,32.3225,12.05,10.93,0.67
568,University of Derby,2024,1001-1200,113.0,Not Published,United Kingdom,Europe,Derby,Public,4.8,3.2,4.7,3847.0,12007.0,4.7,115,8.2,3.5,Life Sciences & Medicine,16170.0,18%,26.0,1065.0,15.8,61:39,61.0,39.0,Undergraduate & Postgraduate,10795.0,5025.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
569,University of Deusto,2024,1001-1200,55.0,Not Published,Spain,Europe,Spain,Public,5.8,20.9,6.8,261.0,4914.0,6.8,67,11.6,0.46,Engineering & Technology,9570.0,6%,11.0,568.0,18.8,56:44,56.0,44.0,Undergraduate & Postgraduate,6509.0,3629.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
570,University of Karachi,2024,1001-1200,34.0,Not Published,Pakistan,Asia,Karachi,Public,10.4,15.3,4.6,11251.0,38632.0,4.6,160,12.4,2.56,Engineering & Technology,47337.0,0%,0.0,1063.0,39.3,62:38,62.0,38.0,Undergraduate & Postgraduate,36493.0,11447.0,1036.01,6,486.0,33.59258333333333,26.97,32.47,4.69
571,University of Nairobi,2024,1001-1200,1.0,Not Published,Kenya,Africa,Nairobi,Public,9.6,14.6,1.7,16229.0,9052.0,1.7,94,7.7,3.41,Social Sciences & Management,52678.0,2%,2.0,2492.0,34.5,45:55,45.0,55.0,Undergraduate & Postgraduate,33715.0,18501.0,1454.75,1,1393.0,24.871,16.97,13.61,3.5
572,University of North Carolina at Charlotte,2024,1001-1200,185.0,Not Published,United States,North America,Charlotte,Public,5.7,4.5,14.1,5888.0,541.0,14.1,178,855.0,0.4151957022256332,Natural Sciences,26819.0,6%,8.0,1303.0,20.6,50:50,50.0,50.0,Undergraduate & Postgraduate,15512.0,11492.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
573,University of Novi Sad,2024,1001-1200,2.0,Not Published,Serbia,Europe,Novi Sad,Public,8.8,3.6,3.4,6878.0,18954.0,3.4,163,9.7,2.4,Natural Sciences,47978.0,1%,7.0,2743.0,15.1,58:42,58.0,42.0,Undergraduate & Postgraduate,33523.0,15773.0,1033.0,3,964.0,28.84233333333333,18.05,8.5,6.0
574,University of Pardubice,2024,1001-1200,18.0,Not Published,Czech Republic,Europe,Pardubice,Public,4.8,2.6,3.3,1877.0,1321.0,3.3,35,5.5,2.61,Social Sciences & Management,7375.0,10%,9.0,443.0,13.5,55:45,55.0,45.0,Undergraduate & Postgraduate,4981.0,2358.0,1055.02,11,459.0,29.91190909090909,21.19,18.6,18.35
575,University of Primorska,2024,1001-1200,4.0,Not Published,Slovenia,Europe,Koper,Public,3.1,2.3,5.1,795.0,1731.0,5.1,42,6.0,2.17,Engineering & Technology,5805.0,18%,23.0,367.0,15.3,76:24,76.0,24.0,Undergraduate & Postgraduate,3766.0,1978.0,920.75,3,884.0,28.492166666666662,20.04,16.91,26.75
