university_id,year,university_name,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
1375,2024,North Carolina State University,274.0,67.0,37.2,UNITED STATES  , north america,Raleigh,Public  ,27.8,25.0,67.3,4513,140897,67.93485088,351,47.6,2.18,Natural Sciences  ,31391.0,3453.0,11.0,2074.0,15.13548698,49:51:00,49.0,51.0,Undergraduate & Postgraduate,24919,6472,629.21,256,1.0,44.21,29.31,36.0,15.65
2447,2024,University POLITEHNICA of Bucharest,1300.5,9.0,31.7,Romania,Europe,Bucharest,PUBLIC,5.7,8.7,6.4,3615,6136,5.088055095,86,6.1,3.0,LIFE SCIENCES & MEDICINE,23960.0,4303.0,17.95974456,1206.0,19.86733002,45:55:00,45.32957328,54.67042672,Undergraduate & Postgraduate,15772,8188,1336.68,29,825.5,25.91,17.2,15.85,11.27
1600,2016,Radboud University Nijmegen,,9.0,55.9,netherlands, EUROPE  ,Netherlands,Public,60.82980491,,51.56220045,5292,47861,43.47013557,224,56.2,4.81,,17713.0,1771.0,10.0,1101.0,16.08810173,58:42:00,58.0,42.0,Undergraduate & Postgraduate,10960,6753,105.08,13,47.0,60.02,57.72,58.49,16.54
2471,2025,University of Alicante,825.5,34.0,33.27,Spain,europe,Alicante, Public  ,13.5,6.7,7.7,18206,28081,6.616704736,190,10.6,4.29,Engineering & Technology,22503.0,1800.0,8.0,4244.0,5.302309142,59:41:00,59.0,41.0,Undergraduate & Postgraduate,17987,4516,847.99,80,150.0,37.77,29.99,26.13,15.48
264,2024,Brigham Young University,1100.5,190.0,42.2,United States, North America,Provo,private,7.0,5.3,13.3,9521,19306,8.519914601,136,10.2,4.2,Engineering & Technology  ,30294.0,5521.0,18.22612472,2266.0,13.36893204, 63:37:00,62.58059318,37.41940682,Undergraduate & Postgraduate,19472,10822,629.21,256,1.0,44.21,29.31,36.0,15.65
996,2018,King Faisal University,775.5,8.0,29.7,Saudi Arabia  ,Asia,Hofuf,public  ,34.39759326,23.59547881,32.40090765,224,1476,29.51044216,38,33.4,4.48,life sciences & medicine,35.7,681.0,1907.563025,50.0,17.0,45:55:00,45.15914484,54.84085516,UNDERGRADUATE & POSTGRADUATE,22,14,580.27,11,173.0,35.32,38.14,36.97,190.87
884,2019,Jawaharlal Nehru University,,,1.0,INDIA,Asia  ,New Delhi,Public,1.0,,1.235338141,679,565,1.0,23,1.1,1.2,,8475.0,240.0,2.831858407,565.0,15.0,42:58:00,41.80917243,58.19082757,Undergraduate & Postgraduate,6864,1611,816.06,57,162.0,25.42,26.21,25.69,2.36
1269,2026,National Chi Nan University,1904.0,41.0,19.8055,Taiwan,ASIA  ,Taiwan,Public,24.09717877,21.87745944,20.04624227,837,5536,15.90674352,80,22.1,2.41,Natural Sciences,6145.0,614.0,10.0,348.0,17.65804598, 52:48:00,52.0,48.0,UNDERGRADUATE & POSTGRADUATE  ,4036,2109,1161.4,50,63.0,31.79,25.98,28.31,8.91
2107,2023,Universidad Anáhuac México,637.0,5.0,64.6,Mexico,LATIN AMERICA,Huixquilucan, private,11.8,33.1,1.1,13472,2267,1.0,45,6.4,5.94,Life Sciences & Medicine,28301.0,8987.0,31.75525109,2267.0,12.48389943,38 : 62,38.02406581,61.97593419,Undergraduate & Postgraduate,20307,7994,1150.91,45,105.0,28.03,14.59,6.96,11.93
1720,2017,Shaanxi Normal University,873.0,22.0,16.02,China, Asia,China,private,18.18548872,19.54790789,10.01545669,1051,7344,4.955337909,81,14.1,0.71,Life Sciences & Medicine,25799.0,258.0,1.0,1482.0,17.40823212,73:27:00  ,73.0,27.0,undergraduate & postgraduate,20325,5474,771.58,26,536.0,20.2,20.26,20.41,3.12
835,2024,Isfahan University of Technology,748.0,15.0,38.1105, Iran,Asia,Iran,Private,31.13307923,39.60269293,38.02716348,2431,18884,31.26441318,149,34.6,4.02,Social Sciences & Management  ,10529.0,105.0,1.0,604.0,17.43211921,40 : 60,40.0,60.0,Undergraduate & Postgraduate,9097,1432,1064.04,67,519.0,31.55,31.63,30.65,3.13
1257,2025,"Nanyang Technological University, Singapore",15.0,2.0,88.4,SINGAPORE,ASIA,Singapore,Public,91.9,73.3,92.4,7545,71618,43.09126809,262,92.2,4.54,natural sciences  ,26044.0,7553.0,29.0,1662.0,15.67027677,48:52:00,48.0,52.0,UNDERGRADUATE & POSTGRADUATE,16527,9517,262.0,4,8.0,57.58,52.78,67.58,21.76
2619,2021,University of Essex,300.0,44.0,47.9375, UNITED KINGDOM,Europe,United Kingdom,Public,61.52595535,45.40342591,52.50231844,2319,26657,34.8457133,160,57.0,3.03,ENGINEERING & TECHNOLOGY,12435.0,4725.0,38.0,765.0,16.25490196,53:47:00,53.0,47.0,UNDERGRADUATE & POSTGRADUATE,8276,4159,475.65,119,5.0,42.34,42.32,43.13,22.23
147,2017,Auburn University,701.0,178.0,25.5775, united states,North America,Auburn,Public,29.84376021,28.60978855,23.43010132,140,1212,24.2467656,27,26.6,2.8,Natural Sciences,22282.0,2.283,0.010245938,50.0,18.0,50:50:00,50.0,50.0,Undergraduate & Postgraduate,14209,8073,378.68,209,1.0,45.95,44.98,45.21,139.8
3034,2017,University of Toyama,809.0,53.0,18.215,Japan,Asia,Japan,Public,21.52806361,21.76506089,26.11058589,1943,14710,15.2279976,146,23.8,2.01, Arts & Humanities,9308.0,279.0,3.0,966.0,9.635610766,39 : 61,39.0,61.0,Undergraduate & Postgraduate  ,6644,2664,636.46,73,34.0,26.91,26.46,26.67,49.14
816,2025,Instituto Tecnológico de Santo Domingo,1300.5,1.0,37.8,Dominican Republic, Americas,Dominican Republic,Public  ,1.6,4.0,1.4,4014,1194,1.0,43,1.5,3.36,Arts & Humanities,9969.0,2919.0,,,8.349246231,56:44:00  ,56.43412593,43.56587407,UNDERGRADUATE & POSTGRADUATE,6657,3312,1300.5,2,1300.5,37.8,2.9,1.3,21.77
424,2025,Czech University of Life Sciences Prague,857.0,8.0,37.157,czech republic,europe,Czech Republic,Public,37.52262061,30.33841577,51.36194206,10513,93898,28.8561986,281,44.4,3.23,social sciences & management,18465.0,5170.0,28.0,3254.0,5.674554395,49:51:00,49.0,51.0,Undergraduate & Postgraduate,9387,9078,965.33,21,246.0,32.98,15.72,13.56,18.64
1407,2021,Notre Dame University-Louaize NDU,725.5,6.0,52.5,Lebanon, asia,Koura,Private,61.57056498,70.73301919,58.89577168,1810,16969,41.18571554,130,60.2,4.39,Social Sciences & Management,4120.0,618.0,15.0,412.0,10.0,47:53:00,46.60434515,53.39565485,Undergraduate & Postgraduate,2791,1329,631.94,9,220.0,44.6,44.91,44.8,9.16
213,2018,Belarusian National Technical University,775.5,2.0,29.7,Belarus,europe  ,Minsk,Public,31.52321536,28.11981191,25.55373404,133,902,18.04212641,28,28.5,2.66,natural sciences,16.888,1.727,10.22619612,50.0,8.0,58:42:00,57.86803694,42.13196306,Undergraduate & Postgraduate,12,5,554.75,2,334.0,32.4,32.43,29.91,12.9
1325,2023,National University of Kaohsiung,1729.0,45.0,13.595,taiwan,ASIA,Taiwan,public,12.26768356,13.0763098,15.05759747,519,6511,13.82403235,85,13.7,1.1,Natural Sciences,5741.0,230.0,4.0,471.0,12.18895966,41:59:00,41.0,59.0,undergraduate & postgraduate,3578,2163,1041.45,47,77.0,26.27,20.02,19.55,8.87
755,2022,Imam Mohammad Ibn Saud Islamic University – IMSIU,1100.5,20.0,33.8, Saudi Arabia,Asia,Riyadh, public,42.11816333,38.7157922,27.13875053,12968,64529,14.53019697,235,34.6,2.92, Arts & Humanities  ,66615.0,6038.0,9.064024619,4441.0,15.0, 61:39:00,60.99058386,39.00941614,Undergraduate & Postgraduate,42525,24090,666.45,22,109.0,38.64,39.11,39.5,124.49
135,2022,Assiut University,1100.5,14.0,24.48,egypt,AFRICA,Asyut, Public  ,21.82161393,23.68756127,23.3505841,21486,134173,25.69387938,314,22.6,4.11,NATURAL SCIENCES,92965.0,1462.0,1.572634863,5222.0,14.0, 52:48:00,52.0,48.0,undergraduate & postgraduate,76568,16397,987.34,25,445.0,28.69,29.55,28.82,1.91
1906,2021,Technical University of Košice,1330.0,6.0,17.2075,Slovakia,Europe,Slovakia,Private  ,17.60173777,16.20605493,16.30018116,3845,30604,16.79705591,209,17.0,2.11,life sciences & medicine,9110.0,1184.0,13.0,1822.0,5.0,28 : 72  ,28.0,72.0,Undergraduate & Postgraduate  ,6297,2813,1010.0,7,675.5,22.95,21.89,22.78,3.06
1068,2019,Leeds Beckett University,861.0,99.0,23.66,United Kingdom  ,Europe,Leeds,public,20.52466126,19.40893212,32.07239424,5805,25375,19.518897,173,26.3,4.47,LIFE SCIENCES & MEDICINE,20100.0,2613.0,13.0,1300.0,15.46153846, 50:50:00,50.0,50.0,UNDERGRADUATE & POSTGRADUATE,13931,6169,428.46,114,5.0,42.45,42.05,43.2,23.34
1568,2018,Princeton University,13.0,7.0,91.0,United States,North America,Princeton,Private,99.97723673,93.14225102,99.94109788,4214,86563,82.44104764,348,100.0,4.01,Natural Sciences,7955.0,1912.0,24.03519799,1050.0,8.0,45:55:00,45.0,55.0,Undergraduate & Postgraduate,5347,2608,422.67,219,1.0,46.41,46.44,45.96,112.72
1557,2023,Poznań University of Technology,884.0,13.0,50.9,poland,Europe,Poland,Public,6.8,7.0,6.4,5592,5934,3.810901036,74,6.6,3.59,Social Sciences & Management  ,26988.0,7216.0,26.73817149,1557.0,17.33333333,52:48:00  ,51.60843397,48.39156603,Undergraduate & Postgraduate,19665,7323,1101.81,43,288.0,28.62,17.12,14.0,11.64
566,2025,Flinders University,336.0,26.0,33.3,Australia,Oceania,Adelaide, Public,13.5,5.6,51.8,969,25054,22.27005821,159,32.6,0.86,Arts & Humanities,15324.0,5057.0,33.0,1125.0,13.62133333,65:35:00,65.0,35.0,UNDERGRADUATE & POSTGRADUATE,9268,6056,346.2,45,13.0,48.63,35.98,61.48,26.44
473,2018,Durham University,78.0,16.0,68.5,UNITED KINGDOM,Europe,Durham, PUBLIC,66.70946043,72.21510964,73.23129862,7133,117989,66.47277241,373,70.0,4.02,Arts & Humanities,16310.0,6174.0,37.85407725,1775.0,11.0,54:46:00,54.0,46.0,Undergraduate & Postgraduate,10067,6243,409.58,108,5.0,44.57,43.53,43.66,24.19
2115,2024,Universidad Autónoma Metropolitana,925.5,12.0,51.4,Mexico,Latin America,Mexico City,Public  ,23.1,14.5,2.6,9345,5331,2.209319202,57,12.8,3.87,Social Sciences & Management,43721.0,9622.0,22.00829064,2413.0,18.11893908,67:33:00,67.49663266,32.50336734,Undergraduate & Postgraduate,26395,17326,1213.51,45,93.0,28.81,15.69,6.69,13.89
600,2017,Gazi University,941.0,19.0,12.8675, Turkey,Asia,Turkey, Public,11.51943847,11.31398306,14.25772061,28776,156826,17.36139871,447,12.9,3.19, Life Sciences & Medicine  ,76768.0,2303.0,3.0,9033.0,8.498616185,49:51:00,49.0,51.0,Undergraduate & Postgraduate,53813,22955,672.68,22,346.0,27.43,26.15,27.52,4.03
1141,2023,Manchester Metropolitan University,864.0,89.0,38.15,United Kingdom,europe,Manchester ,PUBLIC,10.7,12.4,9.1,15671,25504,10.02497324,166,9.9,6.16,Social Sciences & Management,29195.0,5547.0,19.0,2544.0,11.47602201,58:42:00,58.0,42.0,Undergraduate & Postgraduate  ,20601,8594,532.05,119,2.0,45.62,30.96,36.67,30.4
1853,2022,Sumy State University,725.5,4.0,38.72,Ukraine  ,Europe,Sumy,Public,39.63463778,38.35270559,49.3714873,2963,38834,43.48726536,232,44.5,3.32,Life Sciences & Medicine,8472.0,1.677,0.019794618,893.0,9.0,55:45:00,55.26767102,44.73232898,Undergraduate & Postgraduate  ,5334,3138,1104.86,14,515.5,29.59,28.82,30.62,8.6
2188,2021,Universidad Nacional de Mar del Plata,1001.0,14.0,34.4,Argentina,Latin America,Mar del Plata,PUBLIC,31.1454319,32.33546512,30.52091286,2827,24011,23.98660274,147,30.8,2.82,social sciences & management,21021.0,3013.0,14.33224189,1001.0,21.0,48:52:00,48.32163317,51.67836683,Undergraduate & Postgraduate,12305,8716,818.21,24,66.0,36.63,36.8,35.3,61.01
1372,2026,Nnamdi Azikiwe University,1724.0,17.0,23.6955, NIGERIA,africa,Nigeria,Public,25.68502125,16.40082093,17.64382797,3637,29739,13.33599005,153,21.7,1.63,Social Sciences & Management,43059.0,0.0,0.0,2230.0,19.30896861, 59:41:00  ,59.0,41.0,Undergraduate & Postgraduate,32658,10401,1551.42,25,1028.0,26.61,23.48,23.67,1.69
60,2021,Al-Balqa Applied University,770.0,4.0,31.0525, Jordan,Asia,As-Salt,Public,31.6450626,36.82051117,32.94905649,7914,33682,17.93478637,178,32.3,4.21,ARTS & HUMANITIES,31019.0,1551.0,5.0,1878.0,16.5170394,59:41:00,59.0,41.0,undergraduate & postgraduate,21551,9468,789.67,9,403.0,36.92,35.82,39.22,12.14
2818,2023,University of Mons,739.0,12.0,39.335,Belgium  ,EUROPE,Mons,Public,5.8,20.5,44.3,589,15689,38.92959058,117,25.0,1.46,arts & humanities,7450.0,1266.0,17.0,403.0,18.48635236,57:43:00,57.0,43.0,Undergraduate & Postgraduate,4512,2938,345.54,13,76.0,46.51,36.4,44.73,19.81
1591,2023,Queen’s University Belfast,200.0,34.0,54.365,united kingdom,europe,United Kingdom,PUBLIC,62.44312088,63.08861029,55.83854749,3961,100320,58.02178129,362,59.1,2.29,Life Sciences & Medicine,19060.0,7433.0,39.0,1729.0,11.02371313, 57:43:00  ,57.0,43.0,Undergraduate & Postgraduate,14587,4473,532.05,119,2.0,45.62,30.96,36.67,30.4
2607,2016,University of East Anglia,151.0,25.0,52.9, UNITED KINGDOM,Europe,Norwich,Public,53.39123176,39.25377502,50.22721797,2986,51347,46.46757326,167,51.8,2.7,Life Sciences & Medicine,14990.0,4197.0,28.0,1105.0,13.56561086,58:42:00,58.0,42.0,Undergraduate & Postgraduate  ,12139,2851,329.32,78,2.0,43.92,43.23,42.78,28.22
3148,2026,Universität Bremen,530.0,72.0,30.8,Germany,Europe,Bremen, PUBLIC  ,25.7,14.2,39.5,2395,54510,35.58081202,259,32.6,1.56,social sciences & management,21296.0,5106.0,23.97489591,1532.0,13.90078329,46:54:00,46.18806946,53.81193054,Undergraduate & Postgraduate,11640,9656,409.72,100,22.0,51.42,45.16,47.76,22.4
1513,2018,Politecnico di Milano,170.0,2.0,50.9,italy,Europe,Milan,Public,41.26054305,51.45011966,56.54391796,8589,65103,39.24253938,289,48.9,5.18,Arts & Humanities,33189.0,7452.0,22.45322245,1659.0,21.0,34 : 66,34.0,66.0,undergraduate & postgraduate,25327,7862,510.5,56,156.0,39.78,40.13,39.67,56.77
2526,2021,University of Bío-Bío,1478.0,35.0,13.5725,Chile,Latin America,Chile,public  ,11.97396383,17.50226601,12.04262826,1151,7359,9.683411017,70,12.0,1.51,Social Sciences & Management,13085.0,131.0,1.0,760.0,17.21710526,42:58:00,42.0,58.0,Undergraduate & Postgraduate  ,9634,3451,967.23,35,121.0,32.18,32.03,31.09,204.58
2330,2022,Universidade Federal de Santa Catarina,900.5,16.0,30.1275,Brazil  ,Latin America,Florianópolis,Public  ,33.02719007,29.98241406,27.16794234,61,1130,22.60990348,38,30.1,1.22,Life Sciences & Medicine  ,38086.0,593.0,1.557002573,50.0,11.0,51:49:00,51.0,49.0,UNDERGRADUATE & POSTGRADUATE,33032,5054,1169.52,80,121.0,25.65,25.99,25.62,89.52
3107,2025,"University of the Andes, Colombia",,10.0,33.2605,colombia,Latin America,Colombia,Private,41.8142301,,40.02999715,5625,34229,25.71693749,144,40.9,4.23,,16133.0,323.0,2.0,1331.0,12.12096168,45:55:00,45.0,55.0,Undergraduate & Postgraduate,13090,3043,1369.29,44,179.0,23.39,18.34,10.8,10.67
2367,2026,Universita' degli Studi della Tuscia,875.5,60.0,60.0, Italy  ,EUROPE,Italy,public,4.0,1.8,67.2,3802,27344,34.9665812,138,35.6,4.86,life sciences & medicine,14931.0,4218.0,28.25073858,782.0,19.09335038,51:49:00,51.39677854,48.60322146, Undergraduate & Postgraduate,8995,5936,644.77,80,98.0,45.37,35.17,47.49,13.04
1067,2022,Lebanese University,725.5,6.0,23.0575,LEBANON,ASIA,Beirut,Public,21.04136463,22.57894433,22.94495798,101,863,17.26291184,27,22.0,2.02,Engineering & Technology,49737.0,7.754,0.015590003,50.0,15.0,70:30:00  ,70.0,30.0,Undergraduate & Postgraduate,26808,22929,660.39,9,242.0,46.54,43.5,47.73,9.39
1252,2026,Nanjing University of Information Science and Technology,929.0,27.0,36.7455,China  ,Asia  ,China,public,42.39912378,33.79631625,42.26360316,9059,92134,38.67911348,355,42.3,3.8,Arts & Humanities,36971.0,1109.0,3.0,2382.0,15.52099076,57:43:00,56.51215828,43.48784172,Undergraduate & Postgraduate  ,28227,8744,1019.68,53,228.0,35.93,36.87,34.94,3.11
3190,2017,Université Libre de Bruxelles,204.0,6.0,50.41,belgium,EUROPE,Belgium,Public,48.60930285,43.43672313,38.47608419,7043,77085,27.49116005,273,43.5,2.51,Social Sciences & Management  ,23712.0,7588.0,32.0,2804.0,8.456490728,54:46:00,54.0,46.0,Undergraduate & Postgraduate,15436,8276,241.12,12,79.0,49.01,47.67,47.28,18.87
2216,2024,Universidad Simón Bolívar,975.5,3.0,48.8, Venezuela,LATIN AMERICA,Caracas, Public,17.2,21.2,2.9,1822,2038,3.097796888,56,10.0,2.77,Arts & Humanities,7604.0,2788.0,36.66193873,658.0,11.556231,43:57:00,43.37823161,56.62176839, Undergraduate & Postgraduate  ,5202,2402,1096.0,8,582.0,37.5,14.45,3.56,21.97
2099,2023,Unisinos University,1478.0,58.0,18.7375, Brazil,Latin America  ,Brazil,Public,18.55021601,19.22285551,20.55415136,928,10665,20.58863245,98,19.6,1.79,Social Sciences & Management,9529.0,0.0,0.0,518.0,18.3957529,61:39:00  ,61.0,39.0,Undergraduate & Postgraduate,7318,2211,1290.91,90,115.0,24.95,18.21,15.32,7.33
88,2016,American University,446.0,114.0,33.005, united states,north america,Washington D.C., Private,28.77089151,23.24498562,36.59919881,4420,17839,23.19761919,115,32.7,5.75,Engineering & Technology,11604.0,1392.0,12.0,769.0,15.08972692,60:40:00,60.0,40.0,UNDERGRADUATE & POSTGRADUATE,5268,6336,268.1,147,1.0,48.97,48.75,49.63,12.14
2650,2020,University of Guanajuato,1283.0,20.0,15.1225, Mexico, latin america,Mexico,Private,14.20189325,15.16786285,14.66467036,3792,29384,14.90829426,156,14.4,1.92,Arts & Humanities,26034.0,781.0,3.0,1971.0,13.20852359,53:47:00,53.0,47.0,UNDERGRADUATE & POSTGRADUATE,16238,9796,946.2,28,103.0,28.77,28.43,29.79,300.91
43,2025,Ajou University,635.5,20.0,45.248, south korea,Asia,Suwon,Private,13.7,15.0,17.9,2585,6851,12.90137814,89,15.8,4.87,social sciences & management,7763.0,1164.0,15.0,531.0,14.61958569,40 : 60,40.0,60.0,undergraduate & postgraduate  ,4285,3478,758.47,50,31.0,39.83,22.06,27.98,13.78
3265,2022,VSB - Technical University of Ostrava,1100.5,13.0,18.1,Czech Republic,Europe,Ostrava, Public,17.10139389,17.71892244,21.01271086,3352,11676,10.39729771,128,19.1,2.98,Engineering & Technology,10988.0,1449.0,13.18711321,1123.0,9.0, 34 : 66,34.0,66.0,Undergraduate & Postgraduate,7603,3385,943.81,21,266.0,25.62,26.02,26.27,7.75
1299,2017,National Sun Yat-Sen University,609.0,16.0,27.0625,Taiwan,Asia  ,Taiwan,public  ,25.28435039,19.7171567,25.04937755,1695,9555,19.70080478,92,25.2,3.49,NATURAL SCIENCES,9344.0,467.0,5.0,485.0,19.26597938,37 : 63,37.0,63.0,UNDERGRADUATE & POSTGRADUATE,6016,3328,552.73,28,68.0,27.36,27.65,27.69,7.01
717,2024,Humboldt State University,,,1.0,United States,AMERICAS,United States,Public,3.8,2.2,4.6,4060,8068,5.071086378,91,4.2,2.55,Arts & Humanities,10230.0,1142.0,11.15868087,1591.0,6.42991829, 52:48:00,51.93456635,48.06543365,Undergraduate & Postgraduate,7019,3211,629.21,256,1.0,44.21,29.31,36.0,15.65
368,2022,Chonnam National University,775.5,28.0,25.1125,South Korea,Asia,Gwangju,public,21.63961112,24.4292849,22.85184599,179,915,18.29931332,32,22.2,3.58,life sciences & medicine,22250.0,1.609,0.007231461,50.0,9.0,48:52:00,48.0,52.0, Undergraduate & Postgraduate  ,13497,8753,642.42,45,36.0,35.67,35.98,37.22,6.2
1491,2024,Penn State,122.0,36.0,64.9935,United States,north america,United States,Private  ,67.98481998,73.25022739,68.82535627,9596,166908,62.7708797,514,68.4,3.61,life sciences & medicine,45875.0,6881.0,15.0,2659.0,17.25272659,48:52:00,48.0,52.0,Undergraduate & Postgraduate,26741,19134,629.21,256,1.0,44.21,29.31,36.0,15.65
1069,2019,Lehigh University,505.5,136.0,36.045,United States  ,North America,Bethlehem, Private,30.69099368,27.86324813,31.06345923,2727,13786,25.52880101,123,30.9,5.05,Social Sciences & Management,6443.0,1.152,0.01787987,540.0,11.0,44:56:00  ,44.0,56.0,undergraduate & postgraduate,3832,2611,431.42,229,1.0,44.48,45.06,44.04,88.07
1491,2025,Penn State,101.0,32.0,66.2005,United States,NORTH AMERICA,United States,PRIVATE  ,70.07262011,59.92442651,80.02606598,10531,103123,43.09367229,295,75.0,4.4,Social Sciences & Management,47253.0,7088.0,15.0,2393.0,19.7463435,47:53:00,47.0,53.0,Undergraduate & Postgraduate,31553,15700,664.44,260,1.0,45.11,29.52,34.2,16.34
1214,2019,Montpellier University,332.0,20.0,44.6575,France,Europe,France,PUBLIC,41.50337649,43.86906704,39.47097305,14497,175058,35.27965904,456,40.5,2.92, Arts & Humanities,39837.0,5577.0,14.0,4962.0,8.028415961,53:47:00,53.0,47.0,Undergraduate & Postgraduate,31797,8040,514.48,68,42.0,36.5,36.93,36.97,18.35
2173,2025,Universidad Metropolitana,1300.5,5.0,37.8,venezuela, Americas  ,Caracas,private,7.6,15.1,1.1,1364,869,1.095607584,29,4.4,1.72, Arts & Humanities,11471.0,3115.0,27.15593077,793.0,14.46532156, 52:48:00,52.31987007,47.68012993,UNDERGRADUATE & POSTGRADUATE  ,7242,4229,1169.43,8,695.5,39.89,13.9,3.9,22.3
2644,2018,University of Granada,525.5,18.0,31.1275,Spain,Europe,Granada,public,37.56705035,39.02312079,31.62460638,69,1228,24.55756056,35,34.6,1.38,Natural Sciences,59539.0,5.611,0.009424075,50.0,19.0,58:42:00,58.0,42.0,UNDERGRADUATE & POSTGRADUATE,41830,17709,560.8,46,140.0,34.36,34.66,33.28,116.97
2786,2023,University of Massachusetts Amherst,253.0,64.0,38.3, United States,North America,Amherst, PUBLIC,40.7,16.8,65.3,7126,91068,56.38884329,256,53.0,4.41,Life Sciences & Medicine,23319.0,7271.0,31.17863577,1615.0,14.43900929,48:52:00,47.98353577,52.01646423,UNDERGRADUATE & POSTGRADUATE,14847,8472,646.76,264,1.0,44.35,28.72,37.03,16.54
355,2026,China University of Geosciences,875.5,53.0,60.0,China (Mainland),asia,Wuhan,PUBLIC,6.6,5.6,40.1,2167,36285,30.51709044,207,23.4,1.82,engineering & technology,21725.0,6464.0,29.75406418,1189.0,18.27165685,63:37:00,63.3304593,36.6695407,Undergraduate & Postgraduate  ,13221,8504,616.32,72,14.0,46.0,21.88,70.61,14.17
1261,2026,Naresuan University,1858.0,18.0,21.042,Thailand,Asia,Thailand, Public  ,10.9,5.3,3.0,4920,3257,1.580366008,62,7.0,2.39,Arts & Humanities,26692.0,267.0,1.0,2061.0,12.95099466, 68:32:00,68.0,32.0,UNDERGRADUATE & POSTGRADUATE,23419,3273,1257.07,23,221.0,29.75,27.35,13.88,3.81
1480,2017,Paris-Sud University,180.0,9.0,52.0825,France,Europe,France,Public,45.81967235,55.82088014,50.39917599,7631,92854,51.72912105,345,48.1,4.25,NATURAL SCIENCES  ,26642.0,4529.0,17.0,1795.0,14.84233983,55:45:00  ,55.0,45.0,Undergraduate & Postgraduate,19894,6748,420.63,67,33.0,37.8,37.48,37.57,17.07
3376,2023,Yuri Gagarin State Technical University of Saratov,1797.0,44.0,10.77,RUSSIAN FEDERATION  , Europe,Russian Federation,Public,9.998500798,10.05613705,10.1291544,4666,13143,8.880526519,133,10.1,3.15,Social Sciences & Management,28280.0,283.0,1.0,1480.0,19.10810811,42:58:00  ,42.0,58.0,Undergraduate & Postgraduate,19852,8428,1528.36,44,330.0,17.71,18.07,17.64,11.75
911,2018,Julius-Maximilians-Universität Würzburg,485.5,64.0,56.0,GERMANY,Europe,Würzburg, Public,63.6305792,51.82257199,52.94318438,3844,31045,32.57613841,157,58.3,4.03,LIFE SCIENCES & MEDICINE,22872.0,1.951,0.00853008,953.0,24.0,53:47:00,53.16920693,46.83079307,Undergraduate & Postgraduate,16585,6287,313.21,81,35.0,49.57,49.65,48.83,12.95
526,2024,European University of Madrid,1064.0,57.0,31.129,Spain  ,EUROPE,Spain, Public,26.8453777,34.34157119,32.78501743,2190,26867,29.42738462,156,29.8,2.4, Arts & Humanities,11416.0,3425.0,30.0,913.0,12.50383352,50:50:00  ,50.0,50.0,undergraduate & postgraduate,7078,4338,812.01,82,149.0,36.24,30.03,26.82,14.68
928,2021,Kagawa University,1147.0,69.0,20.9975, JAPAN, Asia,Japan,Public  ,22.16775115,23.12287138,18.304183,995,7300,16.29380154,100,20.2,2.22,Engineering & Technology,6377.0,128.0,2.0,448.0,14.234375,41:59:00,41.0,59.0,Undergraduate & Postgraduate,4551,1826,951.49,117,24.0,24.78,25.02,24.49,4.04
1714,2025,Selçuk University,1166.0,26.0,31.158,Turkey,Asia,Turkey,Private,33.56394602,30.0994687,28.25476336,3455,43660,27.63313947,200,30.9,2.19,ENGINEERING & TECHNOLOGY,28732.0,1724.0,6.0,1580.0,18.18481013,44:56:00  ,44.0,56.0,UNDERGRADUATE & POSTGRADUATE,21839,6893,1430.32,104,285.0,26.25,21.12,20.42,10.37
3004,2025,University of Tabriz,552.0,6.0,22.5,"Iran, Islamic Republic of",Asia,"Iran, Islamic Republic of",Public,5.9,5.0,81.7,6433,130363,84.87161061,325,43.8,4.19,Social Sciences & Management  ,21199.0,1484.0,7.0,1536.0,13.80143229,51:49:00,51.0,49.0,Undergraduate & Postgraduate,17364,3835,570.72,9,342.0,30.56,8.63,74.87,3.11
1187,2018,Metropolitan Autonomous University,936.0,17.0,17.66,Mexico,Latin America,Mexico,public,18.78967231,15.07765663,14.1166434,13810,58403,11.44251793,240,16.5,2.71,arts & humanities,57092.0,0.0,0.0,5104.0,11.18573668,47:53:00,47.0,53.0,Undergraduate & Postgraduate,41112,15980,799.95,22,122.0,24.09,24.74,23.52,382.58
1802,2022,South Ural State University,900.5,28.0,26.05,Russia,Europe,Chelyabinsk,PUBLIC  ,24.97866381,29.51313936,27.91114216,141,1758,35.16047911,36,26.4,2.82,Engineering & Technology,20326.0,1.587,0.007807734,50.0,10.0,41:59:00,41.0,59.0,UNDERGRADUATE & POSTGRADUATE,13022,7304,709.36,48,78.0,31.58,32.55,31.55,10.76
665,2024,Hakim Sabzevari University,1124.0,37.0,29.8385,iran,Asia,Iran,Public  ,22.11358085,29.36524982,29.05548173,1953,9642,19.75776809,106,25.6,4.0,Life Sciences & Medicine,9464.0,284.0,3.0,488.0,19.39344262,51:49:00,51.0,49.0,UNDERGRADUATE & POSTGRADUATE,6860,2604,1064.04,67,519.0,31.55,31.63,30.65,3.13
