university_name,year,university_type,publications_count,citations_count,h_index,research_productivity_index,subject_field,female_percentage,male_percentage
University of Crete,2018,Public,1326,12718,117,3.03,Arts & Humanities,62,38
University of Crete,2019,Public,1198,11239,114,2.74,Natural Sciences,61,39
University of Crete,2020,Public,1311,12896,131,3,Natural Sciences,62,38
University of Crete,2021,Public,1229,18412,144,2.81,Engineering & Technology,62,38
University of Crete,2022,Public,2036,12608,107,4.66,Life Sciences & Medicine,63,37
University of Crete,2023,Public,3811,84360,256,2.79,Engineering & Technology,63,37
University of Crete,2024,Public,3457,29103,163,3.12,Natural Sciences,63,37
University of Crete,2025,Public,1377,27104,173,2.36,Life Sciences & Medicine,64,36
University of Crete,2026,Public,3045,87073,258,2.93,Natural Sciences,64,36
University of Cuenca,2025,Public,1142,18917,133,1.09,Natural Sciences,57,43
University of Cuenca,2026,Public,2799,13973,113,3.62,Arts & Humanities,58,42
University of Cyberjaya,2026,Private,1564,682,26,2.44,Life Sciences & Medicine,48.91828462,51.08171538
University of Cyprus,2016,Public,991,22973,165,1.84,Natural Sciences,69,31
University of Cyprus,2017,Public,2627,18384,129,4.51,Natural Sciences,69,31
University of Cyprus,2018,Public,1971,24592,179,2.23,Life Sciences & Medicine,68,32
University of Cyprus,2019,Public,1297,5772,74,3.84,Arts & Humanities,67,33
University of Cyprus,2020,Public,2490,13651,121,4.38,Life Sciences & Medicine,66,34
University of Cyprus,2021,Public,933,5162,91,2.93,Life Sciences & Medicine,64,36
University of Cyprus,2022,Public,949,8452,86,2.98,Engineering & Technology,62,38
University of Cyprus,2023,Public,907,30920,167,2.34,Arts & Humanities,60,40
University of Cyprus,2024,Public,1408,34286,202,2.95,Engineering & Technology,61,39
University of Cyprus,2025,Public,2952,16773,109,4.57,Social Sciences & Management,62,38
University of Cyprus,2026,Public,1114,26927,165,2.49,Arts & Humanities,62,38
University of Córdoba,2020,Private,2461,19354,118,2.44,Engineering & Technology,56,44
University of Córdoba,2021,Public,2647,19484,145,2.06,Arts & Humanities,56,44
University of Córdoba,2022,Public,7304,44235,218,5.42,Arts & Humanities,57,43
University of Córdoba,2023,Public,2135,29666,197,2.29,Social Sciences & Management,56,44
University of Córdoba,2024,Private,3890,42220,164,3.03,Engineering & Technology,57,43
University of Córdoba,2025,Public,1166,24515,178,1.34,Engineering & Technology,58,42
University of Córdoba,2026,Public,6739,29811,193,4.21,Life Sciences & Medicine,59,41
University of Côte d’Azur,2018,Private,18586,49576,246,5.97,Life Sciences & Medicine,55,45
University of Côte d’Azur,2019,Public,9257,127664,371,2.74,Social Sciences & Management,55,45
University of Côte d’Azur,2020,Private,4704,102651,383,1.67,Arts & Humanities,55,45
University of Côte d’Azur,2021,Private,3933,89599,266,1.71,Engineering & Technology,55,45
University of Côte d’Azur,2022,Public,20689,110050,373,5.69,Arts & Humanities,56,44
University of Côte d’Azur,2023,Public,1495,64075,252,0.68,Arts & Humanities,56,44
University of Côte d’Azur,2024,Public,3302,35174,155,1.63,Engineering & Technology,56,44
University of Da Nang,2026,Public,22220,20502,144,3.47,Engineering & Technology,59.32903349,40.67096651
University of Dar es Salaam,2019,Public,7672,26022,189,3.62,Social Sciences & Management,33,67
University of Dar es Salaam,2020,Public,3093,20890,137,1.67,Social Sciences & Management,32,68
University of Dar es Salaam,2022,Private,9053,67549,255,2.55,Social Sciences & Management,43,57
University of Dar es Salaam,2023,Public,12525,21724,130,4.27,Engineering & Technology,44,56
University of Dar es Salaam,2024,Public,4203,39639,212,2.1,Life Sciences & Medicine,47,53
University of Dar es Salaam,2025,Public,6611,31300,202,3.42,Natural Sciences,47,53
University of Dar es Salaam,2026,Public,7095,29955,180,2.93,Natural Sciences,48,52
University of Dayton,2018,Public,330,7169,71,0.42,Engineering & Technology,48,52
University of Dayton,2019,Public,3982,21371,166,4.72,Natural Sciences,52,48
University of Dayton,2023,Public,1824,11966,105,2.88,Arts & Humanities,48,52
University of Debrecen,2016,Public,2297,26026,152,1.43,Arts & Humanities,57,43
University of Debrecen,2017,Public,193,1080,32,3.86,Engineering & Technology,57,43
University of Debrecen,2018,Public,58,644,27,1.16,Arts & Humanities,57,43
University of Debrecen,2019,Public,140,981,31,2.8,Natural Sciences,56,44
University of Debrecen,2020,Public,98,803,30,1.96,Engineering & Technology,55,45
University of Debrecen,2021,Public,164,856,29,3.28,Engineering & Technology,55,45
University of Debrecen,2022,Public,164,1314,37,3.28,Arts & Humanities,55,45
University of Debrecen,2023,Public,5392,5785,73,2.83,Arts & Humanities,55,45
University of Debrecen,2024,Public,5597,4435,69,4.24,Natural Sciences,56,44
University of Debrecen,2025,Public,5888,3662,63,4.47,Life Sciences & Medicine,55,45
University of Debrecen,2026,Public,2908,10297,104,2.21,Engineering & Technology,56,44
University of Delaware,2016,Public,4265,58152,287,3,Social Sciences & Management,56,44
University of Delaware,2017,Public,126,2473,43,2.52,Arts & Humanities,56,44
University of Delaware,2018,Public,183,3541,49,3.66,Natural Sciences,57,43
University of Delaware,2019,Public,175,1388,36,3.5,Natural Sciences,57,43
University of Delaware,2020,Public,257,1386,34,5.14,Social Sciences & Management,57,43
University of Delaware,2021,Public,158,1746,34,3.16,Natural Sciences,57,43
University of Delaware,2022,Public,183,2177,53,3.66,Social Sciences & Management,56,44
University of Delaware,2023,Public,6323,39324,183,4.6,Social Sciences & Management,57,43
University of Delaware,2024,Public,3786,69543,277,3.28,Life Sciences & Medicine,57,43
University of Delaware,2025,Public,14265,213011,462,3.34,Engineering & Technology,58,42
University of Delaware,2026,Public,6406,61681,280,5.16,Natural Sciences,58,42
University of Delhi,2016,Public,5368,26271,162,3.61,Social Sciences & Management,50,50
University of Delhi,2017,Public,196,963,30,3.92,Life Sciences & Medicine,49,51
University of Delhi,2018,Public,108,678,31,2.16,Social Sciences & Management,49,51
University of Delhi,2019,Public,184,869,34,3.68,Social Sciences & Management,47,53
University of Delhi,2020,Public,80,725,33,1.6,Life Sciences & Medicine,47,53
University of Delhi,2021,Public,159,1451,36,3.18,Engineering & Technology,47,53
University of Delhi,2022,Public,118,1377,31,2.36,Engineering & Technology,47,53
University of Delhi,2023,Public,7608,54007,248,2.99,Engineering & Technology,48,52
University of Delhi,2024,Public,6203,45415,232,3.67,Arts & Humanities,48,52
University of Delhi,2025,Public,5871,62375,273,2.45,Natural Sciences,47,53
University of Delhi,2026,Public,3415,74241,254,2.18,Engineering & Technology,47,53
University of Denver,2017,Private,196,2106,44,3.92,Natural Sciences,57,43
University of Denver,2018,Private,260,1944,34,5.2,Natural Sciences,56,44
University of Denver,2019,Private,323,1586,39,6.46,Social Sciences & Management,57,43
University of Denver,2020,Private,209,1389,40,4.18,Arts & Humanities,57,43
University of Denver,2021,Private,189,1085,36,3.78,Social Sciences & Management,57,43
University of Denver,2022,Private,125,1408,29,2.5,Natural Sciences,59,41
University of Denver,2023,Private,1867,7336,92,2.13,Arts & Humanities,60,40
University of Denver,2024,Private,4505,2668,37,5.5,Life Sciences & Medicine,60,40
University of Denver,2025,Private,3669,7284,81,3.39,Natural Sciences,61,39
University of Denver,2026,Private not for Profit,2087,7053,73,3.41,Arts & Humanities,62,38
University of Derby,2018,Public,4962,22094,133,4.64,Life Sciences & Medicine,55,45
University of Derby,2019,Public,3009,24178,163,3.34,Engineering & Technology,56,44
University of Derby,2020,Public,3965,18511,125,4.09,Arts & Humanities,56,44
University of Derby,2021,Public,2815,25614,171,2.94,Engineering & Technology,57,43
University of Derby,2022,Public,4269,27695,167,4.01,Engineering & Technology,59,41
University of Derby,2023,Public,4733,2841,47,3.97,Life Sciences & Medicine,59,41
University of Derby,2024,Public,4570,5831,79,3.12,Social Sciences & Management,60,40
University of Derby,2025,Public,10034,9172,83,4.21,Social Sciences & Management,60,40
University of Derby,2026,Public,3847,12007,115,3.5,Life Sciences & Medicine,61,39
University of Deusto,2019,Public,2024,16954,150,3.12,Natural Sciences,59,41
University of Deusto,2020,Public,2355,12260,110,2.85,Engineering & Technology,60,40
University of Deusto,2021,Public,1460,14670,121,2.18,Engineering & Technology,60,40
University of Deusto,2022,Public,2405,14376,111,4.59,Arts & Humanities,59,41
University of Deusto,2023,Public,940,10630,113,1.82,Social Sciences & Management,58,42
University of Deusto,2024,Public,3834,5846,76,3.15,Life Sciences & Medicine,57,43
University of Deusto,2025,Public,3105,4338,65,3.55,Life Sciences & Medicine,57,43
University of Deusto,2026,Public,261,4914,67,0.46,Engineering & Technology,56,44
University of Dhaka,2016,Public,5693,27568,146,1.85,Natural Sciences,34,66
University of Dhaka,2017,Public,278,1373,40,5.56,Social Sciences & Management,49.18176065,50.81823935
University of Dhaka,2018,Public,160,504,19,3.2,Natural Sciences,39,61
University of Dhaka,2019,Public,185,1091,39,3.7,Engineering & Technology,57.33729307,42.66270693
University of Dhaka,2020,Public,181,693,23,3.62,Natural Sciences,42,58
University of Dhaka,2021,Public,164,885,33,3.28,Arts & Humanities,47,53
University of Dhaka,2022,Public,226,1156,34,4.52,Natural Sciences,48,52
University of Dhaka,2023,Public,66325,23284,156,3.81,Social Sciences & Management,48,52
University of Dhaka,2024,Public,37355,36974,194,2.2,Life Sciences & Medicine,50,50
University of Dhaka,2025,Public,60772,45487,186,4.21,Life Sciences & Medicine,59,41
University of Dhaka,2026,Public,9814,20212,137,2.15,Life Sciences & Medicine,44,56
University of Diyala,2024,Public,11014,71971,290,2.6,Arts & Humanities,54,46
University of Diyala,2025,Public,4489,40814,189,2.81,Social Sciences & Management,57,43
University of Diyala,2026,Public,3075,16700,134,2.12,Natural Sciences,56,44
University of Dubai,2023,Private,1090,2885,48,2.6,Engineering & Technology,40.45880663,59.54119337
University of Dubai,2024,Private,2622,6005,76,3.88,Social Sciences & Management,42.19380142,57.80619858
University of Dubai,2025,Private,1015,2752,57,2.8,Social Sciences & Management,42.18634976,57.81365024
University of Dubai,2026,Private not for Profit,3689,6686,69,4.89,Engineering & Technology,27.55410992,72.44589008
University of Duhok,2025,Public,4077,21364,144,2.8,Social Sciences & Management,57,43
University of Duhok,2026,Private,2232,26091,138,2.06,Life Sciences & Medicine,53,47
University of Duisburg-Essen,2016,Private,9810,79656,263,4.21,Natural Sciences,49,51
University of Duisburg-Essen,2017,Public,7319,131830,377,3.55,Social Sciences & Management,49,51
University of Duisburg-Essen,2018,Private,15344,153571,387,4.91,Life Sciences & Medicine,48,52
University of Duisburg-Essen,2019,Private,16576,87982,277,5.07,Engineering & Technology,48,52
University of Duisburg-Essen,2020,Private,12427,124577,382,4.15,Life Sciences & Medicine,48,52
University of Duisburg-Essen,2021,Public,41164,223733,453,8.31,Engineering & Technology,48,52
University of Duisburg-Essen,2022,Private,16478,282758,480,4.89,Arts & Humanities,49,51
University of Duisburg-Essen,2023,Public,16176,128896,322,4.95,Engineering & Technology,49,51
University of Duisburg-Essen,2025,Public,7640,170592,374,2.42,Natural Sciences,49,51
University of Duisburg-Essen,2026,Private,6842,95644,319,2.72,Life Sciences & Medicine,50,50
University of Dundee,2016,Public,6774,30157,148,4.7,Life Sciences & Medicine,60,40
University of Dundee,2017,Public,2808,27545,172,2.95,Social Sciences & Management,61,39
University of Dundee,2018,Public,4937,18280,145,5.18,Arts & Humanities,62,38
University of Dundee,2019,Public,2355,25176,150,2.47,Arts & Humanities,62,38
University of Dundee,2020,Public,1441,20283,160,1.51,Natural Sciences,63,37
University of Dundee,2021,Public,1181,14860,104,1.24,Natural Sciences,63,37
University of Dundee,2022,Public,4842,28237,140,5.08,Engineering & Technology,63,37
University of Dundee,2023,Public,2563,23143,147,3.8,Life Sciences & Medicine,64,36
University of Dundee,2024,Public,3908,8285,97,3.72,Arts & Humanities,65,35
University of Dundee,2025,Public,2435,11238,93,2.65,Life Sciences & Medicine,64,36
University of Dundee,2026,Public,1237,18782,130,1.14,Social Sciences & Management,65,35
University of East Anglia,2016,Public,2986,51347,167,2.7,Life Sciences & Medicine,58,42
University of East Anglia,2017,Public,3014,48813,235,2.5,Life Sciences & Medicine,58,42
University of East Anglia,2018,Public,2570,41850,217,2.13,Social Sciences & Management,60,40
University of East Anglia,2019,Public,3523,40094,183,2.92,Social Sciences & Management,61,39
University of East Anglia,2020,Public,2573,40968,241,2.13,Natural Sciences,60,40
University of East Anglia,2021,Public,4290,27387,185,3.56,Social Sciences & Management,59,41
University of East Anglia,2022,Public,2374,48486,277,1.97,Natural Sciences,59,41
University of East Anglia,2023,Public,6085,141071,357,2.56,Engineering & Technology,58,42
University of East Anglia,2024,Public,4551,54943,243,3.86,Life Sciences & Medicine,57,43
University of East Anglia,2025,Public,6373,84836,328,3.55,Arts & Humanities,57,43
University of East Anglia,2026,Public,3337,57440,225,3.39,Life Sciences & Medicine,57,43
University of East London,2017,Public,1137,5741,67,1.95,Social Sciences & Management,60,40
University of East London,2018,Public,1184,10773,106,2.03,Engineering & Technology,61,39
University of East London,2019,Public,1463,12786,115,2.51,Arts & Humanities,63,37
University of East London,2020,Public,1310,15598,119,2.25,Social Sciences & Management,63,37
University of East London,2021,Public,2227,14929,127,3.83,Natural Sciences,62,38
University of East London,2022,Public,2677,12247,105,4.6,Life Sciences & Medicine,62,38
University of East London,2023,Public,2288,4297,60,3.3,Social Sciences & Management,58,42
University of East London,2024,Public,2159,5237,73,1.92,Social Sciences & Management,56,44
University of East London,2025,Public,7117,9533,91,4.1,Life Sciences & Medicine,53,47
University of East London,2026,Public,7499,14753,129,3.78,Social Sciences & Management,49,51
University of Eastern Finland,2016,Public,2179,35428,193,3.06,Arts & Humanities,64,36
University of Eastern Finland,2017,Public,193,1031,32,3.86,Social Sciences & Management,63,37
University of Eastern Finland,2018,Public,242,2569,50,4.84,Life Sciences & Medicine,63,37
University of Eastern Finland,2019,Public,238,720,24,4.76,Social Sciences & Management,63,37
University of Eastern Finland,2020,Public,89,472,20,1.78,Engineering & Technology,64,36
University of Eastern Finland,2021,Public,112,558,18,2.24,Social Sciences & Management,64,36
University of Eastern Finland,2022,Public,187,1534,37,3.74,Social Sciences & Management,65,35
University of Eastern Finland,2023,Public,2234,9383,89,3.32,Arts & Humanities,66,34
University of Eastern Finland,2024,Public,4189,15297,121,3.69,Natural Sciences,67,33
University of Eastern Finland,2025,Public,964,11524,115,1.39,Natural Sciences,68,32
University of Eastern Finland,2026,Public,2956,12661,109,3.64,Engineering & Technology,68,32
University of Economics in Prague,2026,Private,2877,21291,146,3.3,Engineering & Technology,52,48
University of Edinburgh,2016,Public,6119,77460,288,4.52,Social Sciences & Management,58,42
University of Edinburgh,2017,Public,7488,154088,380,4.57,Life Sciences & Medicine,59,41
University of Edinburgh,2018,Public,17264,106345,369,8.77,Social Sciences & Management,59,41
University of Edinburgh,2019,Public,11846,166286,442,4.09,Social Sciences & Management,60,40
University of Edinburgh,2020,Public,6843,131835,381,2.98,Engineering & Technology,60,40
University of Edinburgh,2021,Public,8719,86307,275,4.22,Engineering & Technology,60,40
University of Edinburgh,2022,Public,11642,146014,379,5.56,Engineering & Technology,61,39
University of Edinburgh,2023,Public,15671,136627,344,7.15,Social Sciences & Management,62,38
University of Edinburgh,2024,Public,11651,190289,352,6.12,Social Sciences & Management,61,39
University of Edinburgh,2025,Public,12701,106161,313,5.99,Life Sciences & Medicine,62,38
University of Edinburgh,2026,Public,10085,104378,355,3.92,Social Sciences & Management,62,38
"University of Education, Lahore",2024,Public,9152,63391,228,3.64,Social Sciences & Management,53,47
"University of Education, Lahore",2025,Public,6002,41541,196,3.31,Social Sciences & Management,52,48
"University of Education, Lahore",2026,Public,5933,42774,219,4.59,Engineering & Technology,57,43
University of El Oued,2026,Public,4799,35989,167,3.29,Arts & Humanities,62,38
University of Electronic Science and Technology of China,2016,Public,5868,15298,127,3.47,Arts & Humanities,48.82025115,51.17974885
University of Electronic Science and Technology of China,2017,Public,7820,16211,100,3.66,Arts & Humanities,55.74137955,44.25862045
University of Electronic Science and Technology of China,2018,Public,8334,38736,199,4.01,Arts & Humanities,33.46977026,66.53022974
University of Electronic Science and Technology of China,2019,Public,155,1979,43,3.1,Engineering & Technology,42.87006916,57.12993084
University of Electronic Science and Technology of China,2020,Public,6651,27385,182,3.9,Natural Sciences,31,69
University of Electronic Science and Technology of China,2021,Public,136,1734,37,2.72,Life Sciences & Medicine,27,73
University of Electronic Science and Technology of China,2022,Public,163,1792,44,3.26,Arts & Humanities,29,71
University of Electronic Science and Technology of China,2023,Public,1699,187120,392,0.72,Life Sciences & Medicine,30,70
University of Electronic Science and Technology of China,2024,Public,6852,128478,301,3.66,Engineering & Technology,30,70
University of Electronic Science and Technology of China,2025,Public,7677,202262,410,3.71,Life Sciences & Medicine,27,73
University of Electronic Science and Technology of China,2026,Public,7496,135127,462,3.33,Engineering & Technology,28,72
University of Engineering & Technology Lahore,2017,Public,178,1104,32,3.56,Engineering & Technology,41.00794725,58.99205275
University of Engineering & Technology Lahore,2018,Public,76,823,28,1.52,Arts & Humanities,58.9851337,41.0148663
University of Engineering & Technology Lahore,2019,Public,108,689,29,2.16,Life Sciences & Medicine,54.04372022,45.95627978
University of Engineering & Technology Lahore,2020,Public,98,839,30,1.96,Arts & Humanities,24,76
University of Engineering & Technology Lahore,2021,Public,56,1029,27,1.12,Natural Sciences,24,76
University of Engineering & Technology Lahore,2022,Public,209,896,30,4.18,Natural Sciences,24,76
University of Engineering & Technology Lahore,2023,Public,2304,1918,37,3.9,Arts & Humanities,49.11065904,50.88934096
University of Engineering & Technology Lahore,2024,Public,1809,3124,57,2.7,Life Sciences & Medicine,29,71
University of Engineering & Technology Lahore,2025,Public,1904,4236,66,3.31,Engineering & Technology,29,71
University of Engineering & Technology Lahore,2026,Public,5466,18818,138,4.32,Natural Sciences,33,67
"University of Engineering and Technology, Peshawar",2023,Public,1486,8792,82,3.15,Engineering & Technology,49.34860892,50.65139108
"University of Engineering and Technology, Peshawar",2024,Public,4699,20319,158,4.31,Engineering & Technology,50.44383638,49.55616362
"University of Engineering and Technology, Peshawar",2025,Private,3288,53526,257,2.12,Life Sciences & Medicine,58.15922771,41.84077229
"University of Engineering and Technology, Peshawar",2026,Public,1753,16231,124,2.93,Arts & Humanities,37.32610044,62.67389956
"University of Engineering and Technology, Taxila",2023,Public,858,9802,118,3.25,Engineering & Technology,55.89133899,44.10866101
"University of Engineering and Technology, Taxila",2024,Public,1379,19592,161,2.49,Social Sciences & Management,52.71675043,47.28324957
"University of Engineering and Technology, Taxila",2025,Public,1944,9096,106,4.92,Life Sciences & Medicine,37.01078121,62.98921879
"University of Engineering and Technology, Taxila",2026,Private,714,12488,110,2.53,Social Sciences & Management,55.58183347,44.41816653
University of Erlangen-Nuremberg,2016,Private,6041,93308,283,2.91,Arts & Humanities,49,51
University of Erlangen-Nuremberg,2017,Private,2535,74264,277,1.53,Arts & Humanities,49,51
University of Erlangen-Nuremberg,2018,Public,11509,121415,244,4.16,Arts & Humanities,49,51
University of Erlangen-Nuremberg,2019,Public,12744,106459,316,4.06,Natural Sciences,49,51
University of Erlangen-Nuremberg,2020,Public,7651,128749,422,1.93,Life Sciences & Medicine,48,52
University of Erlangen-Nuremberg,2021,Private,17706,107601,279,5.83,Life Sciences & Medicine,49,51
University of Erlangen-Nuremberg,2022,Public,8181,74414,289,2.55,Life Sciences & Medicine,51,49
University of Erlangen-Nuremberg,2023,Private,22464,256542,533,5.05,Life Sciences & Medicine,51,49
University of Erlangen-Nuremberg,2024,Public,5676,59606,322,4.21,Engineering & Technology,51,49
University of Erlangen-Nuremberg,2025,Public,8683,69491,272,4.37,Social Sciences & Management,51,49
University of Erlangen-Nuremberg,2026,Private,7414,45115,197,6.42,Arts & Humanities,51,49
University of Essex,2016,Public,6005,28014,151,5.03,Natural Sciences,55,45
University of Essex,2017,Public,3437,21221,122,4.16,Engineering & Technology,54,46
University of Essex,2018,Public,4882,47778,194,4.84,Life Sciences & Medicine,55,45
University of Essex,2019,Public,4641,49191,237,4.77,Social Sciences & Management,55,45
University of Essex,2020,Public,2454,18292,137,3.6,Engineering & Technology,54,46
University of Essex,2021,Public,2319,26657,160,3.03,Engineering & Technology,53,47
University of Essex,2022,Public,1024,20399,135,1.33,Engineering & Technology,53,47
University of Essex,2023,Public,2161,22952,117,2.92,Arts & Humanities,54,46
University of Essex,2024,Public,3253,28264,149,3.86,Social Sciences & Management,54,46
University of Essex,2025,Public,1560,72077,291,1.04,Engineering & Technology,54,46
University of Essex,2026,Public,3137,27647,157,2.33,Engineering & Technology,55,45
University of Exeter,2016,Public,4210,59606,243,3.43,Natural Sciences,54,46
University of Exeter,2017,Public,2260,28820,149,3.58,Engineering & Technology,55,45
University of Exeter,2018,Public,8137,35603,160,7.26,Life Sciences & Medicine,55,45
University of Exeter,2019,Public,9762,56705,240,6.94,Natural Sciences,54,46
University of Exeter,2020,Public,7082,50420,243,5.51,Life Sciences & Medicine,54,46
University of Exeter,2021,Public,12114,55994,218,6.38,Arts & Humanities,54,46
University of Exeter,2022,Public,6844,73698,286,4.53,Arts & Humanities,54,46
University of Exeter,2023,Public,7900,49749,220,5.83,Engineering & Technology,53,47
University of Exeter,2024,Public,9624,55358,180,4.92,Engineering & Technology,53,47
University of Exeter,2025,Public,10117,221634,472,3.79,Social Sciences & Management,53,47
University of Exeter,2026,Public,8276,113875,374,3.87,Social Sciences & Management,54,46
University of Extremadura,2023,Public,5720,32101,176,3.55,Social Sciences & Management,56,44
University of Extremadura,2024,Private,7047,49337,227,3,Social Sciences & Management,55,45
University of Ferrara,2016,Public,3283,56422,218,2.04,Arts & Humanities,56,44
University of Ferrara,2017,Private,4169,53334,252,2.55,Natural Sciences,56,44
University of Ferrara,2018,Public,6706,44311,214,4.37,Social Sciences & Management,56,44
University of Ferrara,2019,Private,6630,25882,184,4.32,Arts & Humanities,56,44
University of Ferrara,2020,Public,1775,20380,138,2.16,Social Sciences & Management,56,44
University of Ferrara,2021,Public,4063,10072,109,4.76,Life Sciences & Medicine,59,41
University of Ferrara,2022,Public,9838,60546,273,4.27,Natural Sciences,61,39
University of Ferrara,2023,Public,3617,37053,201,3.58,Natural Sciences,61,39
University of Ferrara,2024,Public,12442,75796,273,5.13,Social Sciences & Management,62,38
University of Ferrara,2025,Public,4181,57096,223,2.94,Engineering & Technology,62,38
University of Ferrara,2026,Public,8360,43045,209,5.27,Natural Sciences,63,37
University of Florence,2016,Public,3111,113163,426,0.95,Arts & Humanities,59,41
University of Florence,2017,Public,144,976,29,2.88,Arts & Humanities,60,40
University of Florence,2018,Public,161,885,34,3.22,Engineering & Technology,60,40
University of Florence,2019,Public,146,1377,37,2.92,Life Sciences & Medicine,55,45
University of Florence,2020,Public,120,1076,34,2.4,Natural Sciences,59,41
University of Florence,2021,Public,196,733,25,3.92,Engineering & Technology,59,41
University of Florence,2022,Public,218,1088,31,4.36,Natural Sciences,56,44
University of Florence,2023,Public,8165,89773,265,2.82,Life Sciences & Medicine,56,44
University of Florence,2024,Public,10918,191786,443,2.96,Natural Sciences,56,44
University of Florence,2025,Public,14162,151678,414,4.88,Life Sciences & Medicine,57,43
University of Florence,2026,Public,23114,232686,444,3.41,Arts & Humanities,60,40
University of Florida,2016,Public,9501,59487,210,3.79,Arts & Humanities,54,46
University of Florida,2017,Public,13828,181445,398,2.22,Natural Sciences,54,46
University of Florida,2018,Public,24259,253140,541,3.9,Engineering & Technology,54,46
University of Florida,2019,Public,31674,226334,369,5.09,Life Sciences & Medicine,54,46
University of Florida,2020,Public,25145,244152,478,4.04,Natural Sciences,55,45
University of Florida,2021,Public,25130,358069,523,4.04,Life Sciences & Medicine,56,44
University of Florida,2022,Public,29856,232499,448,4.8,Social Sciences & Management,56,44
University of Florida,2023,Public,14349,61317,229,4.5,Life Sciences & Medicine,56,44
University of Florida,2024,Public,7480,91954,295,1.68,Engineering & Technology,56,44
University of Florida,2025,Public,13959,129926,385,3.48,Social Sciences & Management,56,44
University of Florida,2026,Public,36025,83394,280,7.5,Life Sciences & Medicine,56,44
University of Foggia,2021,Public,3178,23715,165,3.39,Life Sciences & Medicine,60,40
University of Foggia,2022,Private,2229,10467,99,3.96,Natural Sciences,63,37
University of Foggia,2023,Public,975,14797,130,1.83,Life Sciences & Medicine,63,37
University of Foggia,2024,Public,1502,26384,124,1.72,Arts & Humanities,63,37
University of Foggia,2025,Public,1672,17792,142,2.82,Arts & Humanities,64,36
University of Foggia,2026,Public,1572,17693,147,2.01,Engineering & Technology,66,34
University of Fort Hare,2023,Public,726,13219,115,1.04,Natural Sciences,57,43
University of Fort Hare,2025,Private,1842,20677,156,1.87,Social Sciences & Management,59,41
University of Fortaleza,2020,Private,4082,28133,160,2.38,Arts & Humanities,49,51
University of Fortaleza,2021,Private,5610,42826,229,2.8,Social Sciences & Management,54,46
University of Fortaleza,2022,Public,1196,68535,248,0.45,Engineering & Technology,54,46
University of Fortaleza,2023,Public,4359,20073,143,3.52,Engineering & Technology,51,49
University of Fortaleza,2024,Public,5656,13597,93,4.14,Natural Sciences,51,49
University of Fortaleza,2025,Private,5447,12417,88,4.06,Engineering & Technology,52,48
University of Fortaleza,2026,Private,2471,35217,186,1.2,Engineering & Technology,53,47
University of Franche-Comté,2024,Private,2468,34614,171,1.33,Arts & Humanities,58,42
University of Franche-Comté,2025,Public,5945,22965,135,4.23,Natural Sciences,59,41
University of Freiburg,2016,Public,8495,105901,333,5.76,Natural Sciences,52,48
University of Freiburg,2017,Private,14469,153620,434,5.19,Social Sciences & Management,52,48
University of Freiburg,2018,Public,1276,118605,326,0.7,Engineering & Technology,57,43
University of Freiburg,2019,Private,10714,169899,380,4.11,Life Sciences & Medicine,55,45
University of Freiburg,2020,Public,3364,91813,335,2.32,Life Sciences & Medicine,54,46
University of Freiburg,2021,Private,3093,29911,149,3.65,Life Sciences & Medicine,54,46
University of Freiburg,2022,Private,7516,81686,297,4.52,Engineering & Technology,53,47
University of Freiburg,2023,Public,4790,120071,341,2.68,Arts & Humanities,53,47
University of Freiburg,2024,Private,4838,54834,222,3.15,Arts & Humanities,53,47
University of Freiburg,2025,Private,4531,55969,234,5.19,Natural Sciences,54,46
University of Freiburg,2026,Public,6787,40916,198,6.24,Natural Sciences,55,45
University of Fribourg,2016,Public,3745,29583,171,6.09,Life Sciences & Medicine,58,42
University of Fribourg,2017,Public,3346,23701,155,4.78,Engineering & Technology,58,42
University of Fribourg,2018,Public,3867,55311,242,5.01,Life Sciences & Medicine,58,42
University of Fribourg,2019,Public,4828,35952,181,4.62,Engineering & Technology,59,41
University of Fribourg,2020,Public,3870,35661,193,3.47,Natural Sciences,59,41
University of Fribourg,2021,Public,2704,32916,192,2.91,Social Sciences & Management,60,40
University of Fribourg,2022,Public,4347,26217,177,4.14,Social Sciences & Management,60,40
University of Fribourg,2023,Public,3549,18876,120,5.96,Life Sciences & Medicine,64,36
University of Fribourg,2024,Public,1733,21449,144,3.38,Engineering & Technology,64,36
University of Fribourg,2025,Public,2107,19022,117,4.27,Arts & Humanities,64,36
University of Fribourg,2026,Public,2219,11575,114,3.75,Engineering & Technology,65,35
University of Fukui,2018,Private,536,2706,46,1.72,Engineering & Technology,28,72
University of Fukui,2019,Public,939,4919,80,2.49,Natural Sciences,29,71
University of Fukui,2020,Public,980,4484,74,2.9,Social Sciences & Management,30,70
University of Fukui,2021,Public,1840,7263,101,4.02,Engineering & Technology,30,70
University of Fukui,2022,Public,800,2517,58,2.68,Natural Sciences,30,70
University of Fukui,2023,Private,1310,8891,94,3.17,Arts & Humanities,31,69
University of Fukui,2024,Public,461,4005,72,1.96,Life Sciences & Medicine,27,73
University of Fukui,2025,Private,757,8999,86,2.07,Life Sciences & Medicine,30,70
University of Fukui,2026,Public,1316,7165,85,3.71,Social Sciences & Management,30,70
University of Galway,2016,Public,4635,28389,175,5.4,Life Sciences & Medicine,56,44
University of Galway,2017,Public,3367,28306,148,4.17,Social Sciences & Management,56,44
