university_id,normalized_name,university_name,country
U002893,university of engineering and technology lahore,University of Engineering & Technology (UET) Lahore,Pakistan
U002894,university of engineering and technology mardan,"University of Engineering and Technology, Mardan",Pakistan
U002895,university of engineering and technology peshawar,"University of Engineering and Technology, Peshawar",Pakistan
U002896,university of engineering and technology taxila,"University of Engineering and Technology, Taxila",Pakistan
U002897,university of erlangen nuremberg,University of Erlangen-Nuremberg,Germany
U002898,university of essex,University of Essex,United Kingdom
U002899,university of evora,University of Évora,Portugal
U002900,university of exeter,University of Exeter,United Kingdom
U002901,university of extremadura,University of Extremadura,Spain
U002902,university of faisalabad,University of Faisalabad,Pakistan
U002903,university of fallujah,University of Fallujah,Iraq
U002904,university of ferrara,University of Ferrara,Italy
U002905,university of florence,University of Florence,Italy
U002906,university of florida,University of Florida,United States
U002907,university of foggia,University of Foggia,Italy
U002908,university of fort hare,University of Fort Hare,South Africa
U002909,university of fortaleza,University of Fortaleza (UNIFOR),Brazil
U002910,university of franca,University of Franca,Brazil
U002911,university of franche comte,University of Franche-Comté,France
U002912,university of freiburg,University of Freiburg,Germany
U002913,university of fribourg,University of Fribourg,Switzerland
U002914,university of fukui,University of Fukui,Japan
U002915,university of gafsa,University of Gafsa,Tunisia
U002916,university of galway,University of Galway,Ireland
U002917,university of garmian,University of Garmian,Iraq
U002918,university of gdansk,UNIVERSITY OF GDANSK,Poland
U002919,university of geneva,University of Geneva,Switzerland
U002920,university of genoa,University of Genoa,Italy
U002921,university of georgia,University of Georgia,United States
U002922,university of ghana,University of Ghana,Ghana
U002923,university of ghardaia,University of Ghardaia,Algeria
U002924,university of girona,University of Girona,Spain
U002925,university of glasgow,University of Glasgow,United Kingdom
U002926,university of gloucestershire,University of Gloucestershire,United Kingdom
U002927,university of gothenburg,University of Gothenburg,Sweden
U002928,university of gottingen,University of Göttingen,Germany
U002929,university of granada,University of Granada,Spain
U002930,university of graz,University of Graz,Austria
U002931,university of greenwich,University of Greenwich,United Kingdom
U002932,university of greifswald,University of Greifswald,Germany
U002933,university of groningen,University of Groningen,Netherlands
U002934,university of guadalajara,University of Guadalajara,Mexico
U002935,university of guanajuato,University of Guanajuato,Mexico
U002936,university of guelph,University of Guelph,Canada
U002937,university of guilan,University of Guilan,Iran
U002938,university of gujrat,University of Gujrat,Pakistan
U002939,university of hafr al batin,University of Hafr Al Batin,Saudi Arabia
U002940,university of haifa,University of Haifa,Israel
U002941,university of hail,University of Hail,Saudi Arabia
U002942,university of hamburg,University of Hamburg,Germany
U002943,university of hartford,University of Hartford,United States
U002944,university of havana,University of Havana,Cuba
U002945,university of hawaii at manoa,University of Hawaiʻi at Mānoa,United States
U002946,university of health and allied sciences,University of Health and Allied Sciences,Ghana
U002947,university of health sciences lahore,University of Health Sciences Lahore,Pakistan
U002948,university of health sciences turkey,"University of Health Sciences, Turkey",Turkey
U002949,university of helsinki,University of Helsinki,Finland
U002950,university of hertfordshire,University of Hertfordshire,United Kingdom
U002951,university of hohenheim,University of Hohenheim,Germany
U002952,university of home economics lahore,University of Home Economics Lahore,Pakistan
U002953,university of hong kong,University of Hong Kong,Hong Kong
U002954,university of hormozgan,University of Hormozgan,Iran
U002955,university of houston,University of Houston,United States
U002956,university of hradec kralove,University of Hradec Kralove,Czech Republic
U002957,university of huddersfield,University of Huddersfield,United Kingdom
U002958,university of hull,University of Hull,United Kingdom
U002959,university of human development,University of Human Development,Iraq
U002960,university of hyderabad,University of Hyderabad,India
U002961,university of hyogo,University of Hyogo,Japan
U002962,university of ibadan,University of Ibadan,Nigeria
U002963,university of iceland,University of Iceland,Iceland
U002964,university of idaho,University of Idaho,United States
U002965,university of illinois at chicago,University of Illinois at Chicago (UIC),United States
U002966,university of illinois at urbana champaign,University of Illinois at Urbana-Champaign,United States
U002967,university of illinois chicago,University of Illinois Chicago,United States
U002968,university of ilorin,University of Ilorin,Nigeria
U002969,university of indonesia,University of Indonesia,Indonesia
U002970,university of innsbruck,University of Innsbruck,Austria
U002971,university of insubria,University of Insubria,Italy
U002972,university of international business and economics,University of International Business and Economics,China (Mainland)
U002973,university of ioannina,University of Ioannina,Greece
U002974,university of iowa,University of Iowa,United States
U002975,university of isfahan,University of Isfahan,Iran
U002976,university of jaen,University of Jaén,Spain
U002977,university of jeddah,University of Jeddah,Saudi Arabia
U002978,university of jendouba,University of Jendouba,Tunisia
U002979,university of jijel,University of Jijel,Algeria
U002980,university of johannesburg,University of Johannesburg,South Africa
U002981,university of jordan,University of Jordan,Jordan
U002982,university of jos,University of Jos,Nigeria
U002983,university of jyvaskyla,University of Jyväskylä,Finland
U002984,university of kabianga,University of Kabianga,Kenya
U002985,university of kaiserslautern,University of Kaiserslautern,Germany
U002986,university of kansas,University of Kansas,United States
U002987,university of karachi,University of Karachi,Pakistan
U002988,university of kashan,University of Kashan,Iran
U002989,university of kelaniya,University of Kelaniya,Sri Lanka
U002990,university of kent,University of Kent,United Kingdom
U002991,university of kentucky,University of Kentucky,United States
U002992,university of kerala,University of Kerala,India
U002993,university of kerbala,University of Kerbala,Iraq
U002994,university of khartoum,University of Khartoum,Sudan
U002995,university of kiel,University of Kiel,Germany
U002996,university of kirkuk,University of Kirkuk,Iraq
U002997,university of klagenfurt,University of Klagenfurt,Austria
U002998,university of konstanz,University of Konstanz,Germany
U002999,university of kragujevac,University of Kragujevac,Serbia
U003000,university of kufa,University of Kufa,Iraq
U003001,university of kurdistan,University of Kurdistan,Iran
U003002,university of kwazulu natal,University of Kwazulu-Natal,South Africa
U003003,university of la costa,University of la Costa,Colombia
U003004,university of la frontera,University of La Frontera,Chile
U003005,university of la laguna,University of La Laguna,Spain
U003006,university of la sabana,University of La Sabana,Colombia
U003007,university of la serena,University of La Serena,Chile
U003008,university of laghouat,University of Laghouat,Algeria
U003009,university of lagos,University of Lagos,Nigeria
U003010,university of lahore,University of Lahore,Pakistan
U003011,university of lampung,University of Lampung,Indonesia
U003012,university of laquila,University of L’Aquila,Italy
U003013,university of las americas,University of Las Américas (UDLA),Ecuador
U003014,university of las palmas de gran canaria,University of Las Palmas de Gran Canaria,Spain
U003015,university of latvia,University of Latvia,Latvia
U003016,university of lausanne,University of Lausanne,Switzerland
U003017,university of leeds,University of Leeds,United Kingdom
U003018,university of leicester,University of Leicester,United Kingdom
U003019,university of leoben,University of Leoben,Austria
U003020,university of leon,University of León,Spain
U003021,university of lethbridge,University of Lethbridge,Canada
U003022,university of liberal arts bangladesh,University of Liberal Arts Bangladesh,Bangladesh
U003023,university of liege,University of Liège,Belgium
U003024,university of life sciences in lublin,University of Life Sciences in Lublin,Poland
U003025,university of lille,University of Lille,France
U003026,university of limerick,University of Limerick,Ireland
U003027,university of lincoln,University of Lincoln,United Kingdom
U003028,university of lisbon,University of Lisbon ,Portugal
U003029,university of liverpool,University of Liverpool,United Kingdom
U003030,university of ljubljana,University of Ljubljana,Slovenia
U003031,university of lleida,University of Lleida,Spain
U003032,university of lodz,University of Lodz,Poland
U003033,university of lorraine,University of Lorraine,France
U003034,university of los lagos,University of Los Lagos,Chile
U003035,university of louisville,University of Louisville,United States
U003036,university of lucknow,University of Lucknow,India
U003037,university of luxembourg,University of Luxembourg,Luxembourg
U003038,university of macau,University of Macau,Macau SAR
U003039,university of macerata,University of Macerata (UNIMC),Italy
U003040,university of madras,University of Madras,India
U003041,university of magallanes,University of Magallanes,Chile
U003042,university of malaga,University of Malaga,Spain
U003043,university of malakand,University of Malakand,Pakistan
U003044,university of malaya,University of Malaya,Malaysia
U003045,university of malta,University of Malta,Malta
U003046,university of management and technology,University of Management and Technology,Pakistan
U003047,university of manchester,University of Manchester,United Kingdom
U003048,university of manitoba,University of Manitoba,Canada
U003049,university of mannheim,University of Mannheim,Germany
U003050,university of manouba,University of Manouba,Tunisia
U003051,university of maragheh,University of Maragheh,Iran
U003052,university of marburg,University of Marburg,Germany
U003053,university of maribor,University of Maribor,Slovenia
U003054,university of marrakech cadi ayyad,University of Marrakech Cadi Ayyad,Morocco
U003055,university of maryland baltimore county,"University of Maryland, Baltimore County",United States
U003056,university of maryland college park,"University of Maryland, College Park",United States
U003057,university of mascara,University of Mascara,Algeria
U003058,university of massachusetts,University of Massachusetts,United States
U003059,university of massachusetts amherst,University of Massachusetts Amherst,United States
U003060,university of massachusetts boston,University of Massachusetts Boston,United States
U003061,university of mataram,University of Mataram,Indonesia
U003062,university of mauritius,University of Mauritius,Mauritius
U003063,university of mazandaran,University of Mazandaran,Iran
U003064,university of medea,University of Medea,Algeria
U003065,university of medellin,University of Medellín,Colombia
U003066,university of medicine and pharmacy carol davila,University of Medicine and Pharmacy Carol Davila,Romania
U003067,university of medicine and pharmacy of craiova,University of Medicine and Pharmacy of Craiova,Romania
U003068,university of melbourne,University of Melbourne,Australia
U003069,university of memphis,University of Memphis,United States
U003070,university of messina,University of Messina (UniME),Italy
U003071,university of miami,University of Miami,United States
U003072,university of michigan ann arbor,University of Michigan-Ann Arbor,United States
U003073,university of milan,University of Milan,Italy
U003074,university of milan bicocca,University of Milan-Bicocca,Italy
U003075,university of milano bicocca,University of Milano-Bicocca ,Italy
U003076,university of minho,University of Minho,Portugal
U003077,university of minnesota,University of Minnesota,United States
U003078,university of minnesota twin cities,University of Minnesota Twin Cities,United States
U003079,university of misan,University of Misan,Iraq
U003080,university of miskolc,University of Miskolc ,Hungary
U003081,university of mississippi,University of Mississippi,United States
U003082,university of missouri columbia,"University of Missouri, Columbia",United States
U003083,university of missouri kansas city,"University of Missouri, Kansas City",United States
U003084,university of missouri saint louis,University of Missouri Saint Louis,United States
U003085,university of missouri st louis,University of Missouri-St Louis,United States
U003086,university of miyazaki,University of Miyazaki,Japan
U003087,university of modena and reggio emilia,University of Modena and Reggio Emilia,Italy
U003088,university of mohaghegh ardabili,University of Mohaghegh Ardabili,Iran
U003089,university of mohamed lamine debaghin setif 2,University of Mohamed Lamine Debaghin Setif 2,Algeria
U003090,university of monastir,University of Monastir,Tunisia
U003091,university of mons,University of Mons ,Belgium
U003092,university of montana,University of Montana,United States
U003093,university of montana missoula,University of Montana Missoula ,United States
U003094,university of montenegro,University of Montenegro,Montenegro
U003095,university of monterrey,University of Monterrey,Mexico
U003096,university of montreal,University of Montreal,Canada
U003097,university of mostar,University of Mostar,Bosnia and Herzegovina
U003098,university of mosul,University of Mosul,Iraq
U003099,university of mumbai,University of Mumbai,India
U003100,university of munster,University of Münster,Germany
U003101,university of murcia,University of Murcia,Spain
U003102,university of mysore,University of Mysore,India
U003103,university of nairobi,University of Nairobi,Kenya
U003104,university of namibia,University of Namibia,Namibia
U003105,university of namur,University of Namur,Belgium
U003106,university of naples federico ii,University of Naples - Federico II,Italy
U003107,university of naples parthenope,University of Naples Parthenope,Italy
U003108,university of navarra,University of Navarra,Spain
U003109,university of nebraska lincoln,University of Nebraska - Lincoln,United States
U003110,university of nebraska medical center,University of Nebraska Medical Center,United States
U003111,university of neuchatel,University of Neuchâtel,Switzerland
U003112,university of nevada las vegas,"University of Nevada, Las Vegas",United States
U003113,university of new brunswick,University of New Brunswick,Canada
U003114,university of new brunswick unb,University of New Brunswick UNB,Canada
U003115,university of new england australia,University of New England Australia,Australia
U003116,university of new hampshire,University of New Hampshire,United States
U003117,university of new mexico,University of New Mexico,United States
U003118,university of newcastle,University of Newcastle,Australia
U003119,university of nicosia,University of Nicosia,Cyprus
U003120,university of nigeria nsukka,University of Nigeria Nsukka,Nigeria
U003121,university of niigata prefecture,University of Niigata Prefecture,Japan
U003122,university of nis,University of Niš,Serbia
U003123,university of north carolina at chapel hill,University of North Carolina at Chapel Hill,United States
U003124,university of north carolina at charlotte,University of North Carolina at Charlotte,United States
U003125,university of north carolina at greensboro,University of North Carolina at Greensboro,United States
U003126,university of north carolina chapel hill,"University of North Carolina, Chapel Hill",United States
U003127,university of north carolina wilmington,University of North Carolina Wilmington,United States
U003128,university of north florida,University of North Florida,United States
U003129,university of north texas,University of North Texas,United States
U003130,university of northampton,University of Northampton,United Kingdom
U003131,university of northern british columbia,University of Northern British Columbia,Canada
U003132,university of notre dame,University of Notre Dame,United States
U003133,university of nottingham,University of Nottingham,United Kingdom
U003134,university of nova gorica,University of Nova Gorica,Slovenia
U003135,university of novi sad,University of Novi Sad,Serbia
U003136,university of occupational and environmental health japan,"University of Occupational and Environmental Health, Japan",Japan
U003137,university of odz,University of Łódź,Poland
U003138,university of okara,University of Okara,Pakistan
U003139,university of oklahoma,University of Oklahoma,United States
U003140,university of oradea,University of Oradea,Romania
U003141,university of oregon,University of Oregon,United States
U003142,university of oslo,University of Oslo,Norway
U003143,university of ostrava,University of Ostrava,Czech Republic
U003144,university of otago,University of Otago,New Zealand
U003145,university of ottawa,University of Ottawa,Canada
U003146,university of oulu,University of Oulu,Finland
U003147,university of oum el bouaghi,University of Oum El Bouaghi,Algeria
U003148,university of oviedo,University of Oviedo,Spain
U003149,university of oxford,University of Oxford,United Kingdom
U003150,university of padua,University of Padua,Italy
U003151,university of palermo,University of Palermo,Italy
U003152,university of pannonia,University of Pannonia,Hungary
U003153,university of pardubice,University of Pardubice,Czech Republic
U003154,university of parma,University of Parma,Italy
U003155,university of passau,University of Passau,Germany
U003156,university of passo fundo,University of Passo Fundo (UPF),Brazil
U003157,university of patras,University of Patras,Greece
U003158,university of pau and pays de ladour,University of Pau and Pays de l’Adour,France
U003159,university of pavia,University of Pavia,Italy
U003160,university of pecs,University of Pecs,Hungary
U003161,university of pennsylvania,University of Pennsylvania,United States
U003162,university of peradeniya,University of Peradeniya ,Sri Lanka
U003163,university of pernambuco,University of Pernambuco,Brazil
U003164,university of perugia,University of Perugia,Italy
U003165,university of peshawar,University of Peshawar,Pakistan
U003166,university of petra,University of Petra,Jordan
U003167,university of petroleum and energy studies,University of Petroleum and Energy Studies (UPES),India
U003168,university of phayao,University of Phayao,Thailand
U003169,university of pisa,University of Pisa,Italy
U003170,university of pittsburgh,University of Pittsburgh,United States
U003171,university of pittsburgh pittsburgh campus,University of Pittsburgh-Pittsburgh campus,United States
U003172,university of plymouth,University of Plymouth,United Kingdom
U003173,university of poonch rawalakot,University of Poonch Rawalakot,Pakistan
U003174,university of port harcourt,University of Port Harcourt,Nigeria
U003175,university of porto,University of Porto,Portugal
U003176,university of portsmouth,University of Portsmouth,United Kingdom
U003177,university of potsdam,University of Potsdam,Germany
U003178,university of pretoria,University of Pretoria,South Africa
U003179,university of primorska,University of Primorska,Slovenia
U003180,university of prishtina,University of Prishtina,Kosovo
U003181,university of professional studies accra,"University of Professional Studies, Accra",Ghana
U003182,university of puerto rico,University of Puerto Rico,Puerto Rico
U003183,university of puthisastra,University of Puthisastra,Cambodia
U003184,university of qom,University of Qom,Iran
U003185,university of rajshahi,University of Rajshahi,Bangladesh
U003186,university of reading,University of Reading,United Kingdom
U003187,university of regensburg,University of Regensburg,Germany
U003188,university of regina,University of Regina,Canada
U003189,university of rennes 1,University of Rennes 1,France
U003190,university of rhode island,University of Rhode Island ,United States
U003191,university of rijeka,University of Rijeka,Croatia
U003192,university of rochester,University of Rochester,United States
U003193,university of roehampton,University of Roehampton,United Kingdom
U003194,university of rome ii tor vergata,University of Rome II – Tor Vergata,Italy
U003195,university of rome iii,University of Rome III,Italy
U003196,university of rome tor vergata,"University of Rome ""Tor Vergata""",Italy
U003197,university of rzeszow,University of Rzeszów,Poland
U003198,university of sadat city,University of Sadat City,Egypt
U003199,university of saida,University of Saida,Algeria
U003200,university of saint joseph,University of Saint Joseph,Macao
U003201,university of salamanca,University of Salamanca,Spain
U003202,university of salento,University of Salento,Italy
U003203,university of salerno,University of Salerno,Italy
U003204,university of salford,University of Salford,United Kingdom
U003205,university of san carlos,University of San Carlos,Philippines
U003206,university of san diego,University of San Diego,United States
U003207,university of san francisco,University of San Francisco,United States
U003208,university of san martin de porres,University of San Martín de Porres,Peru
U003209,university of sannio,University of Sannio,Italy
U003210,university of santander,University of Santander,Colombia
U003211,university of santiago chile,"University of Santiago, Chile (USACH)",Chile
U003212,university of santiago de compostela,University of Santiago de Compostela,Spain
U003213,university of santo tomas,University of Santo Tomas,Philippines
U003214,university of sao paulo,University of São Paulo,Brazil
U003215,university of sarajevo,University of Sarajevo ,Bosnia and Herzegovina
U003216,university of sargodha,University of Sargodha,Pakistan
U003217,university of saskatchewan,University of Saskatchewan,Canada
U003218,university of sassari,University of Sassari,Italy
U003219,university of science and technology beijing,University of Science and Technology Beijing,China (Mainland)
U003220,university of science and technology of china,University of Science and Technology of China,China (Mainland)
U003221,university of science and technology of oran mohamed boudiaf,University of Science and Technology of Oran Mohamed-Boudiaf,Algeria
U003222,university of science and technology of southern philippines,University of Science and Technology of Southern Philippines (USTP),Philippines
U003223,university of sciences and technology houari boumediene,University of Sciences and Technology Houari Boumediene,Algeria
U003224,university of seoul,University of Seoul ,South Korea
U003225,university of seville,University of Seville,Spain
U003226,university of sfax,University of Sfax,Tunisia
U003227,university of shanghai for science and technology,University of Shanghai for Science and Technology,China
U003228,university of sharjah,University of Sharjah,United Arab Emirates
U003229,university of sheffield,University of Sheffield,United Kingdom
U003230,university of shizuoka,University of Shizuoka,Japan
U003231,university of siegen,University of Siegen,Germany
U003232,university of siena,University of Siena,Italy
U003233,university of silesia in katowice,University of Silesia in Katowice,Poland
U003234,university of sistan and baluchestan,University of Sistan and Baluchestan,Iran
U003235,university of social welfare and rehabilitation sciences,University of Social Welfare and Rehabilitation Sciences,Iran
U003236,university of sonora,University of Sonora,Mexico
U003237,university of sopron,University of Sopron,Hungary
U003238,university of souk ahras,University of Souk Ahras,Algeria
U003239,university of sousse,University of Sousse,Tunisia
U003240,university of south africa,University of South Africa,South Africa
U003241,university of south alabama,University of South Alabama (USA),United States
U003242,university of south australia,University of South Australia,Australia
U003243,university of south bohemia,University of South Bohemia,Czech Republic
U003244,university of south bohemia in ceske budejovice,University of South Bohemia in České Budějovice,Czech Republic
U003245,university of south carolina,University of South Carolina,United States
U003246,university of south carolina columbia,University of South Carolina-Columbia,United States
U003247,university of south china,University of South China,China
U003248,university of south dakota,University of South Dakota,United States
U003249,university of south florida,University of South Florida,United States
U003250,university of south santa catarina,University of South Santa Catarina (Unisul),Brazil
U003251,university of south wales,University of South Wales,United Kingdom
U003252,university of southampton,University of Southampton,United Kingdom
U003253,university of southern california,University of Southern California,United States
U003254,university of southern denmark,University of Southern Denmark (SDU),Denmark
U003255,university of southern queensland,University of Southern Queensland ,Australia
U003256,university of split,University of Split,Croatia
U003257,university of sri jayewardenepura,University of Sri Jayewardenepura,Sri Lanka
U003258,university of st andrews,University of St Andrews,United Kingdom
U003259,university of st gallen,University of St.Gallen (HSG),Switzerland
U003260,university of stavanger,University of Stavanger,Norway
U003261,university of stirling,University of Stirling,United Kingdom
U003262,university of strasbourg,University of Strasbourg,France
U003263,university of strathclyde,University of Strathclyde,United Kingdom
U003264,university of stuttgart,University of Stuttgart,Germany
U003265,university of suffolk,University of Suffolk,United Kingdom
U003266,university of sufism and modern sciences,University of Sufism and Modern Sciences (USMS),Pakistan
U003267,university of sunderland,University of Sunderland,United Kingdom
U003268,university of surrey,University of Surrey,United Kingdom
U003269,university of sussex,University of Sussex,United Kingdom
U003270,university of swabi,University of Swabi,Pakistan
U003271,university of szeged,University of Szeged,Hungary
U003272,university of tabriz,University of Tabriz,Iran
U003273,university of tabuk,University of Tabuk,Saudi Arabia
U003274,university of taipei,University of Taipei,Taiwan
U003275,university of talca,University of Talca,Chile
U003276,university of tamanghasset,University of Tamanghasset,Algeria
U003277,university of tampere,University of Tampere,Finland
U003278,university of tarapaca,University of Tarapacá,Chile
U003279,university of tartu,University of Tartu,Estonia
U003280,university of tasmania,University of Tasmania,Australia
U003281,university of technology iraq,"University of Technology, Iraq",Iraq
U003282,university of technology nowshera,University of Technology Nowshera,Pakistan
U003283,university of technology of compiegne,University of Technology of Compiègne,France
U003284,university of technology of troyes,University of Technology of Troyes,France
U003285,university of technology sydney,University of Technology Sydney,Australia
U003286,university of tehran,University of Tehran,"Iran, Islamic Republic of"
U003287,university of telafer,University of Telafer,Iraq
U003288,university of texas at arlington,University of Texas at Arlington,United States
U003289,university of texas at austin,University of Texas at Austin,United States
U003290,university of texas at dallas,University of Texas at Dallas,United States
U003291,university of texas at el paso,University of Texas at El Paso,United States
U003292,university of texas at san antonio,University of Texas at San Antonio,United States
U003293,university of texas dallas,University of Texas Dallas,United States
U003294,university of texas el paso,University of Texas El Paso ,United States
U003295,university of texas rio grande valley,University of Texas Rio Grande Valley,United States
U003296,university of the aegean,University of the Aegean,Greece
U003297,university of the andes chile,"University of the Andes, Chile",Chile
U003298,university of the andes colombia,"University of the Andes, Colombia",Colombia
U003299,university of the andes venezuela,"University of the Andes, Venezuela",Venezuela
U003300,university of the arts london,University of the Arts London,United Kingdom
U003301,university of the balearic islands,University of the Balearic Islands,Spain
U003302,university of the basque country,University of the Basque Country,Spain
U003303,university of the free state,University of the Free State,South Africa
U003304,university of the highlands and islands,University of the Highlands and Islands,United Kingdom
U003305,university of the north colombia,"University of the North, Colombia",Colombia
U003306,university of the pacific,University of the Pacific,United States
U003307,university of the peloponnese,University of the Peloponnese,Greece
U003308,university of the philippines,University of the Philippines,Philippines
U003309,university of the punjab,University of the Punjab,Pakistan
U003310,university of the ryukyus,University of the Ryukyus,Japan
U003311,university of the south pacific,University of the South Pacific,Fiji
U003312,university of the sunshine coast,University of the Sunshine Coast ,Australia
U003313,university of the thai chamber of commerce,University of the Thai Chamber of Commerce,Thailand
U003314,university of the west of england,University of the West of England,United Kingdom
U003315,university of the west of scotland,University of the West of Scotland,United Kingdom
U003316,university of the western cape,University of the Western Cape,South Africa
U003317,university of the witwatersrand,University of the Witwatersrand,South Africa
U003318,university of thessaly,University of Thessaly,Greece
U003319,university of thi qar,University of Thi-Qar,Iraq
U003320,university of toledo,University of Toledo,United States
U003321,university of toronto,University of Toronto,Canada
U003322,university of toulouse,University of Toulouse,France
U003323,university of tours,University of Tours,France
U003324,university of toyama,University of Toyama,Japan
U003325,university of tras os montes and alto douro,University of Trás-os-Montes and Alto Douro,Portugal
U003326,university of trento,University of Trento,Italy
U003327,university of trieste,University of Trieste,Italy
U003328,university of tripoli,University of Tripoli,Libya
U003329,university of troms the arctic university of norway,University of Tromsø The Arctic University of Norway,Norway
U003330,university of tsukuba,University of Tsukuba,Japan
U003331,university of tubingen,University of Tübingen,Germany
U003332,university of tulsa,University of Tulsa,United States
U003333,university of tunis,University of Tunis,Tunisia
U003334,university of tunis el manar,University of Tunis El Manar,Tunisia
U003335,university of turin,University of Turin,Italy
U003336,university of turku,University of Turku,Finland
U003337,university of tuscia,University of Tuscia,Italy
U003338,university of twente,University of Twente,Netherlands
U003339,university of tyumen,University of Tyumen,Russia
U003340,university of udine,University of Udine,Italy
U003341,university of ulsan,University of Ulsan ,South Korea
U003342,university of urbino carlo bo,University of Urbino Carlo Bo,Italy
U003343,university of utah,University of Utah,United States
U003344,university of uyo,University of Uyo,Nigeria
U003345,university of vaasa,University of Vaasa,Finland
U003346,university of vale do itajai,University of Vale do Itajaí,Brazil
U003347,university of valencia,University of Valencia,Spain
U003348,university of valladolid,University of Valladolid,Spain
U003349,university of valparaiso,University of Valparaíso,Chile
U003350,university of venda,University of Venda,South Africa
U003351,university of vermont,University of Vermont,United States
U003352,university of veterinary and animal sciences lahore,"University of Veterinary and Animal Sciences, Lahore",Pakistan
U003353,university of veterinary medicine and pharmacy in kosice,University of Veterinary Medicine and Pharmacy in Košice,Slovakia
U003354,university of vic central university of catalonia,University of Vic – Central University of Catalonia,Spain
U003355,university of victoria,University of Victoria (UVic),Canada
U003356,university of vienna,University of Vienna,Austria
U003357,university of vigo,University of Vigo,Spain
U003358,university of virginia,University of Virginia,United States
U003359,university of waikato,University of Waikato,New Zealand
U003360,university of wales,University of Wales,United Kingdom
U003361,university of wales trinity saint david,University of Wales Trinity Saint David,United Kingdom
U003362,university of warith alanbiyaa,University of Warith Alanbiyaa,Iraq
U003363,university of warmia and mazury in olsztyn,University of Warmia and Mazury in Olsztyn,Poland
U003364,university of warsaw,University of Warsaw ,Poland
U003365,university of warwick,University of Warwick,United Kingdom
U003366,university of washington,University of Washington,United States
U003367,university of waterloo,University of Waterloo,Canada
U003368,university of west attica,University of West Attica,Greece
U003369,university of west bohemia,University of West Bohemia ,Czech Republic
U003370,university of west london,University of West London,United Kingdom
U003371,university of western macedonia,University of Western Macedonia,Greece
U003372,university of westminster,University of Westminster,United Kingdom
U003373,university of winchester,University of Winchester,United Kingdom
U003374,university of windsor,University of Windsor,Canada
U003375,university of wisconsin madison,University of Wisconsin-Madison,United States
U003376,university of wisconsin milwaukee,University of Wisconsin Milwaukee ,United States
U003377,university of witwatersrand,University of Witwatersrand,South Africa
U003378,university of wollongong,University of Wollongong,Australia
U003379,university of wolverhampton,University of Wolverhampton,United Kingdom
U003380,university of worcester,University of Worcester,United Kingdom
U003381,university of wrocaw,University of Wrocław,Poland
U003382,university of wroclaw,University of Wroclaw,Poland
U003383,university of wuppertal,University of Wuppertal,Germany
U003384,university of wurzburg,University of Würzburg,Germany
U003385,university of wyoming,University of Wyoming,United States
U003386,university of yamanashi,University of Yamanashi,Japan
U003387,university of york,University of York,United Kingdom
U003388,university of zagreb,University of Zagreb,Croatia
U003389,university of zambia,University of Zambia,Zambia
U003390,university of zanjan,University of Zanjan,Iran
U003391,university of zaragoza,University of Zaragoza,Spain
U003392,university of zilina,University of Žilina,Slovakia
U003393,university of zimbabwe,University of Zimbabwe,Zimbabwe
U003394,university of zurich,University of Zurich,Switzerland
U003395,university paris 2 pantheon assas,University Paris 2 Panthéon-Assas,France
U003396,university politehnica of bucharest,University POLITEHNICA of Bucharest,Romania
U003397,university politehnica of timisoara upt,"University Politehnica of Timisoara, UPT",Romania
U003398,university rey juan carlos,University Rey Juan Carlos,Spain
U003399,university ulm,University Ulm,Germany
U003400,unnoba,UNNOBA,Argentina
U003401,unsw sydney,UNSW Sydney,Australia
U003402,upes,UPES,India
U003403,uppsala university,Uppsala University,Sweden
U003404,ural federal university,Ural Federal University,Russian Federation
U003405,ural federal university urfu,Ural Federal University - UrFU,Russia
U003406,ural state medical university,Ural State Medical University,Russian Federation
U003407,ural state university of economics,Ural State University of Economics,Russian Federation
U003408,urgench state university,Urgench State University,Uzbekistan
U003409,urmia university,Urmia University,Iran
U003410,urmia university of medical sciences,Urmia University of Medical Sciences,Iran
U003411,urmia university of technology,Urmia University of Technology,Iran
U003412,uruk university,Uruk University,Iraq
U003413,usak university,Uşak University,Turkey
U003414,usamv cluj napoca,USAMV Cluj-Napoca,Romania
U003415,usi universita della svizzera italiana,USI - Università della Svizzera italiana,Switzerland
U003416,uskudar university,Üsküdar University,Turkey
U003417,usmanu danfodiyo university sokoto,"Usmanu Danfodiyo University, Sokoto",Nigeria
U003418,utah state university,Utah State University ,United States
U003419,utrecht university,Utrecht University,Netherlands
U003420,utsunomiya university,Utsunomiya University,Japan
U003421,uzbek state university of physical culture and sport,Uzbek State University of Physical Culture and Sport,Uzbekistan
U003422,uzbekistan state university of world languages,Uzbekistan State University of World Languages,Uzbekistan
U003423,uzhhorod national university,Uzhhorod National University,Ukraine
U003424,v i vernadsky crimean federal university,V.I. Vernadsky Crimean Federal University (Vernadsky CFU),Ukraine
U003425,v n karazin kharkiv national university,V. N. Karazin Kharkiv National University,Ukraine
U003426,valahia university of targoviste,Valahia University of Targoviste,Romania
U003427,van yuzuncu yil university,Van Yüzüncü Yil University,Turkey
U003428,vancouver island university,Vancouver Island University,Canada
U003429,vanderbilt university,Vanderbilt University,United States
U003430,varendra university,Varendra University,Bangladesh
U003431,varna university of management,Varna University of Management,Bulgaria
U003432,vasyl stefanyk precarpathian national university,Vasyl Stefanyk Precarpathian National University,Ukraine
