Univ_ID,Year,University_Name,World Rank,Natl_Rank,Overall_Score,Country,Region,City,Univ_Type,Academic_Rep_Score,Employer_Rep_Score,Citations_Score,Publications,Citations,Citations_Per_Faculty,H_Index,Research_Output_Score,Research_Productivity_Index,Subject_Field
1839,2026,Stellenbosch University,,3.0,45.2, South Africa,Africa,Stellenbosch,Public,36.7,,67.5,4574,43405,33.26024076,180,52.1,3.5,
2044,2026,Tongmyong University,,,1.0,Republic of Korea,asia,Republic of Korea, Public,6.3,3.6,2.0,1766,837,1.258254428,29,4.2,2.66,Natural Sciences
2739,2023,University of Lausanne,204.0,9.0,43.0, Switzerland  ,Europe  ,Lausanne,Public,30.6,16.8,61.0,2613,65249,64.41198303,276,45.8,2.58,Life Sciences & Medicine
3091,2026,University of Wuppertal,617.0,79.0,43.295,Germany,Europe,Germany,Public,49.64456378,37.71780767,53.84513373,4404,54987,40.19524541,243,51.7,3.22,Arts & Humanities
2938,2023,University of Salford,987.0,102.0,30.2225,United Kingdom,EUROPE,Salford,PUBLIC,6.6,4.6,8.4,2505,14502,7.868805651,108,7.5,1.36,Engineering & Technology
1392,2024,Northern Borders University,925.5,21.0,51.4,Saudi Arabia,Asia  ,Saudi Arabia,Public,10.4,3.7,2.0,9702,2054,1.0,51,6.2,4.72,natural sciences
3363,2022,Yerevan State University,900.5,1.0,45.8, Armenia, asia,Armenia,Public,38.31480751,37.84113349,42.97705058,2824,13226,12.07840718,100,40.6,2.58,engineering & technology
2136,2021,"Universidad Católica Boliviana ""San Pablo""",1001.0,1.0,34.4, Bolivia,Latin America,La Paz,Private,33.09440167,36.2872086,38.85724494,1892,18915,30.45885389,140,36.0,3.05,Natural Sciences
830,2024,Iran University of Medical Sciences,678.0,6.0,39.7615,IRAN,Asia,Iran,Private,40.88586026,42.26124022,34.17647779,1003,8763,20.05177322,103,37.5,2.3,Life Sciences & Medicine
2582,2022,University of Connecticut,373.0,95.0,29.6,United States,North America,Storrs,Public,31.74494693,23.97095079,32.73838603,145,1283,25.66903863,35,32.2,2.9, Social Sciences & Management
2393,2025,Universitas Sumatera Utara,1300.5,15.0,20.0615,Indonesia,Asia,Medan,Public,8.8,8.0,1.3,3369,1998,1.0,49,5.1,1.69,Natural Sciences
1590,2022,Queen’s University,289.0,13.0,48.77, CANADA, North America,Canada,PUBLIC  ,47.56771189,62.64937948,64.86584499,10556,90021,34.87837481,323,56.2,4.09,engineering & technology
1089,2024,Lodz University of Technology,1100.5,17.0,26.038,Poland,Europe,Lodz,PUBLIC,5.4,3.7,8.3,2874,6544,7.790212695,79,6.8,3.42,Engineering & Technology
2403,2020,Universitat Politècnica de València,336.0,14.0,32.0,Spain,Europe,València,PUBLIC,27.27874728,24.29220642,32.95914717,112,1407,28.13952239,35,30.1,2.24,Engineering & Technology
1062,2022,Lappeenranta-Lahti University of Technology LUT,414.0,7.0,27.4,Finland,EUROPE,Lappeenranta , Public,22.83332038,22.68605155,27.47655288,971,5205,17.46631445,77,25.2,3.26,Engineering & Technology  
2539,2025,"University of California, Riverside",,101.0,24.2,United States,Americas,Riverside,Public,16.3,,50.9,6156,78938,39.23373178,335,33.6,3.06,
211,2023,Beijing University of Technology,756.0,45.0,58.0,China (Mainland),Asia,Beijing,Public,7.2,4.2,22.1,6117,21536,19.45433893,140,14.6,5.53,Life Sciences & Medicine
2888,2025,University of Parma,975.5,67.0,40.536, ITALY,Europe,Parma,PUBLIC  ,9.5,2.7,25.4,11394,91882,25.23533855,302,17.4,3.13,Life Sciences & Medicine  
14,2018,Abu Dhabi University,775.5,7.0,29.7,United Arab Emirates,asia,Abu Dhabi,Private  ,39.34173888,30.49167017,33.48252178,906,5680,23.76658301,73,36.4,3.79,Social Sciences & Management
3106,2025,"University of the Andes, Chile",1556.0,29.0,24.3915,Chile,Latin America,Chile,Private,24.85699008,20.93020899,23.67963149,3316,13820,17.44892561,112,24.3,4.19,Engineering & Technology
3254,2025,Urmia University of Technology,1186.0,43.0,30.7925, Iran,Asia,Iran,Public  ,28.03375611,37.16773876,37.20602705,616,6680,32.90564578,77,32.6,3.03,Engineering & Technology
3078,2026,University of Western Macedonia,1683.0,17.0,24.314, Greece,Europe,Greece,Public,26.68118462,22.07211574,26.23578197,1904,17117,17.70139021,128,26.5,1.97,life sciences & medicine
2540,2024,"University of California, San Diego",62.0,21.0,70.0,United States,North America,San Diego,Public,89.1,50.4,74.3,31015,401604,84.38828362,701,81.7,6.52,Life Sciences & Medicine
2057,2025,Transilvania University of Brașov,1395.0,16.0,27.1435,Romania,Europe,Romania,Public,25.23400426,34.73646127,22.64458925,4906,26779,15.293745,191,23.9,2.8,Natural Sciences
100,2025,"Amity University, Gurugram",1460.0,107.0,25.9665,India,Asia,India,Public,28.24598992,30.13864891,28.23528723,1348,11233,26.80844234,102,28.2,3.22,Arts & Humanities
1228,2019,Multimedia University,900.5,16.0,28.4,malaysia,Asia,Cyberjaya, PRIVATE,29.4578482,32.58544879,28.681865,2108,13528,21.27078723,117,29.1,3.31,NATURAL SCIENCES
192,2026,Baqiyatallah University of Medical Sciences,961.0,32.0,36.1925,Iran,Asia,Iran,public,34.12152891,43.28333155,33.40772272,1145,5428,23.59985363,62,33.8,4.98, natural sciences
1201,2025,Ming Chuan University,1836.0,44.0,19.158,Taiwan,Asia  ,Taiwan,Public,23.47706027,13.15364603,20.00805607,3519,12363,14.1935214,105,21.7,4.04,Arts & Humanities
3244,2025,Université de Tunis El Manar,775.5,1.0,62.9,TUNISIA,Africa,Tunis,Public,9.4,4.3,5.1,6928,5644,3.876407396,75,7.2,4.76,Engineering & Technology  
3087,2023,University of Wolverhampton,1195.0,117.0,36.7225,United Kingdom,Europe  ,Telford,PUBLIC,2.9,2.7,7.9,3482,8042,7.644553631,84,5.4,3.31,Social Sciences & Management  
2629,2022,University of Freiburg,109.0,10.0,61.365,Germany,europe,Germany,private,60.69636207,66.4684133,59.89973137,7516,81686,49.14902781,297,60.3,4.52,Engineering & Technology  
813,2025,Instituto Tecnológico Autónomo de México,755.5,4.0,63.9,MEXICO,Americas,Mexico City,Private,15.2,31.0,1.6,1905,430,1.263567855,23,8.4,5.6, ENGINEERING & TECHNOLOGY
593,2024,GLA University,1145.0,74.0,29.4075,India,Asia,India,PUBLIC,29.4652717,29.32010032,32.68666667,3774,20555,26.83439486,169,31.1,4.93,Engineering & Technology
3356,2022,Yangzhou University,1051.0,35.0,26.035,china, ASIA,China,Private,24.9735665,22.83445779,22.59187935,4140,36097,20.03150727,208,23.8,2.3,Arts & Humanities  
3167,2023,Universität des Saarlandes,442.0,59.0,26.4,Germany,Europe,Saarbrücken,Public,10.2,7.5,9.0,12769,30268,10.91144774,183,9.6,4.6,arts & humanities
2374,2025,Universitas Andalas,1848.0,31.0,18.8745, Indonesia,Asia,Padang,Public,8.1,5.1,1.3,2939,1835,1.0,40,4.7,1.6,Natural Sciences
1446,2021,Osaka Medical College,1279.0,86.0,17.915, Japan,Asia,Japan,Public,19.79662529,19.01344036,19.96189187,298,1088,12.95803076,31,19.9,3.55, Arts & Humanities
1669,2025,Saint Joseph University of Beirut,715.5,5.0,65.8,Lebanon,asia,Beirut,Private,8.2,16.4,2.4,1925,2358,2.236895253,48,5.3,1.83,Social Sciences & Management
792,2023,Indraprastha Institute of Information Technology Delhi,674.0,26.0,37.0875,india,Asia  ,India,Public  ,36.38254191,36.91785447,42.70439375,546,3800,24.67282909,64,39.5,3.55,Social Sciences & Management
1794,2025,Soonchunhyang University,1100.5,33.0,29.88, south korea  ,asia,South Korea,Private,5.6,4.7,5.7,1875,2821,6.199199284,54,5.6,4.12,social sciences & management
1628,2021,Royal Holloway University of London,308.0,47.0,33.5, united kingdom,EUROPE,Egham,Public,42.20840372,39.08158558,26.38407883,2882,15135,18.21255292,131,34.3,3.47,Natural Sciences
3257,2025,Utrecht University,105.0,3.0,59.1,Netherlands,Europe,Utrecht,Public  ,66.5,38.8,79.5,7750,201433,59.84350446,453,73.0,2.3,ARTS & HUMANITIES
1416,2020,Oakland University,1015.0,225.0,21.86, UNITED STATES,north america,United States,Private,22.60891947,17.5899905,22.31034215,1173,9178,13.84317043,96,22.5,1.77,NATURAL SCIENCES
1823,2024,"St George’s, University of London",348.0,51.0,51.099,united kingdom, EUROPE,United Kingdom, Public  ,61.4758845,41.29619161,39.31804264,1044,9544,33.96550464,105,50.4,3.72,Social Sciences & Management
1375,2018,North Carolina State University,263.0,77.0,40.3,United States, NORTH AMERICA,Raleigh, Public,28.72275466,52.42687937,43.66992396,4567,48675,25.03844721,238,36.2,2.35,Natural Sciences
1245,2023,Nanjing Agricultural University,867.0,54.0,34.285, China (Mainland),ASIA,China (Mainland), Public,4.8,1.8,46.3,1926,43079,23.29841353,193,25.5,1.04,Natural Sciences
2378,2024,Universitas Indonesia,237.0,1.0,40.9,INDONESIA  ,ASIA,Depok,public,50.5,73.0,2.0,3592,3860,2.461698408,61,26.2,2.29,arts & humanities
1741,2020,Shantou University,854.0,21.0,26.9475,CHINA,Asia,China,Private,24.6565215,20.93604959,31.65914732,2463,16327,19.76657527,139,28.2,2.98,Social Sciences & Management  
2156,2020,Universidad EAFIT,900.5,12.0,35.5,Colombia  ,Latin America,Medellin,PRIVATE,36.51503163,35.41834295,36.3194111,2230,20065,33.72351022,113,36.4,3.75,Engineering & Technology
2398,2022,Universitat Internacional de Catalunya,811.0,38.0,31.6825,spain,Europe,Spain,private,34.53628769,32.93745452,35.7368884,1291,5264,18.02828769,82,35.1,4.42,Life Sciences & Medicine
1868,2023,Széchenyi István University,905.0,7.0,49.7,Hungary  ,Europe,Győr,private,6.8,17.9,1.5,2163,1022,1.234121149,29,4.2,2.61,Engineering & Technology
3328,2026,Western University,151.0,6.0,62.0,Canada,americas,London,Public,42.3,53.5,93.5,14097,109224,39.97953735,346,67.9,5.16,social sciences & management
866,2025,JSS Academy of Higher Education and Research,981.0,59.0,34.7135,India,Asia,India,Private,35.44553348,30.93243555,29.68283253,1774,13325,21.45652826,107,32.6,2.86,Life Sciences & Medicine  
3125,2016,University of the Witwatersrand,212.0,2.0,47.7325,South Africa  , AFRICA,South Africa,Public,49.31537752,49.41703167,41.76387194,3649,30530,22.12291217,179,45.5,2.64,Engineering & Technology
2896,2021,University of Peradeniya,1001.0,1.0,41.31,SRI LANKA,Asia  ,Peradeniya,PUBLIC  ,40.14867567,37.34468842,45.52154903,5676,41980,28.81269068,184,42.8,3.9,Life Sciences & Medicine
2327,2021,Universidade Federal de Ouro Preto,1357.0,52.0,16.73,BRAZIL, Latin America,Brazil,Public  ,17.72916272,16.83953936,13.78430569,2321,9443,12.04509238,109,15.8,2.96,ARTS & HUMANITIES
1213,2022,Monterrey Institute of Technology,795.0,8.0,32.1425, MEXICO,Latin America,Mexico,Public  ,29.10814669,26.25262019,26.32381887,6527,32128,20.14284426,179,27.7,4.09,ENGINEERING & TECHNOLOGY
300,2020,Capital Medical University,906.0,24.0,25.1675,China,Asia,China,Public,16.61791703,25.41228618,25.86409765,2896,32234,25.28178942,169,21.2,2.27, natural sciences
2691,2024,University of Indonesia,876.0,10.0,35.48,indonesia,Asia,Indonesia,Public,31.75274502,38.08304422,37.18935229,14947,166396,29.64996927,445,34.5,2.66,LIFE SCIENCES & MEDICINE
1077,2020,Lincoln University,356.0,8.0,30.7,NEW ZEALAND,Oceania,Lincoln,public,32.69777695,26.87150278,31.77938457,3854,19639,30.5433169,142,32.2,5.99,social sciences & management
2079,2026,UNIVERSITAS INDONESIA,189.0,1.0,57.0, Indonesia,asia,Indonesia,Public  ,69.9,89.3,3.9,2042,6928,2.602627115,91,36.9,0.77,ARTS & HUMANITIES
2859,2023,University of North Carolina at Greensboro,1385.0,259.0,30.595,United States, Americas,United States,PUBLIC,3.2,5.2,10.9,3278,8574,8.776100135,90,7.0,3.36,Arts & Humanities
1236,2025,NED University of Engineering and Technology,1845.0,51.0,18.936,Pakistan,asia,Pakistan,Public  ,20.03487202,15.75358645,21.12777749,1977,25415,22.11922971,147,20.6,1.72,Life Sciences & Medicine
1156,2025,Masaryk University,408.0,2.0,29.1,Czech Republic,Europe  ,Brno,Public,23.5,31.7,13.8,11192,32969,10.66952754,182,18.6,3.62,NATURAL SCIENCES
2374,2026,Universitas Andalas,1895.0,31.0,20.1665,Indonesia,Asia,Padang,Public,13.4,8.1,1.5,1038,3336,1.82574389,53,7.4,0.57, SOCIAL SCIENCES & MANAGEMENT  
2834,2023,University of Naples Parthenope,1174.0,72.0,34.7,Italy,EUROPE,Naples,Public,3.1,1.7,42.7,4004,26569,33.84523269,189,22.9,5.1, Arts & Humanities
1030,2022,Kurdistan University of Medical Sciences,360.0,1.0,45.8425,IRAN,Asia,Iran, Public,39.81745174,55.73475254,57.87082565,1170,12895,46.21733984,101,48.8,4.19,SOCIAL SCIENCES & MANAGEMENT  
1565,2024,Prince of Songkla University,925.5,7.0,25.5425,Thailand  ,Asia,Hat Yai, Public,20.1,7.1,3.2,10678,4261,1.618743792,66,11.6,4.06,Natural Sciences  
1994,2024,The University of New South Wales,19.0,2.0,86.7,Australia,Oceania,Sydney,Public,89.7,88.1,95.9,14533,250622,106.6475466,411,92.8,6.18, LIFE SCIENCES & MEDICINE  
90,2024,American University in Dubai,605.5,9.0,68.2,united arab emirates, Asia,Dubai,C,9.8,16.8,1.9,2434,808,1.447905228,32,5.9,4.36,NATURAL SCIENCES
2547,2019,University of Campinas,468.0,6.0,38.57, brazil,Latin America,Brazil,Private,39.31815614,39.64882868,30.98032876,4293,40390,24.30231333,213,35.1,2.58,LIFE SCIENCES & MEDICINE
2200,2022,Universidad Nacional del Sur,1201.0,21.0,27.7,ARGENTINA,Latin America,Bahia Blanca, Public,31.1851892,27.74829387,28.17100162,3539,40100,26.27799589,213,29.7,2.32,Natural Sciences  
2947,2024,University of Sarajevo,1300.5,1.0,16.5715, Bosnia and Herzegovina,europe,Sarajevo, public,4.2,3.5,2.0,3662,3569,1.799919529,61,3.1,1.85,NATURAL SCIENCES  
1168,2023,Medical University of Bialystok,1122.0,21.0,26.6375,Poland,Europe,Poland,Public  ,28.4403694,23.91235599,26.69095198,763,7016,19.70832809,94,27.6,2.14,engineering & technology
828,2020,Iowa State University,515.5,129.0,42.3925,United States, North America,Ames,Public,41.84775801,54.9876927,46.89920511,215,2232,44.6307835,47,44.4,4.3,Engineering & Technology  
1667,2025,Saga University,1629.0,84.0,23.18, Japan,Asia,Japan,Private,22.90922839,20.36866625,22.00793647,2229,9968,19.24373726,98,22.5,4.3,Life Sciences & Medicine
1444,2018,Osaka City University,575.5,20.0,22.1775,Japan, asia,Osaka City,Public,18.5557477,30.01813152,19.55929681,110,463,9.263992528,22,19.1,2.2,Engineering & Technology
2396,2026,Universitat Autònoma de Barcelona,184.0,3.0,59.762,Spain,Europe,Barcelona,PUBLIC,76.75581953,55.57818386,62.41851017,6070,155218,99.62657073,424,69.6,3.9, Natural Sciences  
2482,2020,University of Arkansas Fayetteville,900.5,201.0,35.5,United States,north america,Fayetteville,Public,27.93587981,40.25185877,41.21614941,2021,49004,35.92680604,235,34.6,1.48,NATURAL SCIENCES
766,2024,Indian Institute of Science Education and Research Kolkata,1083.0,65.0,30.634,India,asia,India,PRIVATE  ,29.10564419,31.23083149,33.75299931,675,5158,33.71086273,68,31.4,4.41, social sciences & management
1223,2023,Moscow State University of Civil Engineering,1324.0,11.0,21.725,Russian Federation  ,EUROPE,Russian Federation,Public,28.12491562,28.08682004,20.13639292,4224,23615,19.18396856,140,24.1,3.43,arts & humanities
1171,2023,Medical University of Innsbruck,213.0,5.0,53.6825,Austria,Europe,Austria,Private  ,39.43344069,48.53110995,46.22593617,1831,3024,9.304091212,61,42.8,5.63,LIFE SCIENCES & MEDICINE
787,2026,Indiana University,199.0,8.0,58.8775, united states,North America  ,United States, Public,57.24977,57.76676206,52.32168529,4916,253810,51.79789098,477,54.8,1.0,life sciences & medicine
1874,2023,TU Dortmund University,912.0,81.0,41.3075,Germany,Europe,Dortmund,PUBLIC,13.6,8.4,8.0,6206,12527,7.105221024,95,10.8,3.52, Arts & Humanities
2097,2017,Umeå University,285.0,10.0,44.6425,Sweden,Europe,Sweden,Public,47.68717399,43.45612891,52.82126017,8354,65752,45.12804601,197,50.3,5.73,Engineering & Technology
147,2016,Auburn University,593.0,137.0,24.2025,United States,North America  ,Auburn, Public,23.54992777,23.52663329,21.62323152,2947,12753,12.67661592,107,22.6,2.93,natural sciences  
2515,2023,University of Brasília,1237.0,28.0,23.5575,Brazil,Latin America,Brazil, Public  ,21.21238787,19.46515941,22.19517241,9611,57082,19.33004567,262,21.7,3.25,Natural Sciences
2711,2017,University of Kent,366.0,59.0,32.1,United Kingdom,EUROPE,Paris,Public,36.39761633,28.24221019,32.02325317,11218,102318,25.57954453,365,34.2,2.8,Engineering & Technology  
1304,2022,National Taiwan Normal University,334.0,7.0,32.2, taiwan  ,Asia,Taipei City,Public,31.67424811,36.78608246,35.68772207,241,1739,34.77661067,38,33.7,4.82,Arts & Humanities  
570,2019,Florida Institute of Technology,,203.0,25.325,United States  ,North America,United States,Public,31.78886007,,22.3332255,484,9475,19.90539006,108,27.1,1.02,
758,2025,Imperial College London,2.0,1.0,98.5,united kingdom, Europe,London,Public,98.5,99.5,93.9,7852,144822,87.98405628,383,96.2,4.77,ENGINEERING & TECHNOLOGY
2918,2025,University of Rajshahi,1024.0,6.0,33.758, Bangladesh, Asia,Bangladesh, Public,29.44834542,30.11476081,35.30057413,5286,35431,22.93280805,205,32.4,3.42,Natural Sciences
2684,2024,University of Ibadan,935.0,2.0,34.159,Nigeria,Africa,Nigeria,public,9.0,6.6,40.69236523,6529,94341,34.43113752,306,24.8,2.38,Natural Sciences
307,2022,Carnegie Mellon University,53.0,22.0,74.6,United States, NORTH AMERICA  ,Pittsburgh,Private  ,65.70910043,69.55003231,80.47904267,6647,119455,77.87153725,338,73.1,4.33,Social Sciences & Management
147,2018,Auburn University,900.5,200.0,28.3325, United States,North America,Auburn,Public,33.67974685,25.94225316,25.09163001,138,1103,22.06636562,32,29.4,2.76,Life Sciences & Medicine
1416,2025,Oakland University,1148.0,219.0,31.4345,United States, North America,United States,Public,33.30911198,29.39848018,19.81936865,6388,30587,17.07799326,180,26.6,3.57,arts & humanities
905,2019,Johannes Kepler University of Linz,,10.0,36.335, austria  ,Europe,Austria, Public,28.97453061,,35.09886747,1496,13853,30.78460515,109,32.0,3.32,
1247,2018,Nanjing Medical University,661.0,5.0,27.8125,china,Asia,China,PUBLIC,23.82401624,28.55998944,37.15367971,3595,8399,12.44280206,88,30.5,5.33,Social Sciences & Management
419,2024,Curtin University,183.0,18.0,47.8,australia,Oceania,Perth,Public,32.4,31.8,86.2,5549,120902,60.12029363,313,59.3,2.76,Engineering & Technology
981,2024,Kharazmi University,1211.0,48.0,28.021,IRAN,asia,Iran,Private,26.04484046,25.80547597,37.15730324,2547,11292,18.33072679,122,31.6,4.13,Engineering & Technology
1269,2022,National Chi Nan University,1566.0,41.0,14.9575,Taiwan,ASIA,Taiwan,Public,19.58472076,16.50294813,17.3179254,1513,8421,15.97890514,87,18.5,2.87,NATURAL SCIENCES
294,2025,Campus Bio-Medico University of Rome,566.0,31.0,44.237,Italy,Europe,Italy, Private,44.27292719,32.93098729,37.10912107,500,4818,33.93270408,59,40.7,3.52,Life Sciences & Medicine
3107,2023,"University of the Andes, Colombia",,14.0,28.0125,Colombia  ,Latin America,Colombia,Public,28.88590872,,32.87410843,3257,16861,17.22233097,127,30.9,3.33,
3324,2024,West Virginia University,925.5,179.0,51.4,United States,North America,Morgantown,PUBLIC,6.4,6.2,21.5,4411,10327,8.327855635,100,14.0,3.56, social sciences & management
1465,2018,Palacký University Olomouc,725.5,5.0,27.8575,Czech Republic, europe,Czech Republic,Public,25.66110083,33.17731857,24.77578997,123,585,11.70463551,27,25.2,2.46,Social Sciences & Management
1538,2018,Pontificia Universidad Católica del Ecuador,900.5,2.0,18.4, ECUADOR,Latin America,Quito,Private,18.65099333,19.3381869,18.81093769,4480,21932,14.97072544,145,18.7,3.06,Engineering & Technology
3270,2020,Vanderbilt University,200.0,59.0,44.0, united states,North America,Nashville,Private,53.85391193,41.35911678,46.01195144,13231,171336,38.30458904,407,49.9,2.96,Natural Sciences
76,2026,Alfaisal University,825.5,19.0,44.21,saudi arabia, Asia,Saudi Arabia,Private not for Profit,7.9,5.9,21.8,841,2703,10.3976905,48,14.8,3.23,Life Sciences & Medicine
2963,2022,University of Siegen,765.0,79.0,32.5525,Germany,Europe,Germany,Public,33.6766758,32.89923814,30.3085171,3536,24378,27.11670941,161,32.0,3.93,Engineering & Technology
2876,2019,University of Otago,175.0,2.0,46.4,New Zealand, Oceania,Dunedin,public,52.69172799,47.00494002,48.27946236,5182,69083,51.82543544,248,50.5,3.89,Arts & Humanities  
3149,2023,Universität Duisburg-Essen,942.0,82.0,47.6,Germany, europe,Duisburg, Public,10.9,5.3,13.0,15153,42005,11.71683031,214,12.0,4.23,Natural Sciences
2629,2025,University of Freiburg,128.0,15.0,63.8225,GERMANY,EUROPE  ,Germany,Private,48.97255135,69.25323172,67.63843735,4531,55969,64.11087479,234,58.3,5.19, Natural Sciences
3228,2022,Université de Lorraine,900.5,40.0,45.8,France,Europe,Nancy, Public,34.38411706,43.89950101,41.68254632,15938,149909,43.91006371,341,38.0,4.67,Engineering & Technology
2751,2022,University of Liège,392.0,9.0,44.52,belgium,Europe,Belgium,Public,38.5137745,42.24752423,58.18673816,5214,83531,48.62096997,248,48.4,3.03,arts & humanities
2345,2024,Universidade Federal do Rio Grande Do Sul,695.5,9.0,63.5,Brazil, Latin America  ,Porto Alegre,Public,28.6,3.8,10.1,5325,22785,9.399734197,147,19.4,2.2,Social Sciences & Management
2128,2025,Universidad Autónoma del Estado de Hidalgo,1300.5,17.0,12.6425,Mexico,Americas  ,Pachuca,Public  ,3.2,6.0,1.4,6149,4313,1.527891338,72,2.3,2.18,Engineering & Technology
1963,2020,The Jikei University School of Medicine,788.0,39.0,28.67,Japan,asia,Japan,private,33.57065744,31.00762096,26.84765273,483,2979,21.74743687,52,30.2,3.53, Social Sciences & Management
783,2020,Indian Institute of Technology Ropar,349.0,7.0,44.525,India,Asia  ,India,PRIVATE,36.45898167,38.34867337,50.38209151,210,3643,36.43212812,63,43.4,2.1,Natural Sciences
3397,2025,Zürcher Hochschule Winterthur,785.5,16.0,62.5,Switzerland,Europe,Switzerland, Public,5.4,6.6,2.7,16447,5671,2.58006262,66,4.1,7.48,Natural Sciences
936,2026,Kansai Medical University,1249.0,45.0,31.341,Japan,Asia,Japan, Public,26.44357418,23.12096471,33.74228222,202,2287,25.99329567,47,30.1,2.3,Arts & Humanities
1741,2016,Shantou University,704.0,29.0,19.57,china,Asia,China,PUBLIC,18.35767551,21.96425779,18.18997139,2956,12669,14.80036281,127,18.3,3.45,Social Sciences & Management
262,2023,Boğaziçi University,705.0,8.0,31.1275,Turkey,Asia,Turkey, Public,21.0,47.1,14.3,2207,11699,12.8845055,106,17.6,2.43,engineering & technology
1920,2021,Technische Universität Dresden,173.0,23.0,45.9, Germany,Europe,Dresden,Public,48.84587135,52.78948335,60.64075262,16846,213344,46.0190426,385,54.7,3.63,Social Sciences & Management
1660,2016,SUNY Binghamton University,398.0,110.0,35.5,united states,north america  ,United States,Public,32.53793105,41.24844973,26.21969272,3387,22618,24.53139994,134,29.4,3.67,Social Sciences & Management
904,2018,Johannes Kepler University Linz,475.5,9.0,56.9, Austria,Europe,Linz,PUBLIC  ,51.41463736,40.83838016,65.5609484,1783,32079,35.76266347,194,58.5,1.99,NATURAL SCIENCES
245,2026,Birzeit university,1300.5,3.0,40.6,Palestine,asia,Birzeit,private not for profit  ,12.5,8.5,5.1,4161,6400,4.558505426,87,8.8,2.96,life sciences & medicine
3232,2021,Université de Paris,275.0,14.0,35.5, France,Europe,Paris,Public  ,33.53969126,37.22938072,38.21007706,15835,100016,26.63553243,287,35.9,4.22,Natural Sciences
2489,2021,University of Balamand,505.5,2.0,66.9, Lebanon,ASIA,Beirut,PRIVATE,56.72065566,65.09253739,76.92238698,3858,52328,78.10173427,266,66.8,5.76,Arts & Humanities
2188,2018,Universidad Nacional de Mar del Plata,900.5,11.0,18.4,ARGENTINA,Latin America,Mar del Plata,PUBLIC,14.96379528,16.13492665,18.3844376,1429,17100,17.08340003,149,16.7,1.43,LIFE SCIENCES & MEDICINE
634,2025,Golestan University of Medical Sciences,890.0,24.0,36.487,Iran  ,Asia,Iran,private,48.8391343,46.36017904,41.55773716,1347,15272,42.07188476,132,45.2,3.71,Arts & Humanities
2580,2026,"University of Colorado, Denver",875.5,118.0,60.0,United States of America,Americas,Denver, Public  ,10.5,11.7,5.0,5741,3285,2.505874454,54,7.8,4.38,Social Sciences & Management
69,2026,Alagappa University,966.0,63.0,36.092, india,Asia,India,Public  ,38.51014628,36.59873555,33.62362136,875,9686,28.91415943,101,36.1,2.61,Social Sciences & Management
3336,2022,Wroclaw University of Science and Technology,900.5,4.0,45.8,Poland,europe,Wroclaw , public  ,45.47743668,44.56780011,41.29592373,2988,39676,19.06567563,163,43.4,1.44,Arts & Humanities
1721,2021,Shahed University,1230.0,35.0,18.9525, Iran  ,Asia  ,Iran,Public,18.40333966,17.65428497,22.6485788,1696,7568,14.98526098,94,20.5,3.36,SOCIAL SCIENCES & MANAGEMENT
1338,2016,National University of Sciences and Technology,639.0,2.0,22.15,Pakistan  ,Asia,Pakistan,Public,21.30673061,24.68932421,17.06329111,1042,8745,13.57857427,94,19.2,1.62,Life Sciences & Medicine
1688,2023,San Diego State University,1087.0,213.0,34.9525,united states,North America,San Diego ,Public,4.4,3.9,20.9,12893,60359,19.82874352,252,12.6,4.24,Engineering & Technology
2527,2020,University of Cadiz,917.0,56.0,24.7775,Spain,Europe,Spain,Private,27.20585414,29.30087745,28.39827793,5451,28181,18.71268222,184,27.8,3.62, life sciences & medicine
3182,2023,Université Frères Mentouri Constantine 1,1667.0,8.0,15.3075,Algeria,Other,Algeria, Public,15.33244232,20.95984285,19.26442768,13376,57559,14.50581314,241,17.3,3.37,Arts & Humanities
1916,2020,Technische Universität Berlin,147.0,17.0,50.6,Germany  ,Europe,Berlin, public,39.76343114,61.84758279,44.41944701,8405,91217,39.13222144,335,42.1,3.61,Arts & Humanities
3064,2024,University of Vic – Central University of Catalonia,848.0,37.0,35.914,Spain,europe,Spain,Public,40.27340157,28.61797541,38.02584751,1616,15055,33.75472956,136,39.1,3.62,Engineering & Technology
965,2019,Kazakh-British Technical University,675.5,6.0,46.3, Kazakhstan,asia,Almaty,Public,50.43696985,44.1904354,41.9450117,1250,8775,32.98850643,111,46.2,4.7,Engineering & Technology
891,2018,Jeonbuk National University,525.5,18.0,22.9425,south korea,Asia,Jeonju,PUBLIC  ,19.08535143,26.06777061,17.38386117,151,509,10.17571471,24,18.2,3.02,LIFE SCIENCES & MEDICINE  
122,2023,Arak University,1445.0,56.0,19.4025,Iran,asia  ,Iran,public,18.38926881,18.24895176,15.93263713,885,3932,16.24748115,58,17.2,3.66,Life Sciences & Medicine
2765,2020,University of Malaga,964.0,58.0,23.405,spain,Europe,Spain,Private,25.67375328,22.49980191,20.24696626,5519,23633,11.2750575,180,23.0,2.63,Arts & Humanities
1401,2024,Northwestern University,47.0,17.0,76.2,United States,north america,Evanston,Private  ,83.8,60.2,70.3,4563,48852,46.39269077,191,77.0,4.33, ARTS & HUMANITIES
2031,2022,Tokyo University of Agriculture,1552.0,107.0,15.2225, japan,Asia,Japan,Public,16.54926321,13.19009255,17.18429945,1178,14224,19.14399271,111,16.9,1.59,Arts & Humanities  
