university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0329,=571,521-530,Warsaw University of Technology,PL,Poland,L,FO,VH,5,A,22.8,382,49.8,172,38.7,408,4.3,701+,1.8,701+,10.3,701+,9.7,676,11.5,701+,2.1,701+,20.7,1292.0,23167.0,17.1,7%,32 : 68,26.6815,22.0,19.6,33.3,53.5,31.7,2024,576.0,Poland,3.0,632.0,1001.0,304.0,570.0,717.0,833.0,304.0,73.0,52.215933,19.134422,Warsaw,Europe,Public,Very High,9.0,2.306,Warsaw,Europe,Public,Very High,9.0,2.306,Warsaw,Europe,Public,Very High,9.0,2.306,8,614.0,28.03875,13.5375,1234.625,479.0,,35.46666666666667,32.0,68.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0330,=577,601-650,Lebanese University,LB,Lebanon,XL,FC,HI,4,A,23.7,364,49.8,171,11.6,701+,2.1,701+,43.3,387,31.9,401,2.3,701+,9.9,701+,2.1,701+,20.5,994.0,46704.0,14.6,16%,70:30:00,32.79099999999999,42.8,22.3,23.6,17.7,78.8,2024,-1.0,,-1.0,,,,,,,,,,,Beirut,Asia,Public,Medium,15.0,3.206,Beirut,Asia,Public,Medium,15.0,3.206,Beirut,Asia,Public,Medium,15.0,3.206,2,591.0,37.521249999999995,17.1,792.5,,,21.200000000000003,70.0,30.0,,,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0331,=580,651-700,Abu Dhabi University,AE,United Arab Emirates,S,SP,,2,C,11.5,601+,17.9,490,12.6,701+,12.4,689,100.0,5,99.9,32,1.2,701+,11.3,701+,1.1,701+,20.4,229.0,2506.0,10.9,60%,51:49:00,57.014,48.2,30.0,85.8,25.5,97.8,2024,-1.0,,-1.0,,,,,,,,,,,Abu Dhabi,Asia,Private,Very High,17.0,239,Abu Dhabi,Asia,Private,Very High,17.0,239,Abu Dhabi,Asia,Private,Very High,17.0,239,5,229.0,49.6779,18.2,399.2,,,47.1,51.0,49.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0332,=580,486=,University of Klagenfurt,AT,Austria,S,FO,VH,4,A,5.5,601+,4.3,601+,60.2,235,11.4,701+,95.2,148,86.6,137,3.0,701+,12.0,701+,1.6,701+,20.4,509.0,3479.0,10.0,31%,67:33:00,45.044,31.2,19.4,72.4,48.1,87.6,2024,-1.0,,-1.0,,,,,,,,,,,Klagenfurt,Europe,Public,Very High,8.0,427,Klagenfurt,Europe,Public,Very High,8.0,427,Klagenfurt,Europe,Public,Very High,8.0,427,3,119.0,51.205833333333324,30.266666666666666,395.6666666666667,317.0,,46.63333333333333,67.0,33.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0333,=586,601-650,Sunway University,MY,Malaysia,S,CO,VH,2,B,10.5,601+,44.1,204,52.2,303,7.2,701+,35.5,450,24.3,482,4.4,701+,9.2,701+,5.4,701+,20.2,685.0,4350.0,8.1,14%,52:48:00,39.59100000000001,24.7,14.6,71.7,17.2,78.3,2024,-1.0,,-1.0,,,,,,,,,,,Petaling Jaya,Asia,Private,Very High,8.0,569,Petaling Jaya,Asia,Private,Very High,8.0,569,Petaling Jaya,Asia,Private,Very High,8.0,569,8,685.0,29.5884375,10.025,1151.625,,,34.5,52.0,48.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0334,=593,511-520,"Goldsmiths, University of London",UK,United Kingdom,M,FO,VH,5,A,14.9,587,6.0,601+,14.7,701+,13.6,663,97.8,117,92.8,101,1.2,701+,17.2,490,1.8,701+,20.0,490.0,8780.0,14.5,38%,66:34:00,45.773,29.2,25.2,75.4,28.9,81.0,2024,-1.0,,-1.0,,,,,,,,,,,London,Europe,Public,Very High,13.0,683,London,Europe,Public,Very High,13.0,683,London,Europe,Public,Very High,13.0,683,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,43.166666666666664,66.0,34.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0335,=593,801-1000,University of Central Florida,US,United States,XL,FC,VH,4,A,14.4,601+,37.1,264,2.8,701+,25.7,474,17.1,626,4.5,701+,32.1,445,11.1,701+,32.7,420=,20.0,457.0,65269.0,39.1,4%,57:43:00,46.91799999999999,28.5,34.4,74.7,78.3,39.9,2024,455.0,USA,128.0,667.0,1001.0,304.0,463.0,421.0,480.0,405.0,74.3,39.7837304,-100.445882,Orlando,North America,Public,Very High,25.0,2.146,Orlando,North America,Public,Very High,25.0,2.146,Orlando,North America,Public,Very High,25.0,2.146,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,62.46666666666666,57.0,43.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0336,=595,801-1000,Nottingham Trent University,UK,United Kingdom,XL,CO,HI,3,A,10.6,601+,20.5,450,10.2,701+,5.2,701+,56.9,326,61.0,243,52.1,300,13.8,616,50.6,305=,19.9,545.0,32545.0,15.4,21%,55:45:00,43.763,20.7,14.3,84.6,37.3,88.5,2024,-1.0,,-1.0,,,,,,,,,,,Nottingham,Europe,Public,High,17.0,,Nottingham,Europe,Public,High,17.0,,Nottingham,Europe,Public,High,17.0,,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,45.4,55.0,45.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0337,=595,581-590,Shenzhen University,CN,China (Mainland),XL,CO,VH,3,A,8.4,601+,2.3,601+,55.2,275,42.6,314,13.2,698,1.4,701+,14.3,609,17.6,472,15.8,598=,19.9,396.0,35736.0,14.0,1%,49:51:00,49.234,27.8,34.3,85.3,57.9,42.4,2024,685.0,China,58.0,667.0,783.0,304.0,665.0,627.0,785.0,673.0,72.0,30.047992,-94.3357433,Shenzhen,Asia,Public,Very High,8.0,4.947,Shenzhen,Asia,Public,Very High,8.0,4.947,Shenzhen,Asia,Public,Very High,8.0,4.947,35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,59.166666666666664,49.0,51.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0338,=600,651-700,Thammasat University,TH,Thailand,XL,FC,HI,4,A,23.8,360,26.4,365,25.1,583,2.1,701+,11.6,701+,1.7,701+,2.0,701+,72.5,64,29.4,453=,19.8,1383.0,30488.0,11.4,1%,64:36:00,25.069000000000003,26.3,19.1,25.7,30.1,38.1,2024,-1.0,,-1.0,,,,,,,,,,,Bangkok,Asia,Public,High,12.0,2.460,Bangkok,Asia,Public,High,12.0,2.460,Bangkok,Asia,Public,High,12.0,2.460,10,612.0,27.2866,24.82,1271.3,732.25,,24.96666666666667,64.0,36.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0339,=600,471=,Tulane University,US,United States,L,FC,HI,5,B,9.6,601+,5.0,601+,81.5,134,10.4,701+,16.9,631,14.5,630,45.5,339,22.7,367,21.4,531=,19.8,421.0,12217.0,7.7,9%,60:40:00,48.17599999999999,42.9,24.4,73.1,67.8,50.7,2024,429.0,USA,123.0,576.0,295.0,304.0,494.0,405.0,333.0,541.0,74.6,39.7837304,-100.445882,New Orleans,North America,Private,Very High,6.0,1.733,New Orleans,North America,Private,Very High,6.0,1.733,New Orleans,North America,Private,Very High,6.0,1.733,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,55.1,60.0,40.0,"Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Computer Science,Biological Sciences,Architecture,Education,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Sport Science,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Other Health,Law,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Physics & Astronomy,Economics & Econometrics,Psychology,Mathematics & Statistics",58.8,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0340,601-610,651-700,Drexel University,US,United States,L,FC,VH,5,B,8.4,601+,6.1,601+,21.1,644,35.1,388,32.8,468,22.3,511,28.4,467,26.0,316,34.6,403=,-,324.0,16910.0,11.0,15%,51:49:00,52.1185,44.1,26.0,79.6,75.6,62.2,2024,354.0,USA,115.0,667.0,292.0,304.0,444.0,378.0,386.0,187.0,75.6,39.7837304,-100.445882,Philadelphia,North America,Private,Very High,11.0,1.837,Philadelphia,North America,Private,Very High,11.0,1.837,Philadelphia,North America,Private,Very High,11.0,1.837,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,60.4,51.0,49.0,"Education,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Architecture,General Engineering,Communication & Media Studies,Medicine & Dentistry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Chemical Engineering,Electrical & Electronic Engineering,Sport Science,Business & Management,Economics & Econometrics,Law,History, Philosophy & Theology,Psychology,Veterinary Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Mathematics & Statistics,Other Health,Chemistry,Agriculture & Forestry",58.2,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0341,601-610,601-650,Jawaharlal Nehru University,IN,India,M,CO,VH,4,A,29.1,298,10.6,601+,12.2,701+,24.1,500,,,1.6,701+,4.8,701+,13.2,648,47.5,320=,-,749.0,9737.0,16.1,1%,45:55:00,38.081,41.9,24.3,51.8,33.9,23.7,2024,883.0,India,15.0,667.0,1001.0,181.0,1001.0,1001.0,1001.0,1001.0,70.5,22.3511148,78.6677428,New Delhi,Asia,Public,Very High,15.0,565,New Delhi,Asia,Public,Very High,15.0,565,New Delhi,Asia,Public,Very High,15.0,565,16,218.0,38.128875,14.137500000000001,783.3125,777.0,,36.666666666666664,45.0,55.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0342,601-610,551-560,University of Szeged,HU,Hungary,L,FC,HI,5,B,18.0,498,12.0,601+,44.6,352,4.9,701+,11.9,701+,50.5,288,34.6,420,9.1,701+,34.9,400=,-,1039.0,20050.0,12.3,20%,56:44:00,31.8115,29.9,15.8,40.5,48.1,57.8,2024,758.0,Hungary,4.0,667.0,1001.0,292.0,684.0,742.0,826.0,898.0,71.4,41.9767629,-72.7789842,Szeged,Europe,Public,High,10.0,1.965,Szeged,Europe,Public,High,10.0,1.965,Szeged,Europe,Public,High,10.0,1.965,8,779.0,28.8165,12.025,1190.875,629.25,,34.800000000000004,56.0,44.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0343,611-620,701-750,Brno University of Technology,CZ,Czech Republic,L,FO,VH,5,A,13.1,601+,34.7,280,22.7,623,6.7,701+,9.0,701+,70.9,204,38.6,387,14.2,597,2.7,701+,-,1068.0,18137.0,15.5,25%,28 : 72,31.0305,22.2,19.3,39.0,70.3,58.3,2024,-1.0,,-1.0,,,,,,,,,,,Brno,Europe,Public,Very High,13.0,1.464,Brno,Europe,Public,Very High,13.0,1.464,Brno,Europe,Public,Very High,13.0,1.464,11,459.0,29.91190909090909,13.754545454545456,1151.7272727272727,587.6666666666666,,42.86666666666667,28.0,72.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0344,611-620,581-590,National Central University,TW,Taiwan,M,CO,VH,4,A,21.5,402,27.1,358,23.0,617,17.8,586,12.9,701+,9.1,701+,2.1,701+,6.5,701+,30.2,447=,-,1024.0,11001.0,9.5,7%,35 : 65,32.099,30.8,24.9,29.7,88.8,44.4,2024,501.0,Taiwan,6.0,402.0,1001.0,304.0,451.0,444.0,455.0,673.0,73.7,23.5983227,120.83537694479216,Taoyuan City,Asia,Public,Very High,11.0,985,Taoyuan City,Asia,Public,Very High,11.0,985,Taoyuan City,Asia,Public,Very High,11.0,985,22,154.0,33.41943181818181,20.48181818181818,1021.1818181818181,734.8571428571429,,47.79999999999999,35.0,65.0,"Medicine & Dentistry,Languages, Literature & Linguistics,History, Philosophy & Theology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Veterinary Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Architecture,Agriculture & Forestry,Communication & Media Studies,Business & Management,Psychology,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Education,Geography,Chemistry,Economics & Econometrics,Archaeology,Accounting & Finance,Sociology,Mathematics & Statistics,Computer Science,Other Health,Law",27.1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0345,611-620,601-650,Pusan National University,KR,South Korea,L,FC,VH,4,A,23.0,379,18.5,475,38.0,416,17.1,599,10.4,701+,12.4,672,7.9,701+,13.3,643,8.1,701+,-,577.0,17195.0,16.9,10%,55:45:00,42.732,39.2,39.1,45.1,86.6,37.8,2024,382.0,South Korea,9.0,667.0,695.0,304.0,204.0,343.0,519.0,541.0,75.2,36.638392,127.6961188,Busan,Asia,Public,Very High,11.0,2.211,Busan,Asia,Public,Very High,11.0,2.211,Busan,Asia,Public,Very High,11.0,2.211,18,62.0,43.17502777777778,24.983333333333334,667.5,605.0,,56.93333333333334,55.0,45.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0346,611-620,392=,Tokyo Medical and Dental University (TMDU),JP,Japan,S,FO,VH,4,A,11.5,601+,5.8,601+,100.0,10,18.2,580,3.5,701+,15.3,614,1.2,701+,8.0,701+,1.1,701+,-,491.0,2990.0,4.4,12%,57:43:00,45.7585,46.7,31.3,53.4,99.0,39.0,2024,-1.0,,-1.0,,,,,,,,,,,Tokyo,Asia,Public,Very High,3.0,930,Tokyo,Asia,Public,Very High,3.0,930,Tokyo,Asia,Public,Very High,3.0,930,37,29.0,35.23782432432433,24.98108108108108,1011.972972972973,567.8518518518518,,61.23333333333333,57.0,43.0,"Psychology,Mathematics & Statistics,Geography,General Engineering,Economics & Econometrics,Art, Performing Arts & Design,Other Health,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,Physics & Astronomy,History, Philosophy & Theology,Chemical Engineering,Sociology,Business & Management,Archaeology,Civil Engineering,Law,Architecture,Education,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Veterinary Science,Biological Sciences,Communication & Media Studies",36.7,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0347,611-620,591-600,University of Minho,PT,Portugal,L,FC,VH,4,A,15.6,562,8.7,601+,32.8,483,18.7,573,19.4,596,18.0,575,52.7,297,10.2,701+,27.6,471=,-,626.0,20001.0,19.5,13%,56:44:00,41.216,26.3,30.3,59.3,74.7,51.9,2024,522.0,Portugal,5.0,667.0,1001.0,304.0,507.0,542.0,696.0,363.0,73.5,39.6621648,-8.1353519,Braga,Europe,Public,Very High,9.0,2.182,Braga,Europe,Public,Very High,9.0,2.182,Braga,Europe,Public,Very High,9.0,2.182,4,436.0,43.51375,24.424999999999997,561.25,492.5,,54.76666666666667,56.0,44.0,"Medicine & Dentistry,Mathematics & Statistics,Business & Management,General Engineering,Geography,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Chemistry,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Psychology,Architecture,Chemical Engineering,Agriculture & Forestry,Archaeology,Education,Biological Sciences,Sociology,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies",51.2,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0348,621-630,475=,Chang Gung University,TW,Taiwan,M,FO,VH,3,B,5.7,601+,4.6,601+,70.0,184,43.0,309,4.3,701+,4.7,701+,1.4,701+,7.9,701+,4.1,701+,-,752.0,7017.0,12.3,5%,49:51:00,37.969,26.5,34.6,47.2,95.5,28.5,2024,510.0,Taiwan,7.0,667.0,1001.0,304.0,314.0,337.0,687.0,1001.0,73.6,23.5983227,120.83537694479216,Taoyuan City,Asia,Private,Very High,8.0,889,Taoyuan City,Asia,Private,Very High,8.0,889,Taoyuan City,Asia,Private,Very High,8.0,889,22,154.0,33.41943181818181,20.48181818181818,1021.1818181818181,734.8571428571429,,59.1,49.0,51.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0349,621-630,551-560,Northwestern Polytechnical University,CN,China (Mainland),XL,CO,VH,4,A,5.9,601+,2.5,601+,46.0,341,53.6,239,13.9,686,4.8,701+,6.1,701+,10.1,701+,3.2,701+,-,319.0,36797.0,14.5,4%,25 : 75,52.315,37.4,40.6,74.7,86.7,48.4,2024,543.0,China,41.0,667.0,682.0,304.0,326.0,425.0,1001.0,898.0,73.3,30.047992,-94.3357433,Xi'an,Asia,Public,Very High,9.0,3.483,Xi'an,Asia,Public,Very High,9.0,3.483,Xi'an,Asia,Public,Very High,9.0,3.483,35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,67.33333333333333,25.0,75.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0350,621-630,701-750,Stevens Institute of Technology,US,United States,M,CO,VH,5,B,2.7,601+,2.9,601+,4.7,701+,52.4,246,37.5,428,91.4,110,1.2,701+,12.2,701+,1.1,701+,-,480.0,6393.0,18.6,30%,29 : 71,46.2085,26.9,25.3,74.6,62.4,80.8,2024,-1.0,,-1.0,,,,,,,,,,,Hoboken,North America,Private,Very High,20.0,315,Hoboken,North America,Private,Very High,20.0,315,Hoboken,North America,Private,Very High,20.0,315,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,54.099999999999994,29.0,71.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0351,621-630,651-700,Universitat Ramon Llull,ES,Spain,L,CO,HI,3,B,10.4,601+,43.7,208,6.3,701+,8.5,701+,94.7,153,32.2,399,2.4,701+,15.6,535,1.4,701+,-,710.0,15125.0,22.6,20%,51:49:00,39.2035,20.7,18.2,70.3,32.1,72.6,2024,-1.0,,-1.0,,,,,,,,,,,Barcelona,Europe,Private,High,18.0,963,Barcelona,Europe,Private,High,18.0,963,Barcelona,Europe,Private,High,18.0,963,9,313.0,39.44405555555555,25.51111111111111,727.0,558.7142857142857,,40.199999999999996,51.0,49.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0352,621-630,601-650,University of Ljubljana,SI,Slovenia,XL,FC,VH,5,A,20.0,439,9.5,601+,35.6,446,6.3,701+,4.5,701+,10.7,701+,59.3,250,48.9,139,17.2,574=,-,884.0,40607.0,13.8,9%,60:40:00,35.408500000000004,24.5,20.1,54.6,69.8,42.4,2024,370.0,Slovenia,1.0,667.0,1001.0,304.0,260.0,374.0,415.0,405.0,75.3,46.1199444,14.8153333,Ljubljana,Europe,Public,Very High,10.0,3.981,Ljubljana,Europe,Public,Very High,10.0,3.981,Ljubljana,Europe,Public,Very High,10.0,3.981,3,884.0,28.492166666666666,10.033333333333333,1212.3333333333333,651.5,,48.166666666666664,60.0,40.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0353,621-630,701-750,University of the Basque Country,ES,Spain,XL,CO,VH,3,A,19.4,457,6.4,601+,34.7,462,17.4,593,2.5,701+,3.8,701+,73.6,178,7.0,701+,21.2,533=,-,640.0,38301.0,13.8,5%,55:45:00,40.721,27.0,23.9,65.8,65.5,46.2,2024,359.0,Spain,8.0,667.0,1001.0,304.0,288.0,296.0,343.0,541.0,75.5,39.3260685,-4.8379791,Leioa,Europe,Public,Very High,11.0,3.500,Leioa,Europe,Public,Very High,11.0,3.500,Leioa,Europe,Public,Very High,11.0,3.500,9,313.0,39.44405555555555,25.51111111111111,727.0,558.7142857142857,,51.73333333333333,55.0,45.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0354,621-630,801-1000,Zhengzhou University,CN,China (Mainland),XL,FC,VH,4,A,5.4,601+,19.7,461,4.7,701+,65.6,168,,,2.5,701+,4.4,701+,6.7,701+,3.2,701+,-,699.0,74052.0,15.6,4%,48:52:00,39.3305,18.7,19.8,82.5,35.8,25.2,2024,590.0,China,47.0,667.0,1001.0,304.0,346.0,513.0,757.0,1001.0,72.8,30.047992,-94.3357433,,,,,,,,,,,,,,,,,,,35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,46.03333333333333,48.0,52.0,,,,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0355,631-640,561-570,Boston College,US,United States,L,CO,VH,5,B,20.5,426,12.9,601+,19.3,684,21.5,535,12.0,701+,18.3,568,9.1,694,38.4,189,15.9,596=,-,291.0,13156.0,14.9,10%,55:45:00,53.8205,43.5,30.5,84.6,60.7,57.8,2024,512.0,USA,141.0,667.0,152.0,304.0,813.0,611.0,368.0,363.0,73.6,39.7837304,-100.445882,Newton,North America,Private,Very High,13.0,1.048,Newton,North America,Private,Very High,13.0,1.048,Newton,North America,Private,Very High,13.0,1.048,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,58.6,55.0,45.0,"Computer Science,Medicine & Dentistry,Physics & Astronomy,Psychology,History, Philosophy & Theology,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Education,Sociology,Economics & Econometrics,Biological Sciences,Art, Performing Arts & Design,Law,Chemistry,Politics & International Studies (incl Development Studies),General Engineering,Mathematics & Statistics,Accounting & Finance,Languages, Literature & Linguistics,Business & Management",78.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0356,631-640,651-700,Palacký University Olomouc,CZ,Czech Republic,L,FO,VH,5,A,15.0,583,17.9,492,29.6,524,8.6,701+,33.3,465,19.5,555,54.0,292,9.5,701+,23.7,506=,-,905.0,19474.0,15.2,14%,68:32:00,34.881,23.4,23.9,49.8,36.8,61.8,2024,610.0,Czech Republic,3.0,667.0,1001.0,304.0,690.0,713.0,563.0,405.0,72.7,49.7439047,15.3381061,,Europe,Public,Very High,10.0,1.807,,Europe,Public,Very High,10.0,1.807,Olomouc,Europe,Public,Very High,10.0,1.807,11,459.0,29.91190909090909,13.754545454545456,1151.7272727272727,587.6666666666666,,36.83333333333333,68.0,32.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0357,631-640,701-750,Ritsumeikan University,JP,Japan,XL,CO,HI,5,B,15.2,572,68.4,108,8.1,701+,3.8,701+,24.7,540,10.2,701+,2.0,701+,8.7,701+,2.2,701+,-,1499.0,35119.0,17.4,10%,37 : 63,22.814,19.8,13.9,27.4,30.3,46.8,2024,926.0,Japan,52.0,667.0,594.0,304.0,1001.0,976.0,1001.0,541.0,70.2,36.5748441,139.2394179,Kyoto,Asia,Private,High,17.0,2.095,Kyoto,Asia,Private,High,17.0,2.095,Kyoto,Asia,Private,High,17.0,2.095,37,29.0,35.23782432432433,24.98108108108108,1011.972972972973,567.8518518518518,,23.866666666666664,37.0,63.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
