university_id,year,university_name,country,region,city,world_rank,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field
319,2020,Central Queensland University,Australia,Oceania,Norman Gardens,625.5,21.62054293,1453,7415,9.846640763,83,23.3,1.93,Arts & Humanities
2946,2018,University of Santo Tomas,Philippines,Asia,Manila,900.5,19.13898686,6914,28428,14.28526459,172,16.6,3.47,Social Sciences & Management
147,2026,Auburn University,United States Of America,Americas,Auburn,875.5,24.3,2080,24724,17.08658193,143,18.0,1.44,Social Sciences & Management
1147,2020,Mansoura University,Egypt,Africa,Mansoura,486.0,47.30219819,54308,389219,23.0566058,502,48.4,3.22,Engineering & Technology
1765,2026,Sichuan University,China (Mainland),Asia,Chengdu,324.0,99.9,10822,292782,101.3438144,568,65.4,3.75,Social Sciences & Management
1046,2024,Kyungpook National University,South Korea,Asia,Daegu,520.0,17.2,2809,14101,16.76680317,139,14.2,3.34,Engineering & Technology
431,2019,Dalhousie University,Canada,North America,Halifax,279.0,45.07516151,5702,40898,35.56334592,185,42.9,4.96,Natural Sciences
1440,2026,Oran 1 University,Algeria,Other,Algeria,2023.0,17.22454686,3762,17665,13.59923234,149,17.6,2.9,Engineering & Technology
2705,2019,University of Jyväskylä,Finland,Europe,Jyväskylä,336.0,26.90838175,174,1048,20.95173125,33,31.1,3.48,Life Sciences & Medicine
2715,2025,University of Khartoum,Sudan,Africa,Khartoum,1100.5,2.6,18860,10173,2.259591502,85,4.4,4.19,Life Sciences & Medicine
999,2020,King Mongkut's Institute of Technology Ladkrabang,Thailand,Asia,Bangkok,1001.0,34.88084588,3811,46328,37.94294618,225,30.1,3.12,Natural Sciences
1194,2022,Middlesex University,United Kingdom,Europe,London,725.5,46.02443786,1924,35616,37.76914306,169,42.1,2.04,Engineering & Technology
2239,2019,Universidad de Chile,Chile,Latin America,Santiago,208.0,42.33020573,8761,74203,30.76412909,305,42.3,3.63,Social Sciences & Management
1326,2022,National University of Kyiv-Mohyla Academy,Ukraine,Europe,Ukraine,1100.5,36.90069652,2236,31636,58.15422942,192,35.2,4.11,Natural Sciences
2461,2020,"University of Agriculture, Faisalabad",Pakistan,Asia,Faisalabad,988.0,30.92968709,6696,75751,31.77474088,274,26.8,2.81,Life Sciences & Medicine
3375,2020,Yuan Ze University,Taiwan,Asia,Taiwan,1195.0,17.18147171,1244,5519,10.77862816,80,18.5,2.43,Engineering & Technology
2992,2024,University of Stavanger,Norway,Europe,Norway,730.0,43.30734175,1146,15234,25.99679249,131,25.3,1.96,Natural Sciences
2595,2021,University of Debrecen,Hungary,Europe,Debrecen,525.5,25.65676758,164,856,17.12046791,29,22.7,3.28,Engineering & Technology
1061,2024,Lanzhou University,China (Mainland),Asia,Lanzhou,795.5,38.1,6789,65400,27.77070039,301,23.2,2.88,Social Sciences & Management
212,2020,Beirut Arab University,Lebanon,Asia,Beirut,900.5,33.01973383,2432,13187,23.50688531,124,33.7,4.34,Life Sciences & Medicine
1396,2021,Northumbria University,United Kingdom,Europe,United Kingdom,391.0,47.23711086,3231,43486,29.78473676,226,46.6,2.21,Life Sciences & Medicine
3354,2020,Yamaguchi University,Japan,Asia,Yamaguchi City,725.5,15.07164197,3447,8117,7.292669239,85,16.6,3.1,Life Sciences & Medicine
2490,2016,University of Barcelona,Spain,Europe,Spain,174.0,44.307534,13549,91791,33.17347931,358,44.7,4.9,Life Sciences & Medicine
3366,2026,Yeungnam University,Republic Of Korea,Asia,Gyeongsan,925.5,47.5,3858,61682,48.60696964,262,26.3,3.04,Engineering & Technology
762,2022,"Indian Institute of Information Technology, Allahabad",India,Asia,Prayagraj,1100.5,30.55626414,416,3103,21.54859023,54,34.1,2.89,Life Sciences & Medicine
1623,2025,Robert Gordon University,United Kingdom,Europe,Aberdeen,925.5,5.3,2778,4049,3.644715749,75,4.5,2.5,Engineering & Technology
1443,2018,Oregon State University,United States,North America,Corvallis,445.5,44.49568781,194,2101,42.0265589,51,45.9,3.88,Engineering & Technology
2291,2026,Universidad del Bio-Bio,Chile,Americas,Chile,725.5,8.6,1778,4228,7.094313034,74,10.1,2.98,Life Sciences & Medicine
1267,2019,National Cheng Kung University,Taiwan,Asia,Tainan City,234.0,39.81830059,3269,87761,42.21304376,267,39.3,1.57,Life Sciences & Medicine
1242,2025,Nagoya Institute of Technology,Japan,Asia,Nagoya,1300.5,14.5,1351,3722,8.656551528,64,10.1,3.14,Natural Sciences
616,2021,Georgia State University,United States,North America,Atlanta,775.5,41.31235661,248,2208,44.15021813,44,34.2,4.96,Arts & Humanities
921,2024,KL University,India,Asia,India,1229.0,29.66429573,8496,51476,22.71666804,250,27.2,3.75,Life Sciences & Medicine
2539,2017,"University of California, Riverside",United States,North America,Riverside,271.0,46.29968009,56,2264,45.28854482,53,43.4,1.12,Arts & Humanities
722,2019,Hyogo College of Medicine,Japan,Asia,Japan,822.0,25.96898066,136,1793,28.0168909,46,23.4,2.12,Life Sciences & Medicine
3222,2026,Université de Franche-Comté,France,Europe,France,875.5,18.7,2290,8061,10.37500436,84,13.2,2.95,Social Sciences & Management
1556,2025,Poznań University of Life Sciences,Poland,Europe,Poland,1375.0,31.93776694,1557,7380,15.37403903,101,29.2,3.24,Social Sciences & Management
2777,2026,University of Marburg,Germany,Europe,Germany,409.0,50.22259246,7992,80665,54.50361984,315,48.5,5.4,Arts & Humanities
2790,2025,University of Mauritius,Mauritius,Other,Mauritius,1212.0,28.06335229,2602,17140,30.39007522,141,26.8,4.61,Engineering & Technology
3179,2026,Université Côte d’Azur,France,Europe,France,688.0,27.7,4209,59439,15.19796144,247,24.6,1.08,Life Sciences & Medicine
2714,2026,University of Kerbala,Iraq,Asia,Iraq,1300.5,2.0,4886,2108,1.646817332,44,7.4,3.82,Social Sciences & Management
1210,2025,Monash University,Australia,Oceania,Melbourne,37.0,87.6,16079,218562,69.69458771,482,88.4,5.13,Life Sciences & Medicine
3058,2020,University of Valladolid,Spain,Europe,Spain,1057.0,19.06693292,4766,21021,17.98168048,158,20.1,4.08,Arts & Humanities
2015,2026,Tianjin Normal University,China,Asia,China,1439.0,25.30570954,3899,37409,24.32329668,193,23.6,2.54,Engineering & Technology
2520,2024,University of Bristol,United Kingdom,Europe,Bristol,55.0,64.7,8281,135852,68.30186812,320,69.8,4.16,Social Sciences & Management
2544,2023,University of Cambridge,United Kingdom,Europe,Cambridge,2.0,92.3,5740,83240,73.99112371,323,96.2,5.1,Life Sciences & Medicine
1110,2022,Lviv Polytechnic National University,Ukraine,Europe,Ukraine,900.5,31.89715536,250,1415,28.29312206,28,32.8,5.0,Arts & Humanities
395,2025,College of Charleston,United States,North America,United States,1502.0,27.97821965,1295,11085,18.50514539,128,26.0,2.16,Engineering & Technology
2804,2019,University of Minho,Portugal,Europe,Braga,675.5,30.36182288,192,865,17.30676138,36,27.2,3.84,Social Sciences & Management
2999,2024,University of Surrey,United Kingdom,Europe,Guildford,244.0,56.2,2017,59915,51.82945659,224,38.3,1.74,Arts & Humanities
359,2023,China University of Petroleum,China (Mainland),Asia,China (Mainland),542.0,95.7,9448,106557,74.98738077,314,49.6,6.65,Natural Sciences
2723,2020,University of Kurdistan,Iran,Asia,Iran,929.0,21.08624995,1276,2259,4.151676148,47,20.6,2.35,Arts & Humanities
2088,2024,Ufa State Aviation Technical University,Russia,Europe,Russia,1100.5,1.5,6202,2290,1.447472066,59,2.7,3.92,Engineering & Technology
74,2017,Alexandria University,Egypt,Africa,Alexandria,701.0,18.33975331,29392,156112,15.84568318,401,18.4,2.98,Arts & Humanities
467,2026,Dublin City University,Ireland,Europe,Dublin,410.0,22.0,1380,19557,20.12008032,142,25.6,1.42,Life Sciences & Medicine
2203,2024,Universidad Panamericana,Mexico,Latin America,Mexico City,665.5,1.2,4434,1490,1.0,38,4.9,2.98,Natural Sciences
3240,2025,Université de Strasbourg,France,Europe,Strasbourg,456.0,20.7,14958,54436,14.93855824,172,29.9,4.1,Natural Sciences
1267,2016,National Cheng Kung University,Taiwan,Asia,Tainan City,429.0,29.35110296,6512,23570,16.43632267,178,31.3,4.54,Engineering & Technology
1179,2023,Meiji University,Japan,Asia,Tokyo,1249.0,1.8,11887,2840,1.016882296,57,4.1,4.26,Social Sciences & Management
1000,2018,King Mongkut's University of Technology North Bangkok,Thailand,Asia,Thailand,1027.0,15.2959682,1924,15648,12.31117662,129,14.8,1.51,Social Sciences & Management
2625,2024,University of Foggia,Italy,Europe,Italy,777.0,41.96744497,1502,26384,30.2913108,124,40.1,1.72,Arts & Humanities
3228,2020,Université de Lorraine,France,Europe,Nancy,775.5,44.4086538,13179,134459,39.38451731,375,45.2,3.86,Natural Sciences
1951,2018,The Catholic University of Korea,South Korea,Asia,Gyeonggi,525.5,49.82549381,182,2137,42.73855041,47,49.6,3.64,Engineering & Technology
2417,2020,Universiti Malaysia Pahang,Malaysia,Asia,Kuantan,775.5,42.03140016,1776,20375,33.13039909,142,45.8,2.89,Life Sciences & Medicine
1445,2023,Osaka Institute of Technology,Japan,Asia,Japan,1527.0,21.73792551,1152,11221,26.97292995,105,18.7,2.77,Social Sciences & Management
189,2023,Bangladesh Agricultural University,Bangladesh,Asia,Bangladesh,1282.0,22.18126918,3932,23411,20.42881291,141,22.6,3.43,Engineering & Technology
2234,2020,Universidad de Buenos Aires,Argentina,Latin America,Buenos Aires,74.0,72.53959414,19259,1015824,63.08290272,1041,64.2,1.2,Engineering & Technology
1615,2026,Rice University,United States Of America,Americas,Houston,119.0,81.6,1492,34192,78.06391991,172,66.1,3.41,Arts & Humanities
979,2024,Khalifa University of Science and Technology,United Arab Emirates,Asia,Abu Dhabi,230.0,48.3,1658,16037,39.49992016,122,34.0,4.08,Arts & Humanities
2457,2023,University of A Coruña,Spain,Europe,Spain,1196.0,22.94568462,5461,15876,13.33004557,116,23.9,4.59,Natural Sciences
2533,2026,University of Calgary,Canada,Americas,Calgary,211.0,54.6,10641,131628,38.38671064,321,51.1,3.1,Arts & Humanities
1004,2019,King Mongkut’s University of Technology Thonburi,Thailand,Asia,Thailand,937.0,22.85005089,9895,75129,22.89133788,250,21.7,3.01,Natural Sciences
2296,2022,Universidad del Norte,Colombia,Latin America,Barranquilla,1100.5,25.9795798,3118,26058,30.80179224,147,31.1,3.69,Arts & Humanities
822,2023,"International Islamic University, Islamabad",Pakistan,Asia,Pakistan,658.0,34.73989096,5420,38572,26.27547101,217,37.5,3.69,Arts & Humanities
916,2023,Jönköping University,Sweden,Europe,Sweden,766.0,41.77823391,2631,16224,27.68589038,136,39.7,4.49,Social Sciences & Management
2006,2023,The University of Tennessee-Knoxville,United States,North America,United States,331.0,34.9743531,11253,80205,33.7562581,284,38.3,4.74,Arts & Humanities
2346,2019,Universidade Federal do Rio Grande do Sul,Brazil,Latin America,Brazil,711.0,29.79701485,7630,58028,23.89966042,268,31.3,3.14,Engineering & Technology
1748,2017,Shibaura Institute of Technology,Japan,Asia,Koto City,965.0,9.062156033,338,5496,5.810074007,77,10.0,0.36,Life Sciences & Medicine
2855,2021,University of Niš,Serbia,Europe,Serbia,1001.0,41.04166815,6538,46965,32.16747144,228,41.7,4.48,Engineering & Technology
527,2024,Ewha Womans University,South Korea,Asia,Seoul,498.0,7.7,2895,7495,5.934136314,95,17.2,2.29,Arts & Humanities
1697,2024,Saratov State Medical University,Russian Federation,Europe,Russian Federation,1833.0,15.53694127,1139,7946,16.02089117,83,15.7,2.3,Natural Sciences
3314,2023,Washington University in St Louis,United States,North America,United States,57.0,57.18182272,2884,23740,22.89329139,131,55.2,2.78,Engineering & Technology
484,2017,ESSEC Business School,France,Europe,Cergy,725.5,1.041421946,2241,854,1.0,30,1.0,2.62,Life Sciences & Medicine
1124,2019,Macquarie University,Australia,Oceania,Sydney,250.0,44.84278507,3095,78102,44.22562034,265,42.3,1.75,Life Sciences & Medicine
1578,2024,Qatar University,Qatar,Asia,Doha,173.0,38.8,3407,24849,40.93667906,177,33.0,5.61,Social Sciences & Management
2561,2024,University of Central Oklahoma,United States,Americas,United States,1300.5,1.4,3286,3297,1.517964013,63,2.6,1.51,Arts & Humanities
1966,2017,The London School of Economics and Political Science,United Kingdom,Europe,London,37.0,81.71370387,3789,101129,86.28714756,294,81.6,3.23,Natural Sciences
259,2026,Bournemouth University,United Kingdom,Europe,Poole,825.5,29.4,5413,31233,24.47724194,193,18.7,4.24,Social Sciences & Management
489,2021,East China University of Science and Technology,China (Mainland),Asia,Shanghai,625.5,30.54343422,100,1015,20.2930467,29,30.9,2.0,Arts & Humanities
2926,2025,University of Rochester,United States,Americas,Rochester,236.0,33.6,1745,20343,31.15242129,135,28.1,2.67,Life Sciences & Medicine
2401,2023,Universitat Politècnica de Catalunya,Spain,Europe,Spain,867.0,26.97014464,9022,37156,18.65238621,207,32.0,4.53,Arts & Humanities
1178,2026,"Mehran University of Engineering and Technology, Jamshoro, Pakistan",Pakistan,Asia,Pakistan,1332.0,22.44577118,2002,11415,11.76763979,105,26.3,2.06,Arts & Humanities
1206,2018,Missouri University of Science and Technology,United States,North America,Rolla,675.5,29.16810752,1824,6545,17.73789513,76,33.3,4.94,Life Sciences & Medicine
1876,2021,TU Wien,Austria,Europe,Austria,422.0,41.09584897,2910,23577,35.61551878,161,42.7,4.4,Engineering & Technology
2226,2026,Universidad Técnica Federico Santa María,Chile,Americas,Valparaíso,1100.5,8.3,6983,13127,5.972472756,103,10.8,3.18,Life Sciences & Medicine
2490,2023,University of Barcelona,Spain,Europe,Spain,182.0,62.62461734,11290,122929,39.4381629,386,56.4,3.62,Social Sciences & Management
1010,2023,King’s College London,United Kingdom,Europe,United Kingdom,35.0,76.89141751,13444,114638,38.66385845,369,73.5,4.53,Natural Sciences
2639,2018,University of Ghana,Ghana,Africa,Legon,900.5,16.6192019,6884,14825,9.903225456,125,18.6,4.6,Life Sciences & Medicine
197,2023,Bauman Moscow State Technical University,Russia,Europe,Moscow,230.0,1.4,10620,4365,1.289398564,64,14.3,3.14,Life Sciences & Medicine
363,2018,Chinese University of Hong Kong,Hong Kong,Asia,Hong Kong,58.0,87.98854323,6916,109066,78.57802692,322,74.3,4.98,Life Sciences & Medicine
1552,2018,Portland State University,United States,North America,Portland,642.0,21.5512805,3897,30184,24.54015611,188,22.3,3.17,Engineering & Technology
1748,2018,Shibaura Institute of Technology,Japan,Asia,Koto City,1067.0,15.92784487,2513,14062,15.58976448,110,14.7,2.79,Social Sciences & Management
918,2018,KAIST - Korea Advanced Institute of Science & Technology,South Korea,Asia,Daejeon,41.0,70.86816763,7957,90513,69.25240967,310,70.0,6.09,Engineering & Technology
7,2022,Aarhus University,Denmark,Europe,Aarhus,155.0,36.97507797,3162,21189,31.02304197,167,44.3,4.63,Engineering & Technology
387,2023,"City, University of London",United Kingdom,Europe,London,356.0,44.3,4059,51396,48.94862153,183,32.4,3.87,Engineering & Technology
1027,2016,Koç University,Turkey,Asia,Istanbul,271.0,40.15590671,627,11201,27.79350595,88,35.4,1.56,Natural Sciences
955,2022,Kashan University of Medical Sciences and Health Services,Iran,Asia,Iran,656.0,44.2887337,563,5405,26.49415332,79,38.0,2.76,Social Sciences & Management
3124,2025,University of the Western Cape,South Africa,Africa,Cape Town,975.5,14.1,1264,12641,9.166705054,126,11.4,0.92,Life Sciences & Medicine
581,2025,Fu Jen Catholic University,Taiwan,Asia,New Taipei City,1300.5,7.0,6272,10976,5.515395599,116,7.3,3.15,Life Sciences & Medicine
1412,2026,Nueva Granada Military University,Colombia,Latin America,Colombia,2162.0,13.36390273,2892,19207,13.68039773,135,12.8,2.06,Natural Sciences
3304,2020,Wageningen University & Research,Netherlands,Europe,Wageningen,125.0,58.22811437,11918,79225,28.63220344,229,57.1,4.31,Natural Sciences
821,2022,International Islamic University Malaysia,Malaysia,Asia,Kuala Lumpur,675.5,69.18136597,271,2399,47.98886334,57,63.7,5.42,Natural Sciences
1914,2023,Technion Israel Institute of Technology,Israel,Asia,Israel,550.0,45.11446751,5934,33946,28.50199317,183,45.8,4.98,Arts & Humanities
2405,2025,Universitat Ramon Llull,Spain,Europe,Barcelona,466.0,8.1,4154,4292,3.408944201,59,9.6,3.3,Engineering & Technology
2009,2016,The University of Tokyo,Japan,Asia,Tokyo,43.0,72.32826157,8700,151530,69.31817306,396,75.1,3.98,Engineering & Technology
902,2023,Johannes Gutenberg University of Mainz,Germany,Europe,Germany,290.0,44.84845796,11701,105290,37.83318362,310,50.9,4.2,Natural Sciences
3041,2026,University of Tsukuba,Japan,Asia,Tsukuba City,350.0,30.0,4030,29277,33.49730839,153,40.0,4.61,Social Sciences & Management
213,2019,Belarusian National Technical University,Belarus,Europe,Minsk,900.5,22.46618517,178,1363,27.26188636,32,21.6,3.56,Social Sciences & Management
1901,2025,Technical University of Cluj-Napoca,Romania,Europe,Romania,1300.5,3.9,3686,9340,3.278357916,108,4.2,1.29,Social Sciences & Management
2716,2025,University of Kiel,Germany,Europe,Germany,344.0,52.7443211,8213,94042,48.85300487,274,51.4,4.27,Arts & Humanities
453,2021,Diponegoro University,Indonesia,Asia,Semarang,1001.0,17.86115086,13409,47053,16.49813205,201,19.7,4.7,Engineering & Technology
2355,2021,Universidade da Coruña,Spain,Europe,A Coruña,900.5,47.33287625,209,1286,25.72584871,39,43.1,4.18,Social Sciences & Management
3010,2026,University of Tartu,Estonia,Europe,Tartu,362.0,19.1,2576,11273,17.69766804,134,23.8,4.04,Engineering & Technology
1694,2024,Sapienza University of Rome,Italy,Europe,Rome,134.0,44.9,23308,192152,42.34294406,439,62.0,5.14,Arts & Humanities
719,2017,Humboldt-Universität zu Berlin,Germany,Europe,Berlin,121.0,63.71163537,10600,126850,64.48894216,322,57.0,5.39,Arts & Humanities
1243,2017,Nagoya University,Japan,Asia,Nagoya,115.0,50.70153349,14404,80185,31.92063952,271,44.8,5.73,Engineering & Technology
2178,2020,Universidad Nacional Autónoma de México,Mexico,Latin America,Mexico City,103.0,44.73731867,52317,403250,24.6169348,538,54.2,3.19,Arts & Humanities
831,2025,Iran University of Science and Technology,"Iran, Islamic Republic Of",Asia,Tehran,436.0,98.7,3945,85071,65.33905674,318,53.2,3.03,Social Sciences & Management
2100,2024,United Arab Emirates University,United Arab Emirates,Asia,Al Ain,290.0,13.8,2670,9861,13.92770902,115,21.0,3.77,Natural Sciences
2190,2021,Universidad Nacional de Rosario,Argentina,Latin America,Rosario,900.5,39.29751829,127,1637,32.74544068,40,37.7,2.54,Social Sciences & Management
3256,2021,Utah State University,United States,North America,Logan,900.5,43.98822714,2734,35475,33.68992202,211,39.2,2.6,Engineering & Technology
402,2022,Comenius University in Bratislava,Slovakia,Europe,Bratislava,675.5,27.15452391,164,807,16.13955858,27,27.1,3.28,Social Sciences & Management
3279,2018,Victoria University,Australia,Oceania,Melbourne,725.5,40.41220281,388,11225,22.13936522,109,44.1,0.77,Arts & Humanities
2752,2023,University of Ljubljana,Slovenia,Europe,Ljubljana,645.0,7.2,9418,9255,4.815520411,93,13.6,4.9,Life Sciences & Medicine
2116,2023,Universidad Autónoma de Aguascalientes,Mexico,Americas,Mexico,1115.0,1.4,4244,1696,1.135065915,32,2.3,2.84,Life Sciences & Medicine
2881,2021,University of Oxford,United Kingdom,Europe,Oxford,5.0,91.62937108,45169,477790,71.22685181,653,95.8,6.73,Natural Sciences
246,2018,Blaise Pascal University,France,Europe,France,568.0,32.26551149,2964,41614,34.59183618,233,32.8,2.46,Natural Sciences
1430,2026,Okayama University,Japan,Asia,Okayama City,975.5,14.7,5808,7556,7.741704419,75,13.1,5.95,Arts & Humanities
3153,2020,Universität Hamburg,Germany,Europe,Hamburg,227.0,32.98434558,5360,50949,25.07324316,204,34.6,2.64,Arts & Humanities
1389,2017,"Northeastern University, US",United States,North America,United States,183.0,52.2353187,2875,45677,44.95738956,207,57.4,2.83,Engineering & Technology
417,2023,Creighton University,United States,North America,United States,1066.0,23.61913821,3769,16059,18.84851862,129,24.1,4.42,Natural Sciences
624,2026,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Pakistan,Asia,Pakistan,988.0,30.82226311,291,2154,15.27405357,46,33.0,2.06,Social Sciences & Management
846,2025,Istanbul Aydin University,Turkey,Asia,Istanbul,1300.5,1.4,8703,2651,1.0,48,3.2,3.28,Engineering & Technology
959,2025,Kazakh Ablai Khan University of International Relations and World Languages,Kazakhstan,Asia,Almaty,1300.5,1.0,6826,2314,1.197214965,54,4.4,3.53,Arts & Humanities
1110,2024,Lviv Polytechnic National University,Ukraine,Europe,Ukraine,975.5,1.8,2160,1449,1.325736965,40,5.0,1.98,Life Sciences & Medicine
2683,2022,University of Hyogo,Japan,Asia,Japan,1622.0,16.49652875,1067,5083,12.90014358,64,14.4,2.71,Life Sciences & Medicine
1499,2016,Peter the Great St Petersburg Polytechnic University,Russian Federation,Europe,Russian Federation,216.0,45.89086984,3110,33116,37.46151562,168,40.2,3.52,Engineering & Technology
2493,2025,University of Basel,Switzerland,Europe,Basel,131.0,94.5,1527,35251,68.98365697,202,60.6,2.99,Natural Sciences
3025,2026,University of Texas at El Paso,United States,North America,United States,1048.0,38.39915651,3001,35995,30.19714352,179,32.9,2.52,Life Sciences & Medicine
2669,2026,University of Ha’il,Saudi Arabia,Asia,Saudi Arabia,767.0,43.2432403,12499,121271,37.57999203,302,40.8,3.87,Natural Sciences
2177,2022,Universidad Nacional Autónoma de Honduras,Honduras,Latin America,Tegucigalpa,1201.0,26.33515153,21401,72680,18.6935015,243,25.7,5.5,Life Sciences & Medicine
583,2023,Fujian Agriculture and Forestry University,China,Asia,China,1165.0,26.39806894,11007,38563,18.94075452,204,24.4,5.41,Engineering & Technology
1917,2019,Technische Universität Braunschweig,Germany,Europe,Braunschweig,500.0,24.80283747,132,824,16.47960072,31,24.4,2.64,Life Sciences & Medicine
1574,2020,Purdue University West Lafayette,United States,North America,United States,88.0,78.66033517,11336,253279,75.31350867,532,67.6,3.37,Natural Sciences
339,2018,Chaoyang University of Technology,Taiwan,Asia,Taiwan,1081.0,10.64907238,2151,7412,7.404686952,93,10.6,2.15,Natural Sciences
342,2019,Charles Darwin University,Australia,Oceania,Casuarina,675.5,30.9156213,466,10264,29.58009856,90,34.1,1.34,Engineering & Technology
414,2022,Cracow University of Technology,Poland,Europe,Krakow,900.5,20.00910407,245,727,14.54942391,22,21.1,4.9,Natural Sciences
3014,2026,University of Technology of Troyes,France,Europe,France,1539.0,22.40749784,564,3390,18.73185433,60,23.6,3.12,Natural Sciences
226,2023,Bezmiâlem Vakif University,Turkey,Asia,Turkey,1294.0,27.7544108,461,3165,18.72511034,58,23.8,2.73,Social Sciences & Management
1940,2019,Texas State University,United States,North America,United States,991.0,22.76735035,5122,32825,16.57828364,176,19.8,2.59,Arts & Humanities
689,2026,Hebrew University of Jerusalem,Israel,Asia,Israel,240.0,41.9,3878,39921,42.83403646,213,42.4,4.16,Natural Sciences
77,2026,Aligarh Muslim University,India,Asia,Aligarh,615.0,40.27046325,5795,61496,37.63500607,257,38.6,3.55,Life Sciences & Medicine
1797,2019,Sorbonne University,France,Europe,France,75.0,44.9748443,25987,137283,29.33391011,389,61.7,5.55,Social Sciences & Management
2849,2016,University of Newcastle,Australia,Oceania,Australia,266.0,40.07898724,6620,50569,38.05019426,263,37.8,4.98,Social Sciences & Management
657,2026,Guru Jambheshwar University of Science and Technology,India,Asia,India,1310.0,24.26014368,602,12362,19.49889849,117,28.6,0.95,Social Sciences & Management
341,2018,Charité - Universitätsmedizin Berlin,Germany,Europe,Germany,128.0,28.66955092,353,9934,26.28173652,91,38.0,0.93,Arts & Humanities
2436,2022,Universiti Tun Hussein Onn Malaysia,Malaysia,Asia,Malaysia,1329.0,18.18090842,1877,11646,13.96377162,112,19.1,2.25,Engineering & Technology
3172,2025,Université Catholique de Louvain,Belgium,Europe,Belgium,175.0,61.37565464,6308,141549,62.05573309,405,58.3,2.77,Natural Sciences
3089,2024,University of Wroclaw,Poland,Europe,Wroclaw,925.5,4.2,817,5254,3.581428143,74,9.5,0.56,Life Sciences & Medicine
2368,2023,Universita' degli Studi di Ferrara,Italy,Europe,Ferrara,937.0,42.5,7232,62197,27.85370317,261,24.0,3.24,Natural Sciences
37,2023,Aichi Medical University,Japan,Asia,Japan,1236.0,20.17083861,182,1607,13.27922443,37,19.7,1.5,Natural Sciences
121,2018,Arabian Gulf University,Bahrain,Asia,Manama,415.5,49.93721403,964,9594,49.20164714,96,54.2,4.94,Social Sciences & Management
3135,2024,Università degli Studi di Pavia,Italy,Europe,Pavia,469.0,51.0,921,81090,37.24862998,267,36.1,0.42,Natural Sciences
2506,2022,University of Birjand,Iran,Asia,Iran,1596.0,17.46821926,2433,9729,12.16135223,85,17.0,3.04,Natural Sciences
561,2021,Feng Chia University,Taiwan,Asia,Taichung City,1001.0,19.38001638,2269,7096,8.29955311,79,21.2,2.65,Natural Sciences
974,2025,Kent State University,United States,Americas,Kent,1100.5,12.7,6860,24856,12.87888075,168,9.1,3.55,Life Sciences & Medicine
2109,2017,Universidad Austral,Argentina,Latin America,Pilar,308.0,29.24371049,3827,21251,32.0529676,161,31.3,5.77,Arts & Humanities
3220,2024,Université de Caen Normandie,France,Europe,Caen,1100.5,5.7,4806,3218,3.002193847,58,7.4,4.48,Social Sciences & Management
2873,2019,University of Oregon,United States,North America,Eugene,585.5,59.68307595,253,3179,63.58525805,48,60.8,5.06,Engineering & Technology
1241,2019,Nagoya City University,Japan,Asia,Japan,926.0,23.96344249,688,7391,20.64562037,87,23.7,1.92,Social Sciences & Management
3204,2025,Université Paris-Saclay,France,Europe,France,73.0,35.0,5491,62396,31.89960028,275,47.8,2.81,Social Sciences & Management
1375,2022,North Carolina State University,United States,North America,Raleigh,300.0,40.11270665,7211,71831,36.95031872,272,41.1,3.71,Arts & Humanities
2028,2019,Tokyo Medical University,Japan,Asia,Japan,817.0,26.2710722,463,1792,22.68577052,49,23.3,5.86,Engineering & Technology
592,2024,GITAM University,India,Asia,India,1733.0,17.24377987,6964,27701,18.76738896,126,18.5,4.72,Natural Sciences
629,2018,Goethe University Frankfurt,Germany,Europe,Germany,294.0,44.8418155,19208,138840,37.27250945,400,47.0,5.16,Arts & Humanities
592,2026,GITAM University,India,Asia,India,1852.0,24.06243765,8224,35372,10.44662794,197,23.9,2.43,Life Sciences & Medicine
2915,2020,University of Puerto Rico,Puerto Rico,Latin America,Puerto Rico,904.0,30.73919841,13775,123611,35.62262813,345,27.8,3.97,Engineering & Technology
3024,2026,University of Texas at Dallas,United States Of America,Americas,United States of America,597.0,43.0,4347,78829,33.87578149,274,31.2,1.87,Life Sciences & Medicine
239,2023,"Birkbeck, University of London",United Kingdom,Europe,London,343.0,70.1,1464,22979,54.45315215,151,40.6,3.47,Life Sciences & Medicine
1424,2025,Odessa I.I. Mechnikov National University,Ukraine,Europe,Ukraine,1300.5,1.3,3086,708,1.0,28,2.6,4.36,Natural Sciences
2249,2017,Universidad de La Sabana,Colombia,Latin America,Bogotá,675.5,34.52926889,119,1375,27.49096748,36,33.1,2.38,Social Sciences & Management
2651,2026,University of Guelph,Canada,Americas,Guelph,504.0,55.2,4688,78119,44.71603374,291,37.6,2.68,Life Sciences & Medicine
1274,2016,National Chung Hsing University,Taiwan,Asia,Taichung City,660.0,19.75892745,2610,12056,10.50196284,106,17.7,2.27,Social Sciences & Management
547,2021,Federal University of Rio Grande do Norte,Brazil,Latin America,Brazil,1257.0,19.27643242,22879,77891,13.61018352,290,17.4,4.0,Life Sciences & Medicine
2829,2018,University of Nairobi,Kenya,Africa,Nairobi,900.5,20.88514611,3562,46472,18.64849818,231,20.0,1.43,Natural Sciences
2549,2022,University of Canterbury,New Zealand,Oceania,Christchurch,541.0,48.00789495,3969,26235,27.41418593,162,47.9,4.15,Life Sciences & Medicine
